,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,1474000.000,,,,3009000.000,,,,2522000.000,,,,3723000.000,,
AllocatedShareBasedCompensationExpense,,,,2160000.000,2755000.000,,3099000.000,3371000.000,3302000.000,3487000.000,4197000.000,5658000.000,4750000.000,3893000.000,5024000.000,4774000.000,4000000.000
AmortizationOfDebtDiscountPremium,,,191000.000,,,,136000.000,,,,25000.000,,,,7000.000,,
AmortizationOfIntangibleAssets,,,32000.000,,,,2000000.000,,,,2000000.000,,,,1400000.000,,
AmortizationOfLeasedAsset,,,-24000.000,,,,-24000.000,,,,-24000.000,,,,-24000.000,,
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,0.010,0.020,,0.030,0.010,0.040,0.050,-0.010,-0.010,0.020,0.080,,-0.090,-0.110
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,0.010,0.010,,0.030,0.010,0.040,0.040,-0.010,-0.010,0.020,0.070,,-0.090,-0.110
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,,,,542000.000,936000.000,,936000.000,843000.000,1324000.000,1908000.000,193000.000,175000.000,1501000.000,3335000.000,,-2768000.000,-3584000.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,,338000.000,581000.000,,1125000.000,548000.000,1555000.000,1632000.000,-267000.000,-403000.000,935000.000,2671000.000,,-3327000.000,-4502000.000
BusinessAcquisitionsProFormaRevenue,,,,36257000.000,40138000.000,,44860000.000,46515000.000,47620000.000,50170000.000,50394000.000,52674000.000,54481000.000,54927000.000,,59030000.000,56573000.000
ComprehensiveIncomeNetOfTax,,,169000.000,114000.000,1137000.000,1841000.000,358000.000,159000.000,1982000.000,1666000.000,-425000.000,-19000.000,9000.000,1910000.000,-781000.000,-2055000.000,-5405000.000
CostOfServices,12653000.000,13068000.000,15774000.000,16586000.000,18284000.000,19959000.000,20816000.000,20836000.000,21346000.000,21980000.000,23732000.000,24207000.000,25454000.000,24071000.000,23875000.000,25656000.000,28192000.000
CostOfServicesAmortization,,,,,,,55000.000,,,,108000.000,,,,161000.000,,
CostOfServicesLicensesAndServices,1245000.000,1142000.000,1458000.000,1789000.000,1588000.000,1792000.000,2061000.000,1965000.000,2327000.000,2397000.000,2334000.000,2007000.000,2419000.000,2194000.000,2245000.000,2071000.000,2223000.000
DeferredIncomeTaxExpenseBenefit,,,6000.000,,,,111000.000,,,,307000.000,,,,131000.000,,
Depreciation,,,,,,,500000.000,,,,600000.000,,,,700000.000,,
DepreciationAndAmortization,,,,1996000.000,2297000.000,,2489000.000,2548000.000,2586000.000,2829000.000,2607000.000,2472000.000,2347000.000,2353000.000,2052000.000,2441000.000,2558000.000
DepreciationDepletionAndAmortization,1123000.000,1249000.000,1875000.000,,,,,,,,,,,,,,
EarningsPerShareBasic,,,0.010,0.010,0.020,0.040,0.030,0.010,0.040,0.050,-0.010,-0.010,0.020,0.080,0.010,-0.060,-0.110
EarningsPerShareBasicAndDiluted,-0.480,-0.100,,,,,,,,,,,,,,,
EarningsPerShareDiluted,,,0.000,0.010,0.010,0.060,0.030,0.010,0.040,0.040,-0.010,-0.010,0.020,0.070,0.010,-0.060,-0.110
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,11000.000,,,,-201000.000,,,,-35000.000,,,,-382000.000,,
ForeignCurrencyTransactionGainLossRealized,,,,,,,138000.000,,,,,,,,,,
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,,,-17000.000,,
GeneralAndAdministrativeExpense,4436000.000,4683000.000,6701000.000,7046000.000,8083000.000,7487000.000,8127000.000,8669000.000,8953000.000,9016000.000,8788000.000,9844000.000,9918000.000,9413000.000,10103000.000,10710000.000,11289000.000
GoodwillTranslationAdjustments,,,,,,,-320000.000,,,,-63000.000,164000.000,-277000.000,-439000.000,-491000.000,,
GrossProfit,13394000.000,14244000.000,18373000.000,19671000.000,21854000.000,24011000.000,24044000.000,25571000.000,26274000.000,28047000.000,26662000.000,28467000.000,29027000.000,30856000.000,29594000.000,28822000.000,28381000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1210000.000,-1767000.000,346000.000,371000.000,702000.000,2099000.000,1356000.000,965000.000,1577000.000,2075000.000,178000.000,145000.000,1570000.000,3357000.000,881000.000,-2002000.000,-3808000.000
IncomeTaxExpenseBenefit,180000.000,88000.000,154000.000,33000.000,121000.000,172000.000,231000.000,415000.000,22000.000,343000.000,445000.000,548000.000,635000.000,686000.000,629000.000,534000.000,694000.000
IncomeTaxesPaid,,,,,,,32000.000,,,,114000.000,,,,135000.000,,
