,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableCurrent,4964000.000,4456000.000,6063000.000,7309000.000,9409000.000,3965000.000,4812000.000,5511000.000,8750000.000,8485000.000,8811000.000,11088000.000
AccountsPayableRelatedPartiesCurrent,999000.000,,1005000.000,1122000.000,1124000.000,1087000.000,1190000.000,1225000.000,1245000.000,1249000.000,1364000.000,1332000.000
AccountsReceivableNetCurrent,6898000.000,8862000.000,9102000.000,10361000.000,10724000.000,9270000.000,8845000.000,9197000.000,10689000.000,11402000.000,13431000.000,11698000.000
AccruedLiabilitiesCurrent,1345000.000,1011000.000,815000.000,1306000.000,2302000.000,1535000.000,,,2503000.000,1789000.000,1645000.000,1224000.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,1196000.000,1194000.000,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-3577000.000,-3008000.000,-3316000.000,-2820000.000,-3170000.000,-4007000.000,-4001000.000,-2863000.000,-2441000.000,-2325000.000,-1795000.000,-2932000.000
AdditionalPaidInCapitalCommonStock,33478000.000,33478000.000,33478000.000,33478000.000,33478000.000,33478000.000,33478000.000,33478000.000,33478000.000,33478000.000,33478000.000,33478000.000
Assets,26486000.000,28320000.000,28882000.000,33709000.000,35919000.000,27084000.000,27184000.000,29952000.000,35415000.000,36040000.000,38747000.000,36971000.000
AssetsCurrent,16922000.000,18449000.000,19087000.000,23342000.000,25692000.000,17793000.000,17943000.000,19993000.000,25015000.000,24468000.000,27195000.000,26147000.000
BuildingsAndImprovementsGross,,,,,,,,,14365000.000,,,
CapitalLeaseObligationsCurrent,365000.000,349000.000,284000.000,249000.000,222000.000,163000.000,112000.000,94000.000,90000.000,344000.000,349000.000,328000.000
CapitalLeaseObligationsNoncurrent,145000.000,70000.000,42000.000,25000.000,151000.000,124000.000,103000.000,103000.000,64000.000,1059000.000,1000000.000,867000.000
CashAndCashEquivalentsAtCarryingValue,2557000.000,2374000.000,2062000.000,2914000.000,2517000.000,2170000.000,1944000.000,2793000.000,2437000.000,2275000.000,2033000.000,349000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
CommonStockSharesAuthorized,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000,80000000.000
CommonStockSharesIssued,18564002.000,18564002.000,18564002.000,18564002.000,18564002.000,18564002.000,18564002.000,18564002.000,18564002.000,18564002.000,18564002.000,18564002.000
CommonStockSharesOutstanding,18564002.000,18564002.000,18564002.000,18564002.000,18564002.000,18564002.000,18564002.000,18564002.000,18564002.000,18564002.000,18564002.000,18564002.000
CommonStockValue,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000
CommonStockValueOutstanding,2000.000,2000.000,2000.000,2000.000,2000.000,2000.000,,,2000.000,2000.000,2000.000,2000.000
DeferredRevenueAndCreditsCurrent,1824000.000,1312000.000,695000.000,2142000.000,3375000.000,754000.000,149000.000,734000.000,1483000.000,372000.000,590000.000,61000.000
DeferredTaxAssetsLiabilitiesNetNoncurrent,1114000.000,1149000.000,1127000.000,1159000.000,1359000.000,1271000.000,1272000.000,1353000.000,,,,
DeferredTaxAssetsNetNoncurrent,,,,,,,,,1711000.000,,1765000.000,1674000.000
DemandDepositAccounts,,,1522000.000,,,,,,,,,
DepositsAssetsNoncurrent,43000.000,44000.000,44000.000,45000.000,45000.000,42000.000,42000.000,45000.000,46000.000,46000.000,47000.000,45000.000
FurnitureAndFixturesGross,,,,,,,,,6578000.000,,,
InventoryFinishedGoods,,,100000.000,751.000,,487.000,463000.000,996.000,493000.000,797000.000,764000.000,1627.000
InventoryNet,7144000.000,6954000.000,7284000.000,9633000.000,9276000.000,6053000.000,5520000.000,6950000.000,8567000.000,10547000.000,11022000.000,13603000.000
InventoryRawMaterials,,,4347000.000,5527.000,,3697.000,2690000.000,3826.000,5763000.000,6200000.000,6254000.000,6790.000
InventoryWorkInProcess,,,,3355.000,,1869.000,2367000.000,2128.000,2311000.000,3550000.000,4004000.000,5186.000
Liabilities,13007000.000,13059000.000,12479000.000,16307000.000,19494000.000,10254000.000,9995000.000,11299000.000,16643000.000,16467000.000,17784000.000,16181000.000
LiabilitiesAndStockholdersEquity,26486000.000,28320000.000,28882000.000,33709000.000,35919000.000,27084000.000,27184000.000,29952000.000,35415000.000,36040000.000,38747000.000,36971000.000
LiabilitiesCurrent,12862000.000,12989000.000,12437000.000,16282000.000,19343000.000,10130000.000,9892000.000,11217000.000,16579000.000,15408000.000,16784000.000,15314000.000
LiabilitiesNoncurrent,,,42000.000,25000.000,151000.000,124000.000,103000.000,103000.000,64000.000,1059000.000,1000000.000,867000.000
LineOfCredit,,,,,,,1018000.000,548.000,2772000.000,,,801000.000
LineOfCreditFacilityAmountOutstanding,,,,,,,,,,-782000.000,,-801.000
LinesOfCreditCurrent,,,,1930000.000,2893000.000,186000.000,1018000.000,548000.000,2772000.000,782000.000,1281000.000,
MachineryAndEquipmentGross,,,,,,,,,10687000.000,,,
NotesPayableRelatedPartiesClassifiedCurrent,,1394000.000,,,,,1324000.000,1409000.000,1443000.000,,1489000.000,
NotesPayableRelatedPartiesCurrent,1353000.000,,1368000.000,1407000.000,1416000.000,1324000.000,,,,,,
OtherAssetsCurrent,323000.000,259000.000,639000.000,434000.000,282000.000,114000.000,616000.000,505000.000,550000.000,244000.000,709000.000,497000.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,,,,,,,0.000,0.000,,,,
PreferredStockSharesOutstanding,,,,,,,0.000,0.000,,,,
PreferredStockValue,,,,,,,0.000,0.000,,,,
PropertyPlantAndEquipmentNet,8407000.000,8678000.000,8624000.000,9163000.000,8823000.000,7978000.000,7927000.000,8561000.000,8643000.000,9805000.000,9740000.000,9105000.000
RetainedEarningsAccumulatedDeficit,-16424000.000,-15211000.000,-13761000.000,-13258000.000,-13885000.000,-12643000.000,-12290000.000,-11964000.000,-12267000.000,-11582000.000,-10722000.000,-9758000.000
StockholdersEquity,13479000.000,,,,16425000.000,,,,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,13479000.000,15261000.000,16403000.000,17402000.000,16425000.000,16830000.000,17189000.000,18653000.000,18772000.000,19573000.000,20963000.000,20790000.000
TaxesPayableCurrent,987000.000,1376000.000,973000.000,1087000.000,1495000.000,1302000.000,1109000.000,1050000.000,1065000.000,935000.000,1255000.000,480000.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,18564002.000,18564002.000,18564002.000,18564002.000,18564002.000,18564002.000,18564002.000,18564002.000,18564002.000,18564002.000,18564002.000,18564002.000
