,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,2126000.000,2125000.000,2911000.000,2854000.000,3021000.000,3181000.000,2963000.000,3531000.000,2656000.000,2960000.000,2504000.000,1913000.000,3408000.000,2743000.000,3086000.000,2932000.000,4212000.000,3817000.000,2844000.000,3231000.000,3135000.000
AccountsReceivableNetCurrent,15826000.000,17922000.000,20643000.000,21697000.000,14886000.000,19093000.000,20260000.000,23543000.000,20151000.000,19466000.000,15962000.000,18008000.000,14103000.000,14519000.000,15461000.000,22605000.000,14433000.000,19121000.000,17772000.000,24142000.000,24571000.000
AccruedIncomeTaxesCurrent,,,,,,156000.000,,,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,7522000.000,-7946000.000,6846000.000,7202000.000,7597000.000,8101000.000,8665000.000,9218000.000,9779000.000,10307000.000,10827000.000,11439000.000,12091000.000,12698000.000,12628000.000,13047000.000,13591000.000,13535000.000,12040000.000,12395000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-191000.000,-81000.000,5000.000,1000.000,-87000.000,2000.000,23000.000,0.000,-1000.000,-31000.000,-81000.000,-28000.000,-45000.000,12000.000,-162000.000,10000.000,48000.000,-58000.000,-69000.000,-72000.000
AdditionalPaidInCapital,8013000.000,136162000.000,174391000.000,177081000.000,181239000.000,183242000.000,186777000.000,189966000.000,192832000.000,196339000.000,198915000.000,202515000.000,205069000.000,208390000.000,211210000.000,214421000.000,217064000.000,219626000.000,222493000.000,230605000.000,235933000.000
AdvanceRent,,550000.000,571000.000,591000.000,610000.000,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,0.000,0.000,0.000,0.000,23000.000,3000.000,,6000.000,,,,53000.000,,,,451000.000,,,,0.000,
Assets,51867000.000,116620000.000,158720000.000,167305000.000,162800000.000,166044000.000,167495000.000,173107000.000,166957000.000,163919000.000,160029000.000,159628000.000,154815000.000,154599000.000,154300000.000,162261000.000,159617000.000,164104000.000,166122000.000,182073000.000,178247000.000
AssetsCurrent,40249000.000,104438000.000,147692000.000,155337000.000,149910000.000,152293000.000,153761000.000,159658000.000,150644000.000,147964000.000,140565000.000,140442000.000,136326000.000,136268000.000,136834000.000,145266000.000,141629000.000,145453000.000,147089000.000,107339000.000,104566000.000
AvailableForSaleSecurities,,,,,,84532000.000,106947000.000,88024000.000,95847000.000,103664000.000,100647000.000,93646000.000,91217000.000,106735000.000,99603000.000,96202000.000,97829000.000,92409000.000,80509000.000,39033000.000,28250000.000
AvailableForSaleSecuritiesAmortizedCost,,59913000.000,73436000.000,34985000.000,9999000.000,84620000.000,106945000.000,87998000.000,95843000.000,103662000.000,100676000.000,93724000.000,91245000.000,106780000.000,99591000.000,96364000.000,97819000.000,92361000.000,80505000.000,39046000.000,28264000.000
AvailableForSaleSecuritiesFairValueDisclosure,,59724000.000,73355000.000,34989000.000,10000000.000,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,189000.000,82000.000,0.000,0.000,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,0.000,1000.000,4000.000,1000.000,,,,,,,,,,,,,,,,
CapitalLeaseObligationsNoncurrent,,939000.000,,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,929000.000,806000.000,844000.000,827000.000,877000.000,728000.000,1141000.000,1186000.000,1266000.000,,,,1576000.000,1257000.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,,,,,58000.000,,47000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,229000.000,,,,9000.000,,,,172000.000,508000.000,185000.000,289000.000,204000.000,0.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,633000.000,229000.000,273000.000,251000.000,291000.000,291000.000,411000.000,456000.000,522000.000,869000.000,636000.000,748000.000,550000.000,226000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,806000.000,633000.000,672000.000,655000.000,705000.000,739000.000,694000.000,739000.000,812000.000,1159000.000,926000.000,1054000.000,1236000.000,572000.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,,,101000.000,123000.000,,0.000,,,,
CapitalLeasesFutureMinimumPaymentsReceivable,,1589000.000,,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableInFiveYears,,0.000,,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableInFourYears,,144000.000,,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableInThreeYears,,578000.000,,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableInTwoYears,,578000.000,,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsReceivableRemainderOfFiscalYear,,289000.000,,,,,,,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,697000.000,484000.000,238000.000,,,684000.000,353000.000,,1137000.000,637000.000,316000.000,,1159000.000
CapitalLeasesLessorBalanceSheetNetInvestmentInSalesTypeLeasesCurrent,,,,,,,,620000.000,593000.000,575000.000,542000.000,564000.000,616000.000,959000.000,905000.000,832000.000,1007000.000,743000.000,772000.000,1066000.000,946000.000
CapitalLeasesLessorBalanceSheetNetInvestmentInSalesTypeLeasesNoncurrent,,,,,,,,810000.000,671000.000,590000.000,434000.000,356000.000,284000.000,636000.000,522000.000,648000.000,970000.000,455000.000,428000.000,796000.000,633000.000
CapitalLeasesNetInvestmentInSalesTypeLeases,,1437000.000,100000.000,600000.000,100000.000,900000.000,1100000.000,1430000.000,1264000.000,1200000.000,976000.000,920000.000,900000.000,1595000.000,1427000.000,1480000.000,1977000.000,1198000.000,1200000.000,1862000.000,1579000.000
CapitalLeasesNetInvestmentInSalesTypeLeasesDeferredIncome,,151000.000,,,,,,1167000.000,1101000.000,1108000.000,995000.000,962000.000,866000.000,1436000.000,1430000.000,1292000.000,1754000.000,1186000.000,1254000.000,1704000.000,1635000.000
CapitalLeasesNetInvestmentInSalesTypeLeasesMinimumPaymentsToBeReceived,,1588000.000,,,,,,2597000.000,2365000.000,2273000.000,1971000.000,1882000.000,1766000.000,3031000.000,2857000.000,2772000.000,3731000.000,2384000.000,2454000.000,3566000.000,3214000.000
CashAndCashEquivalentsAtCarryingValue,14153000.000,20117000.000,47686000.000,92521000.000,116407000.000,40739000.000,18285000.000,39652000.000,25912000.000,16961000.000,16184000.000,22615000.000,24257000.000,10002000.000,16448000.000,20572000.000,22400000.000,26367000.000,41100000.000,35033000.000,43084000.000
CashAndCashEquivalentsFairValueDisclosure,,20117000.000,47686000.000,92521000.000,116407000.000,40739000.000,18285000.000,39652000.000,25912000.000,16961000.000,16184000.000,22615000.000,24257000.000,10002000.000,16448000.000,20572000.000,22400000.000,26367000.000,41100000.000,35033000.000,43084000.000
CashCashEquivalentsAndShortTermInvestments,,,,127500000.000,,,,127700000.000,,,,116300000.000,,,,,,,,74100000.000,
CommonStockCapitalSharesReservedForFutureIssuance,,,,165301.000,,,,373010.000,,,,666834.000,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,30423297.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,3999915.000,22138561.000,,24229356.000,24481612.000,24715261.000,24866334.000,24967140.000,25128149.000,25398022.000,25483049.000,25644010.000,25697578.000,26026221.000,26173806.000,25644010.000,26442307.000,26829222.000,27144128.000,27568103.000,27908895.000
