,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-08-04,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,159292000.000,141546000.000,148973000.000,90665000.000,196478000.000,109879000.000,142240000.000,75980000.000,185984000.000,141755000.000,173557000.000,104863000.000,239906000.000,218804000.000,214275000.000,144488000.000,286623000.000,170168000.000,217230000.000,113013000.000,,136667000.000,215048000.000,95253000.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,,3651000.000,,,,1472000.000,,,,707000.000,
AccountsReceivableGrossCurrent,,,359083000.000,,,,341701000.000,,,,315160000.000,,,,353333000.000,,,,381881000.000,,,,342234000.000,
AccountsReceivableNetCurrent,174822000.000,417976000.000,351538000.000,253297000.000,203157000.000,422756000.000,334324000.000,238325000.000,180937000.000,378032000.000,306878000.000,249115000.000,204527000.000,458844000.000,344390000.000,251702000.000,198296000.000,529844000.000,371953000.000,268871000.000,,486236000.000,333678000.000,260456000.000
AccruedIncomeTaxesCurrent,9541000.000,9001000.000,12579000.000,9470000.000,5020000.000,13802000.000,4406000.000,2217000.000,3895000.000,9257000.000,7251000.000,6088000.000,3315000.000,18922000.000,14388000.000,6889000.000,3436000.000,30515000.000,5038000.000,4911000.000,,29332000.000,5645000.000,5798000.000
AccruedIncomeTaxesNoncurrent,19187000.000,15397000.000,15389000.000,13274000.000,13296000.000,14841000.000,11638000.000,12096000.000,13205000.000,14355000.000,13984000.000,14527000.000,4373000.000,5196000.000,9388000.000,9872000.000,10190000.000,11256000.000,8839000.000,10517000.000,,10724000.000,12710000.000,10948000.000
AccruedLiabilitiesCurrent,81624000.000,108020000.000,104496000.000,80460000.000,84242000.000,122501000.000,105190000.000,88338000.000,84878000.000,119654000.000,120397000.000,95119000.000,104332000.000,140660000.000,144288000.000,97948000.000,110528000.000,163897000.000,141862000.000,121066000.000,,166496000.000,142158000.000,126866000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,264615000.000,266892000.000,275886000.000,286744000.000,293008000.000,297036000.000,303043000.000,306637000.000,310934000.000,322161000.000,326380000.000,339296000.000,345153000.000,346929000.000,345612000.000,344266000.000,356035000.000,354273000.000,363278000.000,378273000.000,,403244000.000,408676000.000,421809000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,-2000.000,-3000.000,-34000.000,-2000.000,-9000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,7250000.000,5373000.000,6667000.000,3298000.000,2505000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,39649000.000,44256000.000,35945000.000,44251000.000,44167000.000,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,62975000.000,47388000.000,46897000.000,49626000.000,42578000.000,47547000.000,46663000.000,35445000.000,30025000.000,37905000.000,35360000.000,30209000.000,38075000.000,27096000.000,15833000.000,2778000.000,3417000.000,-14862000.000,-20836000.000,-11014000.000,,-6934000.000,-22617000.000,-12892000.000
AllowanceForDoubtfulAccountsReceivableCurrent,6718000.000,7414000.000,7545000.000,6753000.000,6422000.000,7543000.000,7377000.000,7829000.000,7566000.000,8731000.000,8282000.000,6669000.000,6977000.000,7778000.000,8943000.000,7679000.000,7436000.000,9043000.000,9928000.000,9254000.000,,8519000.000,8556000.000,7762000.000
AssetRetirementObligationsNoncurrent,,,1565000.000,,,,1849000.000,,,,2052000.000,,,,2404000.000,,,,2972000.000,,,,3342000.000,
Assets,1312851000.000,1344376000.000,1382542000.000,1300072000.000,1386095000.000,1427846000.000,1458842000.000,1372481000.000,1477034000.000,1534302000.000,1605588000.000,1549529000.000,1685291000.000,1761877000.000,1792209000.000,1689073000.000,1818656000.000,1876876000.000,1846153000.000,1760762000.000,,1921815000.000,2013894000.000,1888074000.000
AssetsCurrent,1000408000.000,1029970000.000,1049526000.000,961554000.000,1052372000.000,1087020000.000,1122603000.000,1028466000.000,1130269000.000,1180208000.000,1250472000.000,1192192000.000,1150131000.000,1233049000.000,1266041000.000,1172110000.000,1297849000.000,1348596000.000,1249389000.000,1162442000.000,,1327427000.000,1412023000.000,1290637000.000
AssetsFairValueDisclosure,,,79294000.000,96736000.000,173513000.000,32475000.000,184139000.000,288214000.000,367772000.000,242230000.000,367420000.000,411761000.000,262355000.000,118911000.000,232634000.000,274888000.000,308412000.000,115763000.000,192378000.000,295208000.000,,150277000.000,394914000.000,452532000.000
CashAndCashEquivalentsAtCarryingValue,207429000.000,87942000.000,241034000.000,240725000.000,193245000.000,94164000.000,290781000.000,303654000.000,340428000.000,274160000.000,437489000.000,528038000.000,367165000.000,185247000.000,413558000.000,401604000.000,371062000.000,173410000.000,369770000.000,430000000.000,,219189000.000,551389000.000,556006000.000
CommonStockNoParValue,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000
CommonStockSharesAuthorized,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000,250000000.000,250000000.000,125000000.000,125000000.000,125000000.000,250000000.000,250000000.000,,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,34001000.000,33635000.000,33638000.000,33770000.000,33796000.000,33941000.000,34075000.000,34281000.000,34409000.000,34478000.000,34595000.000,34872000.000,35040000.000,70047000.000,69828000.000,70395000.000,70263000.000,70376000.000,69277000.000,69665000.000,,69792000.000,69873000.000,69634000.000
CommonStockSharesOutstanding,34001000.000,33635000.000,33638000.000,33770000.000,33796000.000,33941000.000,34075000.000,34281000.000,34409000.000,34478000.000,34595000.000,34872000.000,35040000.000,70047000.000,69828000.000,70395000.000,70263000.000,70376000.000,69277000.000,69665000.000,,69792000.000,69873000.000,69634000.000
CommonStockValue,,1035000.000,3037000.000,7795000.000,10381000.000,17482000.000,24814000.000,31407000.000,38972000.000,44371000.000,52325000.000,65887000.000,77793000.000,79029000.000,72700000.000,87567000.000,80346000.000,86869000.000,34776000.000,40510000.000,,49091000.000,53801000.000,28020000.000
DeferredCompensationLiabilityClassifiedNoncurrent,,,2521000.000,,,,4080000.000,,,,4855000.000,,,,6039000.000,,,,6887000.000,,,,8411000.000,
DeferredCompensationLiabilityCurrent,,,,,,,,,,,336000.000,,,,485000.000,,,,629000.000,,,,472000.000,
DeferredRentCreditNoncurrent,,,18028000.000,,,,20395000.000,,,,22525000.000,,,,26992000.000,,,,30313000.000,,,,30869000.000,
DeferredTaxAssetsGross,,,84284000.000,,,,81985000.000,,,,80253000.000,,,,91809000.000,,,,105008000.000,,,,121517000.000,
DeferredTaxAssetsInventory,,,25814000.000,,,,25294000.000,,,,22589000.000,,,,25962000.000,,,,27669000.000,,,,39661000.000,
DeferredTaxAssetsLiabilitiesNet,,,61383000.000,,,,55348000.000,,,,48027000.000,,,,56353000.000,,,,75952000.000,,,,92347000.000,
DeferredTaxAssetsLiabilitiesNetNoncurrent,,,,,,,,,,,,,,,,,,,76181000.000,78090000.000,,79934000.000,92494000.000,90109000.000
DeferredTaxAssetsNet,,,77594000.000,,,,75050000.000,,,,71620000.000,,,,85801000.000,,,,104750000.000,,,,120194000.000,
DeferredTaxAssetsNetCurrent,45069000.000,42736000.000,52485000.000,51519000.000,52180000.000,53905000.000,50929000.000,48444000.000,47884000.000,50342000.000,52041000.000,50496000.000,52202000.000,50710000.000,57001000.000,54708000.000,55519000.000,62888000.000,0.000,0.000,,0.000,,
DeferredTaxAssetsNetNoncurrent,,,11605000.000,,,,6293000.000,,,,3994000.000,,,,2825000.000,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,6364000.000,,,,6198000.000,,,,9683000.000,,,,6660000.000,,,,2971000.000,,,,3637000.000,
DeferredTaxAssetsOther,,,1121000.000,,,,755000.000,,,,1055000.000,,,,578000.000,,,,400000.000,,,,263000.000,
DeferredTaxAssetsTaxCreditCarryforwards,,,12702000.000,,,,10398000.000,,,,198000.000,,,,5496000.000,,,,5805000.000,,,,443000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,6283000.000,,,,6633000.000,,,,6329000.000,,,,6488000.000,,,,6585000.000,,,,6476000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReturnsAndAllowances,,,30307000.000,,,,31139000.000,,,,37986000.000,,,,44678000.000,,,,47290000.000,,,,51724000.000,
DeferredTaxAssetsValuationAllowance,,,6690000.000,,,,6935000.000,,,,8633000.000,,,,6008000.000,,,,258000.000,,,,1323000.000,
DeferredTaxLiabilities,,,16211000.000,,,,19702000.000,,,,23593000.000,,,,29448000.000,,,,28798000.000,,,,27847000.000,
DeferredTaxLiabilitiesCurrent,2161000.000,2079000.000,954000.000,986000.000,941000.000,954000.000,67000.000,23000.000,18000.000,67000.000,49000.000,65000.000,66000.000,39000.000,169000.000,121000.000,125000.000,126000.000,0.000,0.000,,0.000,,
DeferredTaxLiabilitiesDeferredExpense,,,801000.000,,,,0.000,,,,,,,,,,,,,,,,,
DeferredTaxLiabilitiesNoncurrent,,,1753000.000,1807000.000,1716000.000,1745000.000,1807000.000,1755000.000,1778000.000,1849000.000,7959000.000,8105000.000,8261000.000,218000.000,3304000.000,3459000.000,3104000.000,4364000.000,229000.000,231000.000,,229000.000,147000.000,149000.000
