,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsAndNotesReceivableNet,88771000.000,91603000.000,87689000.000,83207000.000,89390000.000,99967000.000,96560000.000,92767000.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,348671000.000,365604000.000,360959000.000,361252000.000,340621000.000,309178000.000,287969000.000,268673000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-2928000.000,1716000.000,-9604000.000,-14295000.000,-11354000.000,4916000.000,6888000.000,5157000.000
AdditionalPaidInCapital,1222244000.000,1225926000.000,1224968000.000,1234277000.000,1236024000.000,1232638000.000,1234860000.000,1238070000.000
Assets,5601912000.000,5479484000.000,5364794000.000,5216866000.000,5180563000.000,5107466000.000,5017039000.000,4618800000.000
BelowMarketLeaseNet,,86584000.000,,,,69886000.000,,
CashAndCashEquivalentsAtCarryingValue,121327000.000,116253000.000,91259000.000,63445000.000,57791000.000,59353000.000,94531000.000,76759000.000
CashFlowHedgesDerivativeInstrumentsAtFairValueNet,,0.000,0.000,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,34855854.000,34807051.000,35129921.000,35129921.000,35127735.000,35127735.000,35127735.000,34811858.000
CommonStockParOrStatedValuePerShare,,,,,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,,,,,300000000.000,300000000.000,300000000.000,350000000.000
CommonStockSharesIssued,,,,,185425662.000,185427411.000,185428977.000,185764506.000
CommonStockSharesOutstanding,,,,,185425662.000,185427411.000,185428977.000,185764506.000
CommonStockValue,,,,,19000.000,19000.000,19000.000,19000.000
DebtInstrumentCarryingAmount,,3650853000.000,,,,3508429000.000,,
DebtInstrumentUnamortizedDiscountPremiumNet,,60000.000,,,,47000.000,,
DeferredCostsAndOtherAssets,317324000.000,323107000.000,311424000.000,288622000.000,293968000.000,266556000.000,251507000.000,216519000.000
DeferredCostsLeasingAccumulatedAmortization,,,,,,62371000.000,,
DeferredCostsLeasingGross,,,,,,149208000.000,,
DeferredFinanceCostsNet,,,,,,14639000.000,,
DeferredTaxAssetsInvestmentInSubsidiaries,,0.000,,,,,,
DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,4600000.000,638000.000,15993000.000,22224000.000,16633000.000,189000.000,0.000,0.000
DevelopmentInProcess,,80178000.000,,,,49214000.000,,
DividendsPayableCurrentAndNoncurrent,2992000.000,2992000.000,2992000.000,2992000.000,2992000.000,2992000.000,2992000.000,2992000.000
EquityMethodInvestments,494181000.000,488071000.000,474259000.000,468798000.000,459966000.000,458892000.000,442257000.000,458203000.000
FinancingReceivableAllowanceForCreditLosses,,2446000.000,,,,8578000.000,,
FurnitureAndFixturesGross,,81403000.000,,,,89241000.000,,
InterestRateCashFlowHedgeLiabilityAtFairValue,4049000.000,1506000.000,-14273000.000,20396000.000,15171000.000,5752000.000,8223000.000,6236000.000
InvestmentBuildingAndBuildingImprovements,,5569268000.000,,,,5299427000.000,,
Land,,1005529000.000,,,,905960000.000,,
Liabilities,4027777000.000,4065979000.000,4009422000.000,3890009000.000,3902587000.000,3833995000.000,3791015000.000,3287609000.000
