,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,133411.000,,,,77701.000,,,,48481.000,,,,181946.000,,
AssetManagementCosts,1288541.000,1237454.000,1241107.000,1175053.000,1094537.000,1066481.000,1021872.000,957062.000,896666.000,891935.000,873582.000,851975.000,820835.000,798582.000,763121.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,0.000,,,,0.000,,,,0.000,,
CommonStockDividendsPerShareCashPaid,0.470,0.470,0.470,0.450,0.470,0.430,0.400,0.400,0.370,0.360,0.300,0.290,0.270,0.270,0.270
CostsAndExpenses,,,,,,,,,,,,,,1206734.000,1115339.000
CustodyFees,33514.000,40978.000,50618.000,28552.000,29447.000,39728.000,38800.000,28492.000,24789.000,33367.000,22553.000,14194.000,21918.000,25501.000,25452.000
Dividends,8742390.000,,,,8256465.000,,,,6098348.000,,,,4413342.000,,
EarningsPerShareBasic,-0.620,-0.060,-0.180,0.290,-0.620,-0.020,-0.020,-0.520,0.160,-0.340,-0.030,0.050,-0.320,-0.340,-0.480
FloorBrokerageExchangeAndClearanceFees,211178.000,111354.000,76848.000,82760.000,170842.000,112300.000,72857.000,52536.000,62258.000,74836.000,60562.000,51637.000,78465.000,163725.000,94486.000
GainLossOnSaleOfCommodityContracts,,,,,,-3251831.000,-17997985.000,,-602725.000,-5780019.000,145471.000,-3243648.000,-5864976.000,-13436179.000,-7928611.000
IncreaseDecreaseInAccruedInterestReceivableNet,,,,,,,,,,,,,9.000,,
IncreaseDecreaseInBookOverdrafts,-927089.000,,,,0.000,,,,,,,,,,
IncreaseDecreaseInMarginDepositsOutstanding,-2362513.000,,,,-10311377.000,,,,2494476.000,,,,-3067734.000,,
IncreaseDecreaseInOtherAccruedLiabilities,101117.000,,,,-87191.000,,,,-11962.000,,,,-33439.000,,
IncreaseDecreaseInOtherOperatingAssets,,,,,11301.000,,,,11303.000,,,,,,
IncreaseDecreaseInOtherReceivables,3498214.000,,,,0.000,,,,,,,,,,
InterestIncomeOperating,,120496.000,105432.000,,77699.000,73502.000,64461.000,63223.000,48480.000,123629.000,119171.000,152798.000,206756.000,253880.000,251756.000
InvestmentIncomeInterest,133431.000,,,,,,,,,,,,,,
InvestmentIncomeNet,-1690460.000,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,-6755349.000,,,,-5929710.000,,,,-4153193.000,,,,-2942228.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-6755349.000,,,,-5929710.000,,,,-4153193.000,,,,-2942228.000,,
NetCashProvidedByUsedInOperatingActivities,6755349.000,,,,5929710.000,,,,4153193.000,,,,2942228.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,6755349.000,,,,5929710.000,,,,4153193.000,,,,2942228.000,,
NetIncomeLoss,-11690181.000,-1123432.000,-3422666.000,5630915.000,-10993095.000,-409981.000,-265351.000,-8950765.000,2630688.000,-5627344.000,-533124.000,891571.000,-5302388.000,-5599041.000,-7804354.000
NetInvestmentIncome,,-1586243.000,-1608833.000,,-1483811.000,-1430882.000,-1336033.000,-1214517.000,-1194992.000,-1336826.000,-1620212.000,-1015414.000,-964502.000,-952854.000,-863583.000
NetRealizedOrUnrealizedGainLossOnTradingSecurities,-9999721.000,462811.000,-1813833.000,7133683.000,-9509284.000,1020901.000,1070682.000,-7736248.000,3825680.000,-4290518.000,1087088.000,1906985.000,-4337886.000,-4646187.000,-6940771.000
