,2011-08-31,2011-11-30,2012-02-29,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,2170502.000,2978332.000,3008485.000,397086.000,132347.000,,,,,
AccountsPayableAndAccruedLiabilitiesNoncurrent,,,3334383.000,2146837.000,,,,,,,,,,
AccountsPayableCurrent,2197188.000,2795861.000,,,,,,,,279040.000,377719.000,423715.000,525809.000,465689.000
AccountsReceivableGrossCurrent,1534850.000,764237.000,1047023.000,260021.000,11013.000,9120.000,390.000,,,,,,,
AccountsReceivableRelatedPartiesCurrent,,,,,,,,,,,,,,129411.000
AccruedLiabilitiesCurrent,,,,,,,,,,24030.000,24030.000,41080.000,78938.000,106103.000
AccruedSalesCommissionCurrentAndNoncurrent,3778.000,3778.000,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,243.000,286.000,2917.000,,,,,,343.000
AdditionalPaidInCapital,10000.000,,,488489.000,601858.000,700590.000,743090.000,3102020.000,3525786.000,919607.000,2310713.000,2389370.000,2501956.000,2132538.000
Assets,2264497.000,2405333.000,2083444.000,419766.000,22079.000,27438.000,28779.000,49624.000,95760.000,71551.000,157105.000,246593.000,270065.000,181519.000
AssetsCurrent,2264497.000,2405333.000,2072315.000,408723.000,11079.000,26481.000,27865.000,22360.000,58911.000,26244.000,117006.000,207331.000,236527.000,174181.000
BankOverdrafts,,,,,,,,,,,,,7774.000,279.000
Cash,51890.000,592375.000,493759.000,3367.000,66.000,2361.000,11975.000,8098.000,25437.000,1792.000,1816.000,26964.000,,
CashEquivalentsAtCarryingValue,,540669.000,,31.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
ClassOfWarrantOrRightOutstanding,,,,0.000,0.000,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,90000000.000,90000000.000,90000000.000,440000000.000,450000000.000,450000000.000,440000000.000,440000000.000,440000000.000,440000000.000,440000000.000,440000000.000,2990000000.000
CommonStockSharesIssued,12000000.000,22222224.000,22222224.000,22222224.000,111111112.000,111111112.000,111111112.000,103555560.000,109268727.000,113740949.000,148184189.000,165627046.000,261258000.000,826454513.000
CommonStockSharesOutstanding,,,,,,,,,,,,,,826454513.000
CommonStockValue,12000.000,22222.000,22223.000,22223.000,111112.000,111112.000,111112.000,103556.000,109269.000,113741.000,148184.000,165627.000,261259.000,826456.000
ConvertibleLongTermNotesPayable,,,,,,,,8293.000,25537.000,39144.000,34849.000,51599.000,30000.000,
ConvertibleNotesPayableCurrent,,,,,,,,205294.000,933639.000,941515.000,1055354.000,1137166.000,1127274.000,1184809.000
CustomerDepositsCurrent,,,3510.000,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,14000.000
DebtInstrumentConvertibleCarryingAmountOfTheEquityComponent,,,,,,,,,,5000.000,,,,
DebtInstrumentConvertibleConversionPrice1,,,,,,,,,,0.040,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,237836.000
DeferredCompensationSharebasedArrangementsLiabilityCurrentAndNoncurrent,,,,,,,,,,,-814250.000,-578853.000,-328370.000,-21619.000
DeferredRevenue,,,,,,,,,,,,,11888.000,8388.000
DeferredTaxAssetsCapitalLossCarryforwards,,,,,,,,,,820350.000,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,2359000.000,,,,2265333.000
DeferredTaxAssetsValuationAllowance,,,,,,,,,,-820350.000,,,,2265333.000
DepositAssets,370000.000,370000.000,,,,,,2150.000,2150.000,2150.000,2150.000,2150.000,2150.000,
DerivativeAssetFairValueGrossLiability,,,,,,,49766.000,34773.000,63388.000,121588.000,283719.000,551818.000,205223.000,
DerivativeFairValueOfDerivativeLiability,,,,,,,,,,,,,,1785051.000
DerivativeLiabilitiesCurrent,,,,14768326.000,,,,,,,,,,1785051.000
DerivativeLiabilityFairValueGrossAsset,,,,,,,,,,,,,,-1785051.000
DueFromRelatedPartiesCurrent,,,,,,,,,,,,,,44770.000
DueToRelatedPartiesCurrent,,,246500.000,346800.000,257362.000,,56667.000,,,,,25750.000,56312.000,6398.000
EmployeeRelatedLiabilitiesCurrent,,,,,,,,,,,,,,67433.000
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,,,,,,,,,,,1785051.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,14225.000,-17092.000,18064.000,-20884.000,23735.000,26618.000,-30092.000
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,,,,5718.000
FurnitureAndFixturesGross,,,,1200.000,1200.000,1200.000,1200.000,,,,,,,
ImpairedAssetsToBeDisposedOfByMethodOtherThanSaleCarryingValueOfAsset,,,,,,,,,,,,,,29046.000
IndefiniteLivedIntangibleAssetsExcludingGoodwill,,,10000.000,10000.000,10000.000,,,,,,,,,
IntangibleAssetsNetExcludingGoodwill,,,,,,,,21585.000,18718.000,17746.000,14926.000,12075.000,9192.000,
InterestPayableCurrent,,,,,,,,,,,,,,160193.000
InterestPayableCurrentAndNoncurrent,,,,,,58196.000,84071.000,114183.000,14708.000,24954.000,64033.000,107394.000,123931.000,
InventoriesPropertyHeldForSaleCurrent,236560.000,606504.000,,,,,,,,,,,,
InventoryFinishedGoods,,,494076.000,0.000,0.000,15000.000,15000.000,,,,,,,
InventorySuppliesNetOfReserves,400.000,1600.000,,,,,,,,,,,,
Liabilities,,,,17478391.000,,3134865.000,3351542.000,897383.000,1318693.000,1582449.000,1992261.000,2474215.000,2322226.000,3850592.000
LiabilitiesAndStockholdersEquity,2264497.000,2405333.000,2083444.000,419766.000,22079.000,27438.000,28779.000,49624.000,95760.000,71551.000,157105.000,246593.000,270065.000,181519.000
LiabilitiesCurrent,2651057.000,3305358.000,3584393.000,17478391.000,2427864.000,3134865.000,3351542.000,857776.000,1253867.000,1451787.000,1905972.000,2371176.000,2240786.000,3799152.000
LiabilitiesNoncurrent,,,,,,,,39607.000,64826.000,,,,,
LoansAndLeasesReceivableRelatedParties,,,,,,,,,8000.000,,,,,
LoansPayable,310000.000,360000.000,,,,,,,,,,,,
LongTermDebtAndCapitalLeaseObligations,,,,,,,,,,,,1324458.000,1312351.000,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,,,51440.000,,
