,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfFinancingCostsAndDiscounts,,,2323000.000,,,,317000.000,,,,248000.000,,,,249000.000,,,,250000.000,,,,245000.000
AssetImpairmentCharges,,,,,,,,,,,9071000.000,,,,26000.000,,,,12000.000,,,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,68712000.000,,,,-1693000.000,,,,35026000.000,,,,-9797000.000,,,,,,,,13140000.000
CasinoExpenses,55280000.000,58876000.000,59013000.000,57566000.000,56944000.000,,51664000.000,48815000.000,51248000.000,46492000.000,52102000.000,74052000.000,74455000.000,71248000.000,69287000.000,68003000.000,71168000.000,70074000.000,71290000.000,70441000.000,73245000.000,72739000.000,74692000.000
CasinoRevenue,127536000.000,156213000.000,127749000.000,131976000.000,133994000.000,,116583000.000,115213000.000,112003000.000,96130000.000,118204000.000,157864000.000,167283000.000,149116000.000,156617000.000,159825000.000,168977000.000,155374000.000,165055000.000,162011000.000,176960000.000,162021000.000,177420000.000
CostsAndExpenses,141252000.000,148306000.000,142600000.000,148572000.000,145426000.000,,133810000.000,125443000.000,134864000.000,120787000.000,109114000.000,186051000.000,195301000.000,185072000.000,179435000.000,183876000.000,187851000.000,184091000.000,186588000.000,195449000.000,197166000.000,191903000.000,187914000.000
DepreciationAndAmortization,7332000.000,7561000.000,7948000.000,8085000.000,8268000.000,,8473000.000,,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,7948000.000,,,,8473000.000,8204000.000,8831000.000,9160000.000,9027000.000,13446000.000,13752000.000,14232000.000,14556000.000,14953000.000,16736000.000,16791000.000,16947000.000,16289000.000,16507000.000,17759000.000,17620000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,0.000,,,,,,,,,,,,,,,,,,,,
EarningsPerShareBasic,-0.100,,,,,,,,,,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,0.570,-0.180,0.330,0.790,,0.200,0.500,0.320,-0.330,0.920,0.190,0.520,7.920,0.250,0.360,0.630,0.180,0.350,0.210,0.790,0.330,1.050
EarningsPerShareDiluted,-0.100,,,,,,,,,,,,,,,,,,,,,,
