,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,3500.000,,900.000,5500.000,4950.000,,22334.000,51539.000
AccountsPayableAndAccruedLiabilitiesNoncurrent,,,,,,,,22334.000,51539.000
AccountsPayableOtherCurrentAndNoncurrent,,,,,,,,8254.000,7746.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,8587.000,24846.000
AccountsReceivableRelatedParties,,,,,,,,70228.000,70213.000
AccountsReceivableRelatedPartiesCurrent,,,,,,,,70228.000,70213.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,11270.000,6329.000
AccruedLiabilitiesCurrent,3500.000,,2000.000,,,,,,
AccruedProfessionalFeesCurrent,,,,,,,,14080.000,43793.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,25.000,51.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,-94568.000,-134339.000
AdditionalPaidInCapital,,,,28400.000,28400.000,28400.000,,,
AdditionalPaidInCapitalCommonStock,,,,,,,60875.000,3681387.000,3819421.000
Assets,6500.000,7500.000,10135.000,194.000,154.000,104.000,,3706508.000,6275285.000
AssetsCurrent,6500.000,7500.000,10135.000,194.000,154.000,104.000,,3706213.000,6251109.000
CashAndCashEquivalentsAtCarryingValue,,1000.000,3635.000,194.000,154.000,104.000,,2886189.000,5431228.000
CashAndDueFromBanks,,,,,,,,2886189.000,5431228.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,490000000.000,490000000.000,490000000.000,490000000.000,490000000.000,490000000.000,490000000.000,490000000.000,490000000.000
CommonStockSharesIssued,6000000.000,6000000.000,6000000.000,7000000.000,7000000.000,7000000.000,1750000.000,61628622.000,64628622.000
CommonStockSharesOutstanding,,6000000.000,6000000.000,7000000.000,7000000.000,7000000.000,1750000.000,61628622.000,64628622.000
CommonStockSharesSubscribedButUnissued,,,660000.000,,,,,,
CommonStockSharesSubscriptions,,,26400.000,,,,,,
CommonStockValue,600.000,600.000,600.000,700.000,700.000,700.000,175.000,6163.000,6463.000
CustomerAdvancesAndDeposits,,,,,,,,,3000000.000
DeferredOfferingCosts,6500.000,6500.000,6500.000,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,3587.000,5202.000,9372.000,11732.000,18087.000,20382.000,20757.000,43904.000,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,113000.000,
DeferredTaxAssetsValuationAllowance,3587.000,5202.000,9372.000,11732.000,18087.000,20382.000,20757.000,43904.000,
DepositAssets,,,,,,,,700000.000,
DueToRelatedPartiesCurrent,12950.000,18700.000,8700.000,4700.000,18750.000,26000.000,,97150.000,97150.000
Liabilities,16450.000,22200.000,10700.000,5600.000,24250.000,30950.000,,,
LiabilitiesAndStockholdersEquity,6500.000,7500.000,10135.000,194.000,154.000,104.000,,3706508.000,6275285.000
LiabilitiesCurrent,16450.000,22200.000,10700.000,5600.000,24250.000,30950.000,,160317.000,3179864.000
NonInvestmentAssetsLessNonInvestmentLiabilitiesPercentOfNetAssets,,,,,,,,0.250,0.250
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,10000.000,7000.000
OperatingLossCarryforwards,10550.000,15300.000,27500.000,36000.000,53200.000,59900.000,61100.000,,
OtherAssets,,,,,,,,,24176.000
OtherPrepaidExpenseCurrent,,,,,,,,49796.000,47668.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,,10000000.000
PreferredStockSharesIssued,,,,,,,,,0.000
PreferredStockSharesOutstanding,,,,,,,,,0.000
PrepaidExpenseAndOtherAssets,,,,,,,,749796.000,749668.000
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,,749796.000,749668.000
PropertyPlantAndEquipmentGross,,,,,,,,320.000,322.000
PropertyPlantAndEquipmentNet,,,,,,,,295.000,271.000
RetainedEarningsAccumulatedDeficit,-10550.000,-15300.000,-27565.000,-34506.000,-53196.000,-59946.000,-61050.000,-53369.000,-602702.000
SaleOfStockPricePerShare,,,,,,,,0.500,
SecurityDeposit,,,,,,,,,23905.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,,,111111.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,,,0.500
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,,,,110000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,,,111111.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,,,0.500
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,,,,,,,111111.000
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,,,,110000.000
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,,,,,,,0.500
SharesIssuedPricePerShare,,,0.040,0.040,,,,,
SharesOutstanding,,,,,,,,,3095421.000
StockholdersEquity,-9950.000,-14700.000,-565.000,-5406.000,-24096.000,-30846.000,,3546191.000,3095421.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-9950.000,-14700.000,-565.000,-5406.000,-24096.000,-30846.000,,,
TaxesPayableCurrent,,,,,,,,20976.000,
TaxesPayableCurrentAndNoncurrent,,,,,,,,-8768.000,-3974.000
