,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-09-30
AccountsPayableCurrent,17097.000,43192.000,28217.000,40842.000,79686.000,175113.000
AccountsReceivableNetCurrent,,647.000,959.000,8810.000,31923.000,63318.000
AdditionalPaidInCapitalPreferredStock,,,3509420.000,3806143.000,3806143.000,3825335.000
Assets,,140180.000,175258.000,280444.000,387438.000,1273324.000
AssetsCurrent,15000.000,53195.000,88273.000,193459.000,300453.000,132809.000
CashAndCashEquivalentsAtCarryingValue,15000.000,37896.000,43116.000,15883.000,138873.000,263.000
CommonStockParOrStatedValuePerShare,,,0.001,,,
ConvertibleNotesPayableCurrent,,,,,,558751.000
DebtInstrumentUnamortizedDiscount,,,,,,206158.000
DeferredTaxAssetsGross,,,,910000.000,,
DeferredTaxAssetsNet,,,,0.000,,
DeferredTaxAssetsValuationAllowance,,,,-910000.000,,
DepositAssets,,,,,,10075.000
DerivativeLiabilitiesCurrent,,,,,,187707.000
DueToRelatedPartiesCurrent,20000.000,37938.000,,0.000,55400.000,34652.000
Goodwill,,86985.000,86985.000,86985.000,86985.000,1110076.000
InventoryFinishedGoods,,,5307.000,,10598.000,28486.000
InventoryNet,,9632.000,5307.000,3208.000,10598.000,28486.000
Liabilities,,,,,,1796223.000
LiabilitiesAndStockholdersEquity,,,175258.000,280444.000,387438.000,1273324.000
LiabilitiesCurrent,37097.000,81130.000,28217.000,40842.000,312360.000,1011223.000
LongTermDebt,,,,,,785000.000
LongTermDebtCurrent,,,,,,55000.000
LongTermNotesPayable,,,,,,840000.000
NotesPayableCurrent,,,,,177274.000,55000.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,25000000.000,25000000.000,25000000.000,25000000.000,25000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,,,,0.000,0.000,0.000
PrepaidExpenseCurrent,,5020.000,38891.000,165558.000,119059.000,40742.000
PropertyPlantAndEquipmentNet,,,,,,20364.000
RetainedEarningsAccumulatedDeficit,,,-3503872.000,-2623511.000,-2788035.000,-3405898.000
StockholdersEquity,-22097.000,,147041.000,239602.000,75078.000,-522899.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,,-522899.000
TreasuryStockValue,,,,1084600.000,1084600.000,1084600.000
