,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-36000.000,,,,-106000.000,,,,-111000.000,,,,-70000.000,,,,-230000.000,,,,-2819000.000
AdjustmentForAmortization,,,509000.000,,,,568000.000,,,,813000.000,,,,1596000.000,1640000.000,1697000.000,1727000.000,1865000.000,,,,3377000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,553000.000,,,,992000.000,,,,1371000.000,,,,1897000.000,,,,2020000.000,,,,3712000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,,,,,,,,,,,,100000000.000,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,394000.000,,,,700000.000,,,,1323000.000,,,,330000.000,,,,550000.000,,,,
AllocatedShareBasedCompensationExpense,,,,300000.000,200000.000,,400000.000,600000.000,400000.000,300000.000,400000.000,800000.000,400000.000,500000.000,600000.000,,,,,,,,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,451000.000,142000.000,,736000.000,247000.000,185000.000,228000.000,308000.000,198000.000,360000.000,,,,,,
AllowanceForLoanAndLeaseLossesPeriodIncreaseDecrease,,,,,,,,,,,,,,,,,,,2017000.000,4834000.000,7086000.000,9855000.000,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,-127000.000,249000.000,-174000.000,707000.000,331000.000,,,,,,,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,2214000.000,1119000.000,1763000.000,1540000.000,1347000.000,1101000.000,754000.000,1125000.000,920000.000,1650000.000,737000.000,1816000.000,4079000.000,1496000.000,992000.000,,,,,,
AllowanceForLoanAndLeaseLossesWriteoffsNet,,,,,,,,,,,,,,,,,,,1111000.000,1461000.000,2459000.000,3074000.000,3250000.000
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,,,,,,1726000.000,1557000.000,2596000.000,3158000.000,3145000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,254550.000,0.000,0.000,-16500.000,0.000,0.000,0.000,559050.000,535000.000,0.000,4000.000,117181.000,659858.000,648293.000,648135.000,-1306089.000,1095976.000
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,2038000.000,,,,-2885000.000,,,,11325000.000,,,,44000.000,,,,4195000.000,,,,12081000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,,,,,,,,,,,,,,,143000.000,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,,,,,,,,,,,503000.000,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,,,,,,,,,,,,,,,360000.000,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,1000.000,402000.000,0.000,54000.000,156000.000,0.000,0.000,5000.000,5000.000,18000.000,43000.000,78000.000,2534000.000,85000.000,,,0.000,0.000,0.000,4000.000,
AvailableForSaleSecuritiesGrossRealizedGains,,,1000.000,402000.000,0.000,2672000.000,156000.000,0.000,0.000,5000.000,5000.000,18000.000,58000.000,78000.000,2535000.000,85000.000,,,0.000,0.000,0.000,4000.000,
AvailableForSaleSecuritiesGrossRealizedLosses,,,0.000,0.000,0.000,15000.000,0.000,0.000,0.000,0.000,0.000,0.000,15000.000,0.000,1000.000,0.000,,,0.000,0.000,0.000,,
BankOwnedLifeInsuranceIncome,575000.000,585000.000,576000.000,,,,1083000.000,,,,,,1390000.000,,3623000.000,1785000.000,2264000.000,2412000.000,2861000.000,2745000.000,4638000.000,4564000.000,4464000.000
CashAcquiredFromAcquisition,,,,,,,,,,,80656000.000,,,,274235000.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,84835000.000,,,,-45392000.000,,,,-7624000.000,,,,278579000.000,,,,531773000.000,,,,62405000.000
CommonStockDividendsPerShareCashPaid,,,,,,,,,,,,,,,,,,,0.150,,,,0.170
CommonStockDividendsPerShareDeclared,0.180,0.095,0.110,0.120,0.130,,0.150,0.170,0.190,,0.220,0.115,0.120,,0.130,0.135,0.140,,0.150,0.155,0.160,,0.170
CommunicationsAndInformationTechnology,,,,,,,,,,,,,,,1348000.000,1616000.000,1583000.000,1401000.000,1752000.000,1703000.000,1883000.000,3462000.000,3970000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,19248000.000,19974000.000,20798000.000,18500000.000,18257000.000,10452000.000,22828000.000,21171000.000,32151000.000,33022000.000,32798000.000,38421000.000,40153000.000,38505000.000,49784000.000,47699000.000,54167000.000,59170000.000,74573000.000,48291000.000,97064000.000
Depreciation,,,1678000.000,,,,1891000.000,,,,1855000.000,,,,2131000.000,,,,2970000.000,,,,5027000.000
DistributedEarnings,,,-3792000.000,4149000.000,-4498000.000,,,,,,,,,,,,,,13603000.000,14061000.000,14521000.000,19988000.000,20659000.000
DividendsCommonStockCash,,,,,,,,,,,8108000.000,,,,10413000.000,,,,13603000.000,,,,20659000.000
DividendsCommonStockStock,,,3792000.000,,,,5291000.000,,,,,,,,,,,,,,,,
EarningsPerShareBasic,2.940,0.550,0.520,0.550,0.560,0.590,0.570,0.580,0.620,0.650,0.680,0.350,0.400,0.100,0.480,0.520,0.530,0.570,0.570,0.600,0.660,0.760,0.730
EarningsPerShareDiluted,2.910,0.550,0.520,0.550,0.550,0.590,0.560,0.570,0.610,0.670,0.680,0.340,0.400,0.100,0.470,0.510,0.520,0.590,0.570,0.600,0.660,0.750,0.730
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,582000.000,,,,700000.000,,,,1323000.000,,,,330000.000,,,,550000.000,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,,,,1323000.000,,,,330000.000,,,,550000.000,,,,
FederalDepositInsuranceCorporationPremiumExpense,,,,,,,,,,,,,,,,,1020000.000,,1200000.000,1200000.000,1725000.000,1000000.000,1000000.000
FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresRepaymentAndPenalties,,,,,,,,,,,,,,,2480000.000,0.000,,,,,,,
FeesAndCommissionsDepositorAccounts,4586000.000,4734000.000,4693000.000,4908000.000,5000000.000,4799000.000,4722000.000,5074000.000,5817000.000,6031000.000,5639000.000,6605000.000,7356000.000,7009000.000,6627000.000,7088000.000,7425000.000,7558000.000,7657000.000,8119000.000,10926000.000,11759000.000,11301000.000
FeesAndCommissionsFiduciaryAndTrustActivities,803000.000,810000.000,774000.000,888000.000,865000.000,928000.000,883000.000,865000.000,1060000.000,1288000.000,1316000.000,1364000.000,1419000.000,1493000.000,1432000.000,1463000.000,1500000.000,1508000.000,1507000.000,1574000.000,1564000.000,1623000.000,1631000.000
FeesAndCommissionsMortgageBanking,634000.000,815000.000,1101000.000,1328000.000,1672000.000,1483000.000,1741000.000,1643000.000,1276000.000,966000.000,954000.000,1126000.000,1728000.000,1379000.000,1507000.000,1772000.000,1825000.000,1713000.000,1284000.000,2057000.000,2616000.000,2097000.000,1574000.000
