,2017-01-18,2017-03-31
AdditionalPaidInCapital,,16109.000
Assets,,2375.000
AssetsCurrent,,21227.000
AssetsNoncurrent,,23602.000
CashAndCashEquivalentsAtCarryingValue,,13525.000
CashAndCashEquivalentsAtCarryingValueIncludingDiscontinuedOperations,,13525.000
CommonStockSharesAuthorized,,75000000.000
CommonStockSharesIssued,,2417650.000
CommonStockSharesOutstanding,,2000000.000
CommonStockValue,,0.001
DeferredTaxAssetsValuationAllowance,,655.000
InventoryFinishedGoodsNetOfReserves,,6462.000
InventoryRawMaterials,,6462.000
LiabilitiesAndStockholdersEquity,,23602.000
LiabilitiesCurrent,,7000.000
LiabilitiesNoncurrent,,7000.000
LoansPayableCurrent,,7000.000
OperatingLossCarryforwardsValuationAllowance,,-655.000
PrepaidExpenseCurrent,,1240.000
PropertyPlantAndEquipmentNet,,366.000
PublicUtilitiesPropertyPlantAndEquipmentAccumulatedDepreciation,,2375.000
RetainedEarningsAccumulatedDeficit,,-1925.000
