,2014-09-30,2015-03-31
AmortizationOfFinancingCosts,4213.000,0.000
AmortizationOfRegulatoryAsset,0.000,
CapitalizedExploratoryWellCostAdditionsPendingDeterminationOfProvedReserves,,1000000.000
CapitalizedExploratoryWellCostPeriodIncreaseDecrease,,25000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-17160.000,-43928.000
CashDividendsPaidToParentCompany,3638.000,
Communication,33.000,0.000
CostOfRevenue,229960.000,142189.000
DepreciationAndAmortization,476.000,238.000
DirectOperatingCosts,3485.000,0.000
EarningsPerShareBasicAndDiluted,,-0.000
ExplorationExpense,,0.000
GainLossOnInvestments,,0.000
GeneralInsuranceExpense,9715.000,1783.000
IncomeTaxExpenseBenefit,,0.000
IncreaseDecreaseInAccountsPayable,-148372.000,28527.000
IncreaseDecreaseInAccountsReceivable,0.000,0.000
IncreaseDecreaseInAccruedInterestReceivableNet,,-50946.000
IncreaseDecreaseInAccruedInvestmentIncomeReceivable,32.000,0.000
IncreaseDecreaseInAccruedLiabilities,3213.000,12000.000
IncreaseDecreaseInCustomerAdvancesAndDeposits,0.000,
IncreaseDecreaseInDeposits,0.000,0.000
IncreaseDecreaseInNotesReceivableRelatedParties,,0.000
IncreaseDecreaseInOtherEmployeeRelatedLiabilities,22615.000,16645.000
IncreaseDecreaseInOtherReceivables,0.000,-874.000
IncreaseDecreaseInPrepaidExpense,0.000,0.000
InterestExpenseOther,0.000,6989.000
InvestmentIncomeInvestmentExpense,,0.000
LeaseAndRentalExpense,11910.000,11910.000
LegalFees,25557.000,12000.000
LicenseCosts,0.000,0.000
MarketingAndAdvertisingExpense,18000.000,0.000
NetCashProvidedByUsedInFinancingActivities,398638.000,50000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,398638.000,50000.000
NetCashProvidedByUsedInInvestingActivities,-66084.000,-54779.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-66084.000,-54779.000
NetCashProvidedByUsedInOperatingActivities,-349714.000,-39149.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-349714.000,-39149.000
NetIncomeLoss,-227614.000,-148379.000
OilAndGasSalesRevenue,0.000,0.000
OperatingIncomeLoss,-229960.000,-141390.000
OtherCostAndExpenseOperating,96.000,30.000
OtherGeneralExpense,417.000,159.000
OtherIncome,,799.000
OtherLaborRelatedExpenses,121676.000,103695.000
OtherNonoperatingIncome,2346.000,0.000
OtherTaxExpenseBenefit,,0.000
PaymentsToAcquireAdditionalInterestInSubsidiaries,0.000,
PaymentsToAcquireNotesReceivable,0.000,
PaymentsToAcquireProjects,66084.000,54779.000
PaymentsToAcquirePropertyPlantAndEquipment,0.000,0.000
ProceedsFromContributedCapital,0.000,0.000
ProceedsFromDivestitureOfInterestInConsolidatedSubsidiaries,0.000,
ProceedsFromIssuanceOfCommonStock,230000.000,50000.000
ProceedsFromIssuanceOrSaleOfEquity,0.000,0.000
ProceedsFromRepaymentsOfNotesPayable,165000.000,0.000
ProfessionalFees,32356.000,10070.000
ProvisionForDoubtfulAccounts,0.000,0.000
ResultsOfOperationsOilAndGasProducingActivitiesNetIncomeExcludingCorporateOverheadAndInterestCosts,,0.000
Revenues,0.000,799.000
SalariesWagesAndOfficersCompensation,,0.000
SalesRevenueNet,0.000,0.000
StockIssuedDuringPeriodValueNewIssues,,49561.000
SuppliesExpense,920.000,930.000
TaxesExcludingIncomeAndExciseTaxes,0.000,0.000
TravelAndEntertainmentExpense,0.000,0.000
UnrealizedGainLossOnInvestments,0.000,0.000
UtilitiesOperatingExpense,1106.000,1374.000
