,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-04-30
CashAndCashEquivalentsPeriodIncreaseDecrease,-552.000,,,,
CurrentIncomeTaxExpenseBenefit,0.000,,,,0.000
EarningsPerShareBasicAndDiluted,0.000,,,,0.000
GeneralAndAdministrativeExpense,,2600.000,790.000,,116.000
IncreaseDecreaseInAccountsPayable,1500.000,,,,
IncreaseDecreaseInReceivables,-4875.000,,,,
LegalFees,2000.000,,,,
NetCashProvidedByUsedInInvestingActivities,0.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,,,
NetCashProvidedByUsedInOperatingActivities,-552.000,,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-552.000,,,,
NetIncomeLoss,2823.000,-2600.000,-790.000,-2416.000,-116.000
OperatingExpenses,2823.000,2600.000,790.000,1645.000,116.000
OperatingIncomeLoss,2823.000,-2600.000,-790.000,-2416.000,-116.000
OtherCostAndExpenseOperating,0.000,,,,0.000
OtherGeneralExpense,52.000,,,,
PaymentsToAcquireOtherProductiveAssets,0.000,,,,
ProceedsFromIssuanceOfCommonStock,0.000,,,,
ProfitLoss,2823.000,,,,
RepaymentOfNotesReceivableFromRelatedParties,0.000,,,,
Revenues,0.000,,,,0.000
SalesRevenueGoodsNet,,0.000,0.000,,
SalesRevenueNet,0.000,,,,0.000
SalesRevenueServicesNet,4875.000,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,6172637.000
WeightedAverageNumberOfSharesOutstandingBasic,4000000.000,,,,
