,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,6053.000,,,,54306.000,95305.000,147668.000
AccountsPayableCurrent,,36955.000,46061.000,25437.000,,,
AccountsPayableRelatedPartiesCurrent,,199679.000,245232.000,187318.000,221659.000,251659.000,281659.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,176500.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,1327.000,2287.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,749500.000,714500.000,891750.000,624500.000
AdditionalPaidInCapital,109978.000,129943.000,129943.000,629843.000,741271.000,741271.000,741271.000
Assets,46736.000,22722.000,3998.000,963884.000,926490.000,955233.000,666776.000
AssetsCurrent,46236.000,22222.000,3498.000,208410.000,204736.000,52330.000,32083.000
Cash,43085.000,19071.000,347.000,162259.000,131813.000,16057.000,4083.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,20620000.000,20084000.000,20620000.000,21620000.000,21620000.000,21620000.000,21620000.000
CommonStockSharesOutstanding,20620000.000,20084000.000,20620000.000,21620000.000,21620000.000,21620000.000,21620000.000
CommonStockValue,2062.000,2062.000,2062.000,2162.000,2162.000,2162.000,2162.000
ConvertibleNotesPayableCurrent,,,,,,400000.000,
DebtInstrumentUnamortizedDiscount,,18190.000,0.000,375000.000,,125000.000,0.000
DebtInstrumentUnamortizedDiscountCurrent,,,,,250000.000,125000.000,
DebtInstrumentUnamortizedDiscountNoncurrent,,,,,111428.000,,
DeferredCompensationLiabilityCurrent,,174000.000,204000.000,187318.000,,,
DeferredTaxAssetsGross,,144134.000,,,,407000.000,
DeferredTaxAssetsValuationAllowance,,-144134.000,,,,-407000.000,
DepositsAssetsCurrent,,,,,,,2000.000
DueFromOtherRelatedParties,,,,15000.000,30000.000,,
DueFromRelatedPartiesCurrent,500.000,500.000,500.000,750000.000,715000.000,892250.000,625000.000
DueToRelatedPartiesCurrent,,21620.000,50334.000,,659.000,659.000,2659.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,659.000,,,
DueToRelatedPartiesNoncurrent,,,,,8572.000,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetValue,,,,750000.000,715000.000,,
InterestPayableCurrent,,,,12500.000,25000.000,37500.000,500000.000
InterestPayableCurrentAndNoncurrent,,,,,,230.000,900.000
Investments,,,,,2000.000,2000.000,2000.000
Liabilities,183209.000,,366627.000,,560196.000,,
LiabilitiesAndStockholdersEquity,46736.000,22722.000,3998.000,963884.000,926490.000,955233.000,666776.000
LiabilitiesCurrent,,265064.000,366627.000,362755.000,551624.000,829052.000,1123802.000
LossContingencyEstimateOfPossibleLoss,,,,,,,25097.000
MarketableSecurities,,,,,,892250.000,625000.000
NotesPayableCurrent,,6810.000,25000.000,150000.000,275000.000,,525000.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,45000.000,102530.000
OperatingLossCarryforwards,,363000.000,,,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000
PreferredStockSharesIssued,0.000,,,,,,
PreferredStockSharesOutstanding,0.000,,,,,,
PrepaidExpenseCurrent,3151.000,3151.000,3151.000,31151.000,42923.000,36273.000,28000.000
PropertyPlantAndEquipmentGross,,,,,,9980.000,9980.000
PropertyPlantAndEquipmentNet,,,,5474.000,4754.000,8653.000,7693.000
RetainedEarningsAccumulatedDeficit,-248513.000,-374347.000,-494634.000,-780376.000,-1091639.000,-1509002.000,-1824959.000
StockholdersEquity,-136473.000,-242342.000,-362629.000,601129.000,366294.000,126181.000,-457026.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-136473.000,,-362629.000,,366294.000,,
