,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,10786.000,7323.000,11161.000,14294.000,28251.000,32734.000,49120.000,39925.000,46676.000,30463.000
AccountsPayableRelatedPartiesCurrent,16691.000,24192.000,31692.000,36692.000,39692.000,104038.000,128038.000,152038.000,152150.000,152148.000
AdditionalPaidInCapital,48397.000,48397.000,48397.000,48397.000,,48397.000,48397.000,48397.000,48802.000,48802.000
AdditionalPaidInCapitalCommonStock,,,,,48397.000,,,,,
Assets,,,,,8604.000,,,,,20909.000
AssetsCurrent,17466.000,8689.000,8605.000,8607.000,,2705.000,2692.000,2685.000,19539.000,
Cash,,8689.000,,,,,,,,1242.000
CashAndCashEquivalentsAtCarryingValue,17466.000,8689.000,8605.000,8607.000,8604.000,2705.000,2692.000,2685.000,10872.000,1242.000
CommonStockNoParValue,,,,,,,,,,0.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,60836664.000,60836664.000,60836664.000,60836664.000,60836664.000,60836664.000,60836664.000,60836664.000,20278888.000,20278888.000
CommonStockSharesOutstanding,60836664.000,60836664.000,60836664.000,60836664.000,60836664.000,60836664.000,60836664.000,60836664.000,20278888.000,20278888.000
CommonStockValue,608.000,608.000,608.000,608.000,608.000,608.000,608.000,608.000,203.000,203.000
CommonStockholdersEquity,,-22826.000,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,0.080,0.080,0.080,,,
DeferredTaxAssetsNet,,,,,,71500.000,,,,
DeferredTaxAssetsValuationAllowance,,,,,,-71500.000,,,,
DerivativeLiabilitiesCurrent,,,,,,,,,,25192.000
InterestPayableCurrent,,,,,973.000,,,,,
Liabilities,,,,,88761.000,,,,,286589.000
LiabilitiesAndStockholdersEquity,17466.000,8689.000,8605.000,8607.000,8604.000,2705.000,2692.000,2685.000,19539.000,20909.000
LiabilitiesCurrent,27477.000,31515.000,60135.000,71361.000,,157986.000,198769.000,230802.000,266767.000,
LongTermNotesPayable,,,,,,,,36445.000,64445.000,
NotesPayable,,,,,,19845.000,19845.000,,,
OperatingLossCarryforwards,,,,,,204286.000,,,,
PreferredStockNoParValue,,,,,,,,,,0.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
PreferredStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,
PrepaidExpenseCurrent,,,,,,,,,8667.000,2167.000
RetainedEarningsAccumulatedDeficit,-59016.000,-71831.000,-100535.000,-111759.000,-129162.000,-204286.000,-245082.000,-277122.000,-296233.000,-314685.000
ShortTermNonBankLoansAndNotesPayable,,,17282.000,20375.000,20818.000,21214.000,21611.000,38839.000,67941.000,75169.000
StockholdersEquity,-10011.000,-22826.000,-51530.000,-62754.000,-80157.000,-155281.000,-196077.000,-228117.000,-247228.000,-265680.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,,-80157.000,,,,,-265680.000
