,2013-05-31,2014-05-31,2015-05-31,2016-05-31
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,16445.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,47447.000,-88002.000,17924.000,212272.000
CostOfRevenue,552348.000,,,
Depreciation,2257.000,6013.000,4159.000,3051.000
DepreciationAndAmortizationDiscontinuedOperations,,1668.000,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,,0.000,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,,0.000,,
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,,80122.000,,
EarningsPerShareBasic,,-0.010,,
EarningsPerShareBasicAndDiluted,-0.000,,,0.020
EarningsPerShareDiluted,,-0.010,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.150,0.150,0.150,0.150
GainLossOnSaleOfInvestments,,107773.000,,
GainLossOnSaleOfOtherAssets,1400.000,-107773.000,,
GrossProfit,290824.000,165274.000,262914.000,617832.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,-495450.000,-291054.000,
IncomeLossFromContinuingOperationsPerBasicShare,,-0.010,,
IncomeLossFromContinuingOperationsPerDilutedShare,,-0.010,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,15363.000,62299.000,59524.000,-56993.000
IncomeTaxReconciliationChangeInEnactedTaxRate,,,,29966.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-15363.000,-62299.000,-43658.000,19305.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,-15866.000,7722.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,16574.000,14484.000,114933.000,63101.000
IncreaseDecreaseInAccountsReceivable,-16007.000,-68052.000,-10241.000,31540.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,96496.000,180284.000,164982.000,125303.000
IncreaseDecreaseInDeferredRevenue,,,-17150.000,-2850.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,2500.000,27050.000,8012.000,-74712.000
IncreaseDecreaseInOtherCurrentAssets,-11123.000,821.000,32599.000,-796.000
IncreaseDecreaseInOtherOperatingCapitalNet,51250.000,-31250.000,,
IncreaseDecreaseInWorkersCompensationLiabilities,,130000.000,-4000.000,-21487.000
ManagementFeesBaseRevenue,,703304.000,812758.000,1294015.000
NetCashProvidedByUsedInFinancingActivities,,70500.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,70500.000,,
NetCashProvidedByUsedInOperatingActivities,51819.000,-147957.000,12924.000,218274.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,51819.000,-147957.000,12924.000,218274.000
NetIncomeLoss,-102412.000,-415328.000,-291054.000,128697.000
OfficersCompensation,105129.000,,,
OperatingExpenses,393236.000,,,
OperatingLeasesRentExpenseNet,,57760.000,55417.000,79685.000
OtherCostAndExpenseOperating,220450.000,220037.000,170008.000,200513.000
OtherCostOfServices,11509.000,,,
PaymentsToAcquirePropertyPlantAndEquipment,9372.000,-10545.000,,6002.000
ProceedsFromIssuanceOfCommonStock,5000.000,70500.000,5000.000,
ProfessionalFees,67657.000,81574.000,142356.000,50088.000
ProvisionForDoubtfulAccounts,,61544.000,10684.000,27915.000
RevenueFromRelatedParties,,6925.000,0.000,
Revenues,843172.000,710229.000,812758.000,
RevenuesExcludingInterestAndDividends,843172.000,,,
SalariesAndWages,540839.000,,,
SalariesWagesAndOfficersCompensation,218641.000,,,
SalesRevenueNet,0.000,710229.000,812758.000,
SellingGeneralAndAdministrativeExpense,,660724.000,553968.000,489135.000
ShareBasedCompensation,,54250.000,,
StockGrantedDuringPeriodValueSharebasedCompensation,10884.000,,,
StockIssuedDuringPeriodValueNewIssues,,70500.000,5000.000,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,75002.000,59524.000,56993.000
WeightedAverageNumberDilutedSharesOutstandingAdjustment,314816.000,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,53535755.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,50517340.000,,5430279.000,5430279.000
WeightedAverageNumberOfSharesOutstandingBasic,,53221804.000,,
