,2015-12-31,2016-12-31
AccretionExpense,460000.000,262000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,3075000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,7723000.000
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,7717000.000
AdvertisingExpense,17300000.000,29500000.000
AllocatedShareBasedCompensationExpense,3075000.000,7723000.000
AmortizationOfIntangibleAssets,3700000.000,6100000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,0.000,0.000
AvailableForSaleSecuritiesGrossRealizedLosses,0.000,
BusinessAcquisitionsProFormaNetIncomeLoss,-61060000.000,-75854000.000
BusinessAcquisitionsProFormaRevenue,79208000.000,131945000.000
BusinessCombinationAcquisitionRelatedCosts,,6959000.000
ComprehensiveIncomeNetOfTax,-58062000.000,-74175000.000
CostOfRevenue,21041000.000,31971000.000
DeferredIncomeTaxExpenseBenefit,36000.000,510000.000
DeferredRevenueRefundPayments,400000.000,
DeferredRevenueRefundPayments1,,100000.000
DefinedContributionPlanCostRecognized,700000.000,1100000.000
DefinedContributionPlanEmployerMatchingContributionPercent,0.040,0.040
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,1.000,1.000
DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount,,300000.000
Depreciation,1100000.000,2200000.000
DepreciationDepletionAndAmortization,4863000.000,8270000.000
EarningsPerShareBasicAndDiluted,-2.910,-1.750
FairValueAdjustmentOfWarrants,,7717000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,0.000,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityTransfersNet,0.000,0.000
GeneralAndAdministrativeExpense,54843000.000,48568000.000
GoodwillAcquiredDuringPeriod,27888000.000,131842000.000
GoodwillImpairmentLoss,0.000,0.000
GrossProfit,56343000.000,91186000.000
ImpairmentOfIntangibleAssetsFinitelived,798000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-57984000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-57984000.000,-73706000.000
IncomeTaxExpenseBenefit,36000.000,510000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,22094000.000,25856000.000
IncomeTaxReconciliationChangeInEnactedTaxRate,,-89000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-19715000.000,-25797000.000
IncomeTaxReconciliationNondeductibleExpenseOther,158000.000,382000.000
