,2011-12-31,2012-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-191000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,7795000.000,16728000.000
AdvertisingExpense,,3700000.000
AdvertisingRevenue,46910000.000,48421000.000
AdvertisingRevenueCost,5952000.000,6865000.000
AllowanceForDoubtfulAccountsReceivableChargeOffs,,1200000.000
AmortizationOfAcquisitionCosts,,-897000.000
AmortizationOfIntangibleAssets,14962000.000,27972000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1161928.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,625000.000,1123000.000
CapitalExpendituresIncurredButNotYetPaid,3362000.000,3784000.000
CapitalizedComputerSoftwareAmortization,,17400000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,77258000.000,-50206000.000
ComprehensiveIncomeNetOfTax,,-42015000.000
CostOfRevenue,150914000.000,191819000.000
CurrentForeignTaxExpenseBenefit,,2078000.000
CurrentIncomeTaxExpenseBenefit,,2627000.000
CurrentStateAndLocalTaxExpenseBenefit,,549000.000
DebtConversionConvertedInstrumentAmount1,404123000.000,
DebtConversionOriginalDebtAmount1,3504000.000,
DeferredCompensationArrangementWithIndividualCashAwardsGrantedPercentage,,0.800
DeferredFederalIncomeTaxExpenseBenefit,,3140000.000
DeferredForeignIncomeTaxExpenseBenefit,,-1600000.000
DeferredIncomeTaxExpenseBenefit,,1353000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,-187000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,1000000.000
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,,0.040
Depreciation,,15900000.000
DepreciationDepletionAndAmortization,44857000.000,61315000.000
EarningsPerShareBasic,,-0.730
EarningsPerShareBasicAndDiluted,-0.750,-0.730
EarningsPerShareDiluted,,-0.730
EffectOfExchangeRateOnCashAndCashEquivalents,-41000.000,-17000.000
EffectiveIncomeTaxRateContinuingOperations,,-0.102
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.251
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,0.018
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,-0.011
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseAmortization,,-0.094
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseMealsAndEntertainment,,-0.007
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseResearchAndDevelopment,,0.012
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,,-0.038
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,-0.017
EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings,,-0.003
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.014
EffectiveIncomeTaxRateReconciliationTaxSettlements,,-0.046
GainsLossesOnExtinguishmentOfDebt,-538000.000,
GeneralAndAdministrativeExpense,51126000.000,65924000.000
GoodwillPurchaseAccountingAdjustments,,-177000.000
GoodwillTranslationAdjustments,,573000.000
GrossProfit,186476000.000,227074000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-34910000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,-4136000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-19401000.000,-39046000.000
IncomeTaxExaminationPenaltiesAndInterestExpense,,900000.000
IncomeTaxExpenseBenefit,-4074000.000,3980000.000
IncomeTaxesPaid,1533000.000,1350000.000
IncreaseDecreaseInAccountsPayable,267000.000,-237000.000
IncreaseDecreaseInAccountsReceivable,12962000.000,-1849000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,-622000.000,
IncreaseDecreaseInAccruedLiabilities,1166000.000,-2904000.000
IncreaseDecreaseInDeferredIncomeTaxes,5016000.000,-1370000.000
IncreaseDecreaseInDeferredLeasingFees,-2199000.000,
IncreaseDecreaseInDeferredRevenue,6400000.000,11894000.000
IncreaseDecreaseInInventories,1662000.000,3147000.000
IncreaseDecreaseInOtherOperatingLiabilities,,1921000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-1071000.000,2513000.000
IncreaseDecreaseInRestrictedCashForOperatingActivities,-4190000.000,-357000.000
InterestExpense,2890000.000,664000.000
InterestPaid,2252000.000,573000.000
InvestmentIncomeInterest,119000.000,87000.000
LeaseAndRentalExpense,,14200000.000
LineOfCreditFacilityUnusedCapacityCommitmentFeePercentage,,0.003
NetCashProvidedByUsedInFinancingActivities,78530000.000,1225000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,78530000.000,1225000.000
NetCashProvidedByUsedInInvestingActivities,-66934000.000,-78966000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-66934000.000,-78966000.000
NetCashProvidedByUsedInOperatingActivities,65703000.000,27552000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,65703000.000,27552000.000
NetIncomeLoss,-15327000.000,-43026000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-27137000.000,-43026000.000
OperatingExpenses,203092000.000,266700000.000
OperatingIncomeLoss,-16616000.000,-39626000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,-943000.000,1011000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,100000.000
OtherComprehensiveIncomeLossNetOfTax,,1011000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-16270000.000,
OtherDepreciationAndAmortization,,33343000.000
OtherNonoperatingIncomeExpense,-14000.000,1157000.000
PaymentsForRepurchaseOfCommonStock,13000.000,
PaymentsToAcquireBusinessesNetOfCashAcquired,35144000.000,38175000.000
PaymentsToAcquireEquipmentOnLease,3437000.000,4997000.000
PaymentsToAcquirePropertyPlantAndEquipment,12514000.000,17765000.000
PaymentsToDevelopSoftware,18651000.000,23026000.000
PreferredStockDividendRatePercentage,,0.080
ProceedsFromIssuanceInitialPublicOffering,112566000.000,
ProceedsFromIssuanceOfOtherLongTermDebt,,10000000.000
ProceedsFromRepaymentsOfDebt,5000000.000,
