,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AccountsPayableCurrent,170.000,669.000,726.000,1448.000,174.000,,353.000,10718.000
AdditionalPaidInCapital,,,-40000.000,-40000.000,-40000.000,-40000.000,-40000.000,10663.000
Assets,,,7671.000,,,,,
AssetsCurrent,226.000,43.000,,236.000,72.000,223.000,140.000,74.000
Cash,226.000,43.000,7671.000,236.000,72.000,223.000,140.000,74.000
CommonStockNoParValue,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,5000000.000,5000000.000,48750000.000,48750000.000,48750000.000,48750000.000,48750000.000,48750000.000
CommonStockSharesOutstanding,5000000.000,5000000.000,48750000.000,48750000.000,48750000.000,48750000.000,48750000.000,48750000.000
CommonStockValue,5000.000,5000.000,48750.000,48750.000,48750.000,48750.000,48750.000,48750.000
DeferredTaxAssetsOperatingLossCarryforwards,,,7500.000,,,,20154.000,
DeferredTaxAssetsValuationAllowance,,,7500.000,,,,-20154.000,
DueToRelatedPartiesCurrent,9699.000,12329.000,20253.000,26253.000,42053.000,44553.000,50313.000,
Liabilities,,,20979.000,,,,,10718.000
LiabilitiesAndStockholdersEquity,226.000,43.000,7671.000,236.000,72.000,223.000,140.000,74.000
LiabilitiesCurrent,9869.000,12998.000,,27701.000,42227.000,44553.000,50666.000,10718.000
RetainedEarningsAccumulatedDeficit,-14643.000,-17955.000,-22058.000,-36215.000,-50905.000,-53080.000,-59276.000,-70057.000
StockholdersEquity,-9643.000,-12955.000,-13308.000,-27465.000,-42155.000,-44330.000,-50526.000,-10644.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,-13308.000,,,,,-10644.000
