,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableAndAccruedLiabilitiesNoncurrent,300000.000,,,,,,,,,
AccountsPayableCurrent,59700000.000,61100000.000,62100000.000,54100000.000,54600000.000,54600000.000,67700000.000,61300000.000,65200000.000,65600000.000
AccruedIncomeTaxesCurrent,6700000.000,6100000.000,3000000.000,6200000.000,4100000.000,4700000.000,5800000.000,4300000.000,5400000.000,6200000.000
AccruedIncomeTaxesNoncurrent,700000.000,,,,,,,,,
AccruedLiabilitiesAndOtherLiabilities,,,,51200000.000,54400000.000,63300000.000,53400000.000,48200000.000,52600000.000,54000000.000
AccruedLiabilitiesCurrent,30200000.000,33000000.000,49800000.000,,,,600000.000,600000.000,600000.000,600000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,23700000.000,,,,41700000.000,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,100000.000,,-100000.000,,-200000.000,-500000.000,,-500000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,4300000.000,4300000.000,4100000.000,4200000.000,2300000.000,2200000.000,2200000.000,2200000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,-33400000.000,-20300000.000,-14500000.000,-22900000.000,-22900000.000,-13400000.000,-10500000.000,-12100000.000,-10400000.000,-32000000.000
AdditionalPaidInCapital,167500000.000,167500000.000,167500000.000,167500000.000,167500000.000,167500000.000,167500000.000,167500000.000,167500000.000,167500000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,1300000.000,,,,1500000.000,,,
Assets,800100000.000,813300000.000,833700000.000,816300000.000,825300000.000,844800000.000,868700000.000,851700000.000,875000000.000,902400000.000
AssetsCurrent,160600000.000,160300000.000,172000000.000,172100000.000,178000000.000,183700000.000,198900000.000,187800000.000,212500000.000,221900000.000
BillingsInExcessOfCost,,,,,,10500000.000,5300000.000,3100000.000,2900000.000,3800000.000
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,4400000.000,4400000.000,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,251000000.000,251000000.000,251000000.000,,,,,,,
BusinessCombinationContingentConsiderationLiability,,,,,,,,,,-4400000.000
BusinessCombinationIndemnificationAssetsAmountAsOfAcquisitionDate,,,1300000.000,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,,30100000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,,,,,,,,,,1000000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,,,,,,,,,,5200000.000
