,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,206978.000,,,,,,,,440968.000,445725.000,537206.000,565115.000
AccountsPayableCurrent,,746116.000,452986.000,444193.000,428579.000,426251.000,434250.000,423749.000,,,,
AccountsPayableRelatedPartiesCurrent,,102751.000,25000.000,25000.000,52333.000,52333.000,42833.000,39333.000,21333.000,25503.000,1500.000,48375.000
AccountsReceivableNet,,,,,,,,,,30676.000,5639.000,53885.000
AccruedProfessionalFeesCurrent,554300.000,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,0.000,,,,,,,,,,
AdditionalPaidInCapital,1793000.000,1789762.000,5239526.000,5583454.000,5602153.000,5602153.000,5602153.000,6679641.000,7423448.000,7893449.000,7966294.000,8181126.000
Assets,2690.000,35714.000,47488.000,38223.000,67511.000,44099.000,86705.000,247672.000,289795.000,433232.000,915154.000,959110.000
AssetsCurrent,2690.000,714.000,9988.000,723.000,30011.000,6599.000,86705.000,247672.000,289795.000,430336.000,756885.000,737782.000
Cash,,,,,,6599.000,605.000,22463.000,,56728.000,57737.000,43199.000
CashAndCashEquivalentsAtCarryingValue,2690.000,714.000,9988.000,723.000,,,,22463.000,113186.000,56728.000,57737.000,43199.000
CashEquivalentsAtCarryingValue,,,,,30011.000,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,2981.000,,,,,,,,,,,
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,12844489.000,15413387.000,19774100.000,21282947.000,21282947.000,21282947.000,21282947.000,21904244.000,22180652.000,22994510.000,23341965.000,27075203.000
CommonStockSharesOutstanding,12844489.000,15413387.000,19774100.000,21282947.000,21282947.000,21282947.000,21282947.000,21904244.000,22180652.000,22994510.000,23341965.000,27075203.000
CommonStockValue,1284.000,1541.000,1977.000,2128.000,2129.000,2129.000,2129.000,2190.000,2218.000,2299.000,2334.000,2709.000
ConvertibleDebtCurrent,,,,,,,,215000.000,,,,
