,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,9275843.000,10052000.000,7373000.000,8494000.000,13691000.000,10646000.000,6845000.000,12309000.000,14230000.000,22725000.000,19108000.000,15502000.000,32568000.000,25297000.000,14175000.000
AccruedInvestmentIncomeReceivable,1834079.000,2001000.000,1791000.000,1989000.000,1293000.000,1707000.000,1732000.000,1928000.000,1679000.000,2873000.000,3144000.000,3068000.000,3615000.000,3421000.000,3900000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,3894971.000,5947000.000,7261000.000,8910000.000,10688000.000,1950000.000,,,,4897000.000,,,,9774000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-7038655.000,-7047000.000,-4012000.000,-3173000.000,-3882000.000,-3607000.000,-1548000.000,-4107000.000,-4574000.000,-7474000.000,2512000.000,11121000.000,10974000.000,-5287000.000,-4054000.000
AdditionalPaidInCapital,524280385.000,553707000.000,555963000.000,558432000.000,560605000.000,562911000.000,564915000.000,566310000.000,568090000.000,570340000.000,571585000.000,573342000.000,575148000.000,576927000.000,578081000.000
Assets,461718976.000,481219000.000,471184000.000,466163000.000,465578000.000,463265000.000,461739000.000,466089000.000,486897000.000,662451000.000,684314000.000,716428000.000,792166000.000,841737000.000,840162000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,419021671.000,416135000.000,414888000.000,413816000.000,310270000.000,337718000.000,365674000.000,371759000.000,316639000.000,564319000.000,551780000.000,593807000.000,628209000.000,630688000.000,658463000.000
AvailableForSaleSecurities,411983016.000,448783000.000,410876000.000,413307000.000,308564000.000,336501000.000,367947000.000,370042000.000,314455000.000,559235000.000,556683000.000,607318000.000,641572000.000,628969000.000,658640000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,735000.000,1139000.000,2844000.000,947000.000,867000.000,560000.000,7085000.000,14155000.000,13713000.000,2822000.000,3584000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,2441000.000,2356000.000,571000.000,2664000.000,3051000.000,5644000.000,2182000.000,644000.000,350000.000,4541000.000,3407000.000
AvailableForSaleSecuritiesAmortizedCost,419021671.000,455830000.000,414888000.000,413816000.000,310270000.000,337718000.000,365674000.000,371759000.000,316639000.000,564319000.000,551780000.000,593807000.000,628209000.000,630688000.000,658463000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,2157000.000,1689000.000,472000.000,528000.000,450000.000,460000.000,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,2441000.000,2356000.000,571000.000,2664000.000,3051000.000,5644000.000,,644000.000,349000.000,,3407000.000
