,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2016-03-31,2016-06-30
AdjustmentForAmortization,,,26798.000,,27000.000,,,,37000.000,,,81000.000,
AllocatedShareBasedCompensationExpense,,,,386630.000,,,,,,,,,
AmortizationOfIntangibleAssets,,,,26750.000,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,15830339.000,,-3413000.000,,,,1774000.000,,,6249000.000,
ComprehensiveIncomeNetOfTax,,,2215113.000,-7765404.000,3449000.000,604000.000,3329000.000,4000.000,-3576000.000,-639000.000,-5651000.000,,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,,,,,,,-107000.000,-80000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,184000.000,7172000.000
ConvertiblePreferredStockConvertedToOtherSecurities,0.000,0.000,,,,,,,,,,,
CostOfGoodsAndServicesSoldDepreciation,,,,1846619.000,,,,,,,,,
CostOfGoodsSold,111055933.000,126185505.000,173851709.000,160472369.000,,,,,,,,,
CostOfPurchasedOilAndGas,,,,,,140900000.000,142300000.000,,100000000.000,70100000.000,,,
CostOfRevenue,149033259.000,168032169.000,173851709.000,160472369.000,200732000.000,91628000.000,140030000.000,187650000.000,194751000.000,174845000.000,132000000.000,74084000.000,78115000.000
CurrentIncomeTaxExpenseBenefit,,,,-1018411.000,,,,,,,,,
DebtInstrumentInterestRateEffectivePercentageRateRangeMaximum,,,,,,,,,0.067,,,,
DebtInstrumentInterestRateEffectivePercentageRateRangeMinimum,,,,,,,,,0.010,,,,
DeferredIncomeTaxExpenseBenefit,,,,,1133000.000,,,,,,,,
Depreciation,,,2816623.000,1893919.000,3117000.000,,,,2910000.000,,,3779000.000,
DividendsCash,,,0.000,,,,,,,,,,
EarningsPerShareBasic,-0.040,-0.190,0.030,-0.120,0.050,-0.010,0.040,-0.010,-0.050,-0.020,-0.100,0.009,0.220
EarningsPerShareBasicAndDiluted,,,,-0.120,,,,,,,,,
EarningsPerShareDiluted,-0.040,-0.190,0.030,-0.120,0.050,-0.010,0.040,-0.010,-0.050,-0.020,-0.100,0.009,0.220
EffectOfExchangeRateOnCashAndCashEquivalents,,,354317.000,,61000.000,,,,-315000.000,,,-2681000.000,
EffectiveIncomeTaxRateContinuingOperations,,,,,0.310,-1.690,0.320,,0.250,,,0.700,
EntityWideRevenueMajorCustomerAmount,,,,69466390.000,,,,,,,,,
EntityWideRevenueMajorCustomerPercentage,,,,0.430,,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,3200356.000,1466275.000,,331405.000,1553000.000,4652000.000,1044000.000,2869000.000,-2445000.000,-1694000.000,-396000.000,-1334000.000,2581000.000
GainLossOnDispositionOfProperty,,,0.000,,,,,,,,,,
GainLossOnSaleOfOilAndGasProperty,,,,,,370000.000,600000.000,,800000.000,300000.000,,,
GeneralAndAdministrativeExpense,4529744.000,5220525.000,2610195.000,2127023.000,2970000.000,2621000.000,3397000.000,5748000.000,3482000.000,3266000.000,3121000.000,4030000.000,2614000.000
GrossProfit,1856344.000,-3377196.000,9472979.000,3874890.000,8822000.000,2629000.000,10256000.000,4802000.000,7143000.000,9691000.000,3678000.000,12255000.000,20888000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,1425000.000,16696000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1156711.000,-13272652.000,2984184.000,-7956144.000,4213000.000,-185000.000,4075000.000,5000.000,-2739000.000,-509000.000,-6245000.000,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,2918000.000,-497000.000,2791000.000,-580000.000,-2739000.000,-1020000.000,-5659000.000,,12228000.000
IncomeTaxExpenseBenefit,665828.000,-2613449.000,1346483.000,-1018411.000,1295000.000,312000.000,1284000.000,585000.000,,511000.000,-586000.000,996000.000,4468000.000
IncomeTaxReconciliationOtherAdjustments,,,,769658.000,,,,,,,,,
IncomeTaxesPaid,,,0.000,,1579000.000,,,,1480000.000,,,681000.000,
IncomeTaxesPaidNet,,,,,1600000.000,1600000.000,400000.000,,1500000.000,400000.000,700000.000,700000.000,
IncreaseDecreaseInAccountsAndOtherReceivables,,,-1320625.000,,2033000.000,,,,-1238000.000,,,,
IncreaseDecreaseInAccountsPayableTrade,,,20183367.000,,-24152000.000,,,,781000.000,,,2183000.000,
IncreaseDecreaseInAccountsReceivable,,,-2246090.000,,1559000.000,,,,5148000.000,,,-4090000.000,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,1346483.000,,-1417000.000,,,,-1491000.000,,,,
IncreaseDecreaseInAccruedTaxesPayable,,,,,,,,,,,,322000.000,
IncreaseDecreaseInDeferredRevenue,,,24439449.000,,-3757000.000,,,,-2342000.000,,,3945000.000,
IncreaseDecreaseInDueFromRelatedParties,,,,,,,,,,,,-13084000.000,
IncreaseDecreaseInIncomeTaxesReceivable,,,20106087.000,,25219000.000,,,,-27080000.000,,,9425000.000,
IncreaseDecreaseInInventories,,,15945642.000,,8339000.000,,,,-2987000.000,,,-26845000.000,
IncreaseDecreaseInNotesReceivables,,,,,,,,,,,,-44000.000,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,-2456395.000,,780000.000,,,,-874000.000,,,1135000.000,
IncreaseDecreaseInOtherCurrentAssets,,,12190406.000,,-9967000.000,,,,3472000.000,,,-1975000.000,
IncreaseDecreaseInPrepaidExpense,,,33856552.000,,19077000.000,,,,23628000.000,,,42375000.000,
IncreaseDecreaseInRestrictedCashAndInvestmentsForOperatingActivities,,,,,,,,,,,,389000.000,
InterestExpense,,,,,,,,,,,,6400000.000,4198000.000
InterestExpenseDebt,2638734.000,5963264.000,4378700.000,5863569.000,3396000.000,7045000.000,4481000.000,3887000.000,4968000.000,6620000.000,7791000.000,,
InterestPaid,,,4378701.000,,,,,,,,,,
InterestPaidNet,,,,,3396000.000,,,,,,,7859000.000,
InvestmentIncomeInterest,781941.000,1497644.000,939234.000,1518802.000,751000.000,3151000.000,2461000.000,2059000.000,2791000.000,3089000.000,3344000.000,1975000.000,860000.000
NetCashProvidedByUsedInFinancingActivities,,,55847075.000,,75026000.000,,,,16237000.000,,,13994000.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,55847075.000,,75026000.000,,,,16237000.000,,,13994000.000,
NetCashProvidedByUsedInInvestingActivities,,,-10352581.000,,-11382000.000,,,,-9604000.000,,,-10983000.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-10352581.000,,-11382000.000,,,,-9604000.000,,,-10983000.000,
NetCashProvidedByUsedInOperatingActivities,,,-30018472.000,,-67118000.000,,,,-4544000.000,,,5919000.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-30018472.000,,-67118000.000,,,,-4544000.000,,,5919000.000,
NetIncomeLoss,-1822539.000,-10659203.000,,-6937733.000,,,,,,,,429000.000,
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,,,,,-107000.000,-80000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-2128786.000,-10965450.000,1637701.000,-6937733.000,2918000.000,-497000.000,2243000.000,-580000.000,-2739000.000,-1020000.000,-5659000.000,536000.000,12308000.000
NonoperatingIncomeExpense,1732237.000,-4583324.000,-3625694.000,-9452612.000,1472000.000,43000.000,-2318000.000,-1299000.000,-6082000.000,-6627000.000,-6397000.000,-5911000.000,-809000.000
OilAndGasSalesRevenue,115281945.000,123429226.000,183324688.000,164347259.000,,140530000.000,141700000.000,,99200000.000,69800000.000,,,
OperatingExpenses,4745292.000,5312132.000,2863101.000,2378422.000,3137000.000,2857000.000,3863000.000,6442000.000,3800000.000,3573000.000,3526000.000,4919000.000,3383000.000
OperatingIncomeLoss,-2888948.000,-8689328.000,6609878.000,1496468.000,5685000.000,-228000.000,6393000.000,-1640000.000,3343000.000,6118000.000,152000.000,7336000.000,17505000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,617550.000,942212.000,577412.000,-827671.000,531000.000,1101000.000,538000.000,584000.000,-837000.000,381000.000,8000.000,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,,,,,,,-245000.000,-5056000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-1204989.000,-9716991.000,577412.000,,,,,,,,,,
OtherDepreciationAndAmortization,,,113034.000,112835.000,113000.000,,,,117000.000,,,184000.000,
OtherNonoperatingExpense,1300730.000,1424609.000,,,,,,,,,,,
OtherNonoperatingIncomeExpense,1689404.000,-159370.000,-186228.000,-5439250.000,-380000.000,-715000.000,-1342000.000,604000.000,-1460000.000,-1402000.000,-1554000.000,-152000.000,-52000.000
PaymentsForRepurchaseOfCommonStock,,,,,,,,,168000.000,,,,
PaymentsOfDividends,,,0.000,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,10352581.000,,11382000.000,,,,9604000.000,,,10983000.000,
PreferredStockDividendsIncomeStatementImpact,,,,,,,548000.000,,,,,,
ProceedsFromBankDebt,,,,,57116000.000,,,,177471000.000,,,141536000.000,
ProceedsFromOtherShortTermDebt,,,65425600.000,,,,,,,,,,
ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,,,-3485396.000,,-50687000.000,,,,-95308000.000,,,25022000.000,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,0.000,,,,,,,,,,
ProceedsFromShortTermDebt,,,156025477.000,,297548000.000,,,,365125000.000,,,142086000.000,
ProceedsFromWarrantExercises,,,0.000,,,,,,,,,,
ProfitLoss,-1822539.000,-10659203.000,1637701.000,-6937733.000,2918000.000,-497000.000,2243000.000,-32000.000,-2739000.000,-1020000.000,-5659000.000,429000.000,12228000.000
RelatedPartyCosts,37977326.000,41846664.000,0.000,,,,,,,,,,
RelatedPartyTransactionPurchasesFromRelatedParty,,,,,,,,,125000000.000,,,,
RepaymentsOfBankDebt,,,,,45884000.000,,,,198145000.000,,,108932000.000,
RepaymentsOfLongTermDebt,,,0.000,,,,,,,,,,
RepaymentsOfOtherShortTermDebt,,,34936000.000,,,,,,,,,,
RepaymentsOfShortTermDebt,,,127182606.000,,183067000.000,,,,232738000.000,,,185718000.000,
RevenueFromRelatedParties,35607658.000,41225747.000,0.000,,,,,,,,,,
Revenues,150889603.000,164654973.000,183324688.000,164347259.000,209554000.000,94257000.000,150286000.000,192452000.000,201894000.000,184536000.000,135678000.000,86339000.000,99003000.000
SalesRevenueGoodsNet,,,,,,,,,,,,86339000.000,99003000.000
SalesRevenueNet,150889603.000,164654973.000,183324688.000,164347259.000,209554000.000,94257000.000,150286000.000,192452000.000,201894000.000,184536000.000,135678000.000,86339000.000,99003000.000
SellingExpense,215548.000,91607.000,252906.000,251399.000,167000.000,236000.000,466000.000,694000.000,318000.000,307000.000,405000.000,889000.000,769000.000
ShareBasedCompensation,,,406440.000,,380000.000,,,,,,,,
TreasuryStockSharesAcquired,,,,,,,,,184276.000,,,,
TreasuryStockValueAcquiredCostMethod,,,,,,,,,168000.000,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,57579239.000,57579490000.000,57646160.000,57646160.000,62979500.000,57646160.000,62979500.000,-126053169.000,57505098.000,57404048.000,57367715.000,57221050.000,57221050.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,57646160.000,,,,,,,,,
WeightedAverageNumberOfSharesOutstandingBasic,57579239.000,57579490000.000,57646160.000,57646160.000,57646160.000,57646160.000,57646160.000,-115386489.000,57505098.000,57404048.000,57367715.000,57221050.000,57221050.000
