,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-03-15,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccountsPayableCurrent,2087927.000,2002934.000,2100303.000,2482395.000,1903594.000,,1673714.000,1721720.000,2296940.000,1712912.000,1309180.000,3321522.000,3394144.000
AccountsReceivableNetCurrent,1727562.000,3102454.000,4888875.000,2634025.000,1991809.000,,1953950.000,1585845.000,2303654.000,2688203.000,1594109.000,2957689.000,4150644.000
AccountsReceivableRelatedPartiesCurrent,464514.000,514356.000,411194.000,380292.000,242792.000,,509430.000,525920.000,540432.000,558844.000,574206.000,172476.000,28642.000
AccruedLiabilitiesCurrent,507952.000,645471.000,395076.000,486421.000,534059.000,,472090.000,418221.000,401563.000,397077.000,448465.000,651744.000,536567.000
AccumulatedAmortizationOfCurrentDeferredFinanceCosts,536117.000,555580.000,575184.000,575184.000,595637.000,,662748.000,675326.000,694533.000,715553.000,737422.000,759459.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,18013229.000,18486805.000,18879037.000,19244071.000,19578820.000,,20781919.000,20984031.000,21411217.000,21839707.000,22226121.000,22718488.000,23260541.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,36907.000,,,,127678.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,-2075410.000,,,,2525875.000,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-2038503.000,-2044842.000,-2088080.000,-2112867.000,-2398197.000,,-2678873.000,28929.000,49179.000,43248.000,76519.000,95166.000,75676.000
AdditionalPaidInCapital,12019120.000,23344929.000,23450615.000,25972181.000,26037603.000,,26286171.000,26362369.000,26547099.000,26619217.000,26691905.000,26768429.000,26844364.000
AllowanceForDoubtfulAccountsReceivableCurrent,297846.000,287775.000,306694.000,270188.000,42540.000,,60667.000,44377.000,55965.000,30120.000,37311.000,30417.000,32289.000
Assets,55018600.000,58112795.000,59300817.000,59879734.000,62522061.000,,65460673.000,71415778.000,73917017.000,75527017.000,77637440.000,107004474.000,104180435.000
AssetsCurrent,6514502.000,6702686.000,7643952.000,7015675.000,6554009.000,,6015669.000,5868668.000,6234651.000,6636305.000,7927689.000,12532749.000,9406383.000
AssetsNoncurrent,3425850.000,,,,,,,,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,61644.000,18585.000,2765.000,1370.000,168762.000,31177.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,12528.000,102081.000,76191.000,131284.000,7189.000,148385.000
AvailableForSaleSecuritiesAmortizedCost,,,,,2114686.000,,2103374.000,2104669.000,2122602.000,2031763.000,2051034.000,2058525.000,2127715.000
