,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccruedLiabilitiesCurrent,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AdditionalPaidInCapital,52977.000,52977.000,52977.000,52977.000,52977.000,52977.000,52977.000,52977.000,52977.000,52977.000,52977.000,52977.000,52977.000,52977.000,52977.000
Assets,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CashAndCashEquivalentsAtCarryingValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,111840000.000,111840000.000,111840000.000,111840000.000,111840000.000,111840000.000,111840000.000,111840000.000,111840000.000,111840000.000,111840000.000,111840000.000,111840000.000,111840000.000,111840000.000
CommonStockSharesOutstanding,111840000.000,111840000.000,111840000.000,111840000.000,111840000.000,111840000.000,111840000.000,111840000.000,111840000.000,111840000.000,111840000.000,111840000.000,111840000.000,111840000.000,111840000.000
CommonStockValue,11184.000,11184.000,11184.000,11184.000,11184.000,11184.000,11184.000,11184.000,11184.000,11184.000,11184.000,11184.000,11184.000,11184.000,11184.000
Liabilities,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
LiabilitiesAndStockholdersEquity,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
RetainedEarningsAccumulatedDeficit,-64161.000,-64161.000,-64161.000,-64161.000,-64161.000,-64161.000,-64161.000,-64161.000,-64161.000,-64161.000,-64161.000,-64161.000,-64161.000,-64161.000,-64161.000
SharesOutstanding,,,,111840000.000,,,,111840000.000,,,,111840000.000,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,111840000.000,111840000.000,111840000.000,111840000.000,111840000.000,111840000.000,111840000.000,111840000.000,111840000.000,,,,,,
