,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,941000.000,1877000.000,3170000.000,2105000.000,1964000.000,1989000.000,1869000.000,2416000.000,2849000.000,4138000.000,6089000.000,5700000.000,9623000.000,5617000.000,8019000.000,12334000.000,13992000.000,3264000.000,5236000.000,10343000.000
AccountsReceivableNetCurrent,,,,,,,,,,,,,,1105000.000,679000.000,1056000.000,510000.000,3214000.000,5343000.000,6061000.000
AccruedLiabilitiesCurrent,3697000.000,5777000.000,8545000.000,9501000.000,9977000.000,13511000.000,10541000.000,13130000.000,16163000.000,17629000.000,16750000.000,18156000.000,24791000.000,33473000.000,36628000.000,40133000.000,42836000.000,53135000.000,68271000.000,68975000.000
AccruedMarketingCostsCurrent,,,,,,,,,,,,,,,1747000.000,,,,3177000.000,
AccruedProfessionalFeesCurrent,,,237000.000,,,,389000.000,,,,529000.000,,,,1021000.000,,,,2743000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,96000.000,,,,275000.000,,,,586000.000,,,,1355000.000,,,,2614000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,,-99000.000,-98000.000,-98000.000,-2924000.000,-2844000.000
AdditionalPaidInCapitalCommonStock,73514000.000,201976000.000,202795000.000,294926000.000,296625000.000,299883000.000,302647000.000,399902000.000,403473000.000,470686000.000,474562000.000,661128000.000,667288000.000,676095000.000,688788000.000,853744000.000,921971000.000,1356040000.000,1604798000.000,1626533000.000
Assets,145978000.000,141200000.000,127380000.000,200556000.000,181022000.000,159247000.000,135578000.000,186154000.000,156140000.000,303331000.000,263902000.000,406531000.000,363377000.000,314867000.000,255281000.000,343977000.000,355937000.000,689594000.000,839845000.000,761005000.000
AssetsCurrent,145357000.000,140463000.000,126620000.000,199533000.000,179655000.000,157939000.000,134339000.000,183602000.000,154085000.000,297665000.000,258596000.000,401310000.000,357240000.000,308534000.000,236491000.000,325716000.000,337817000.000,670101000.000,814839000.000,707568000.000
