,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,,,,,,-7422.000,,,,,,,,-5925.000
AmortizationOfDebtDiscountPremium,-15355.000,,150810.000,,,76297.000,119135.000,,102862.000,5514.000,,,15819.000,24719.000,37802.000,73479.000,3762.000,3762.000,1965.000,0.000,
AmortizationOfDeferredCharges,,,,,89811.000,,,,105289.000,,,,15819.000,,,,,,,,
AmortizationOfFinancingCosts,,,-20772.000,-4721.000,-20924.000,-15082.000,-8158.000,-15365.000,-2427.000,-1257.000,-669.000,9831.000,-1378.000,-3952.000,5634.000,14321.000,375.000,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,346888889.000,,,,23960789.000,,,,689184483.000,,,,474847436.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-109986.000,,-51736.000,,,,132012.000,,,,51906.000,,,,-2893.000,,,,-21662.000
CostOfGoodsAndServicesSold,122290.000,363421.000,135660.000,107765.000,192066.000,174401.000,326193.000,599878.000,160799.000,340231.000,253279.000,166050.000,108647.000,302864.000,75445.000,217318.000,145234.000,250721.000,88358.000,-80542.000,26451.000
DebtInstrumentConvertibleBeneficialConversionFeature,,,135232.000,,,,,,,,,,,,,,,,,,
DebtInstrumentConvertibleInterestExpense,,,,,,,,,,,,,1897.000,,,,,,,,
Depreciation,,,,,4465.000,,,,4897.000,,,,,,,,,,,,
DepreciationAndAmortization,,,5370.000,,,,,,,,,,25452.000,,,,,,,,
DerivativeGainLossOnDerivativeNet,,149550.000,6278.000,189028.000,-35620.000,44552.000,1457693.000,72181.000,-520185.000,,,,27902.000,-72086.000,415530.000,50449.000,26864.000,36606.000,-34026.000,16266.000,11239.000
DerivativeGainOnDerivative,,,,,,,,,-566537.000,,,,,,,,,,,,
DerivativeLossOnDerivative,-40016.000,,,,,,,,,,,,,,,,,,,,
EarningsPerShareBasic,,,,0.000,-0.000,-0.000,0.000,0.000,-0.000,-0.000,-0.010,-0.280,-0.000,-0.070,0.010,0.006,-0.000,0.000,0.000,0.000,-0.000
EarningsPerShareBasicAndDiluted,-0.000,0.000,0.000,,0.000,0.000,0.000,,0.000,0.000,,,0.000,-0.070,,,0.000,0.000,,,0.000
EarningsPerShareDiluted,,,,0.000,,-0.000,0.000,,-0.000,-0.000,-0.010,-0.280,-0.000,-0.070,0.000,0.020,-0.000,0.000,0.000,0.000,-0.000
ExtinguishmentOfDebtGainLossIncomeTax,,,,,,,437955.000,,566537.000,11530.000,,,,,,,,,,,
ExtinguishmentOfDebtGainLossNetOfTax,,,,,,,,,,,,,,,,,,,,,6569.000
GainOrLossOnSaleOfStockInSubsidiary,,0.000,,,,,,,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,3659.000,43156.000,,4162.000,6768.000,27699.000,57725.000,6569.000
GeneralAndAdministrativeExpense,121484.000,103780.000,188210.000,363880.000,174336.000,,,,,,,,,,,,,,,,
