,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,,,33099.000
AccountsPayableCurrent,,556.000,,5105.000,6470.000,,6797.000,10713.000,,25622.000,24487.000,
AccountsReceivableNet,,,,,,,,,,,9326.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,1272.000,1272.000,-14728.000
AdditionalPaidInCapital,,49850.000,,49850.000,49850.000,,44250.000,44250.000,,462429.000,502429.000,513037.000
Assets,,13361.000,,5907.000,2900.000,,10000.000,0.000,,163521.000,158290.000,51941.000
AssetsCurrent,,13361.000,,5907.000,2900.000,,10000.000,,,152070.000,131240.000,38347.000
Cash,,13361.000,,4707.000,2900.000,,10000.000,,,149466.000,117571.000,20457.000
CashAndCashEquivalentsAtCarryingValue,,,,,2900.000,84.000,10000.000,,,,,20457.000
CommonStockParOrStatedValuePerShare,,,,,0.000,,0.000,0.000,,0.000,0.000,0.000
CommonStockSharesAuthorized,,100000000.000,,100000000.000,100000000.000,,100000000.000,100000000.000,,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,,14000000.000,,14000000.000,14000000.000,,70000000.000,70000000.000,,60000000.000,60000000.000,60000000.000
CommonStockSharesOutstanding,,14000000.000,,10000000.000,14000000.000,,70000000.000,70000000.000,,60000000.000,60000000.000,60000000.000
CommonStockValue,,,,0.000,1400.000,,7000.000,7000.000,,6000.000,6000.000,6000.000
CommonStockValueOutstanding,,1400.000,,,,,,,,,,
ConvertiblePreferredStockSharesAuthorized,,50000000.000,,,,,,,,,,
ConvertiblePreferredStockSharesIssued,,0.000,,,,,,,,,,
ConvertiblePreferredStockSharesOutstanding,,0.000,,,,,,,,,,
DeferredTaxAssetsNet,,,,,0.000,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,20308.000,,69390.000,83306.000,,,,410065.000
DeferredTaxAssetsOtherLossCarryforwards,,,,,,,23593.000,28324.000,,,,139422.000
DeferredTaxAssetsValuationAllowance,,,,,20308.000,,-23593.000,-28324.000,,,,139422.000
DeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,,139422.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,-43353.000,,-55426.000,59728.000,,69390.000,83306.000,,361039.000,405135.000,530704.000
DueToOfficersOrStockholdersCurrent,,,,,4908.000,,,,,,,
Liabilities,,5464.000,,10083.000,11378.000,,28140.000,32056.000,,,54996.000,63608.000
LiabilitiesAndStockholdersEquity,,13361.000,,5907.000,2900.000,,10000.000,0.000,,163521.000,158290.000,51941.000
LiabilitiesCurrent,,5464.000,,10083.000,11378.000,,28140.000,32056.000,,56131.000,54996.000,63608.000
LoansPayable,,,,,,,21343.000,21343.000,,30509.000,30509.000,30509.000
MachineryAndEquipmentGross,,,,,,,,,,11451.000,27050.000,13594.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,26257.000
OperatingLeasesFutureMinimumPaymentsDueInTwoAndThreeYears,,,,,,,,,,,,26257.000
OtherAssetsCurrent,,,,,,,,,,,,13435.000
PreferredStockParOrStatedValuePerShare,,,,,0.000,,0.000,0.000,,0.000,0.000,0.000
PreferredStockSharesAuthorized,,,,50000000.000,50000000.000,,50000000.000,50000000.000,,50000000.000,50000000.000,50000000.000
PreferredStockSharesIssued,,,,,,,0.000,0.000,,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,,,0.000,0.000,,0.000,0.000,0.000
PreferredStockValue,,,,0.000,0.000,,,,,,,
PrepaidExpenseCurrent,,,,1200.000,0.000,,,,,2604.000,4343.000,4455.000
PropertyPlantAndEquipmentGross,,,,,,,,,,,,13594.000
PropertyPlantAndEquipmentNet,,,,,,,,,,,,28322.000
RelatedPartyTransactionDueFromToRelatedParty,,,,,,,21343.000,21343.000,,,,
SharesIssued,,,,-4176.000,,-11874.000,,,,,,
StockholdersEquity,,7897.000,,-4176.000,-8478.000,,-18140.000,-32056.000,,107390.000,103294.000,-11667.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,7897.000,,-4176.000,-8478.000,,-18140.000,-32056.000,,,103294.000,-11667.000
