,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,272.000,,,,,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalOther,,12417.000,,,,,,,,,,,,,,,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,18056.000,,,,,,,,,,,,,,,,
CashPeriodIncreaseDecrease,,,,,,,,,,,,968.000,,-1687.000,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,-18056.000,,,,,,,,,,,,,,,,
EarningsPerShareBasic,0.000,0.000,,,,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,,,0.000,-0.000,-0.000,-0.000,0.000,,,,,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.001
EarningsPerShareDiluted,0.000,0.000,,,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,103.000,134.000,1155.000,,,0.000,,18000.000,,2061.000,,432.000,3941.000,1601.000,4255.000,7621.000,4556.000,5075.000
IncomeLossFromContinuingOperations,,,-7155.000,-3000.000,-1000.000,-1000.000,,-57100.000,-4944.000,-30660.000,-10390.000,,,-8201.000,-7015.000,-11450.000,-10157.000,-15125.000
IncomeTaxesPaid,,,,0.000,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,17784.000,,,,,,,,,,6679.000,,3164.000,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,,,,,,4249.000
IncreaseDecreaseInPrepaidExpense,,,,,,,,,,,,-300.000,,,,,,6675.000
InterestExpense,,272.000,,,,0.000,,1087.000,1700.000,1163.000,,,,,,,,
InterestExpenseRelatedParty,,,,,,,,,,1163.000,,1569.000,2376.000,3035.000,3334.000,3634.000,3838.000,3836.000
InterestPaid,,,,0.000,,,,,,,,,,,,,,
LeaseAndRentalExpense,,,,,,,,0.000,,,,,,,,,,
LegalFees,,,5000.000,,,0.000,,1000.000,3765.000,24999.000,6038.000,20025.000,5035.000,,,,,
LitigationSettlementExpense,,,,,,,,19500.000,1000.000,3000.000,3000.000,1500.000,7680.000,6250.000,2200.000,2700.000,2200.000,7050.000
NetCashProvidedByUsedInFinancingActivities,,,,,,,,57100.000,,,,17146.000,,3350.000,,,,17551.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,,57100.000,,,,17146.000,,3350.000,,,,17551.000
NetCashProvidedByUsedInOperatingActivities,,,,,,,,-57100.000,,,,-16178.000,,-5037.000,,,,-17551.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,,,,-57100.000,,,,-16178.000,,-5037.000,,,,-17551.000
NetIncomeLoss,-7377.000,-18056.000,-7155.000,-3000.000,-1000.000,-1000.000,-16314.000,-58187.000,-6644.000,-31823.000,-11710.000,-24126.000,-21249.000,-11236.000,-10349.000,-15084.000,-23995.000,-18961.000
NoninterestExpenseTransferAgentAndCustodianFees,774.000,650.000,,,,,,1100.000,179.000,600.000,621.000,600.000,550.000,350.000,560.000,1129.000,3401.000,
OperatingExpenses,,,7155.000,3000.000,1000.000,1000.000,-25450.000,57100.000,4944.000,30660.000,10390.000,22557.000,18873.000,8201.000,7015.000,11450.000,10157.000,15125.000
OperatingIncomeLoss,-7377.000,-17784.000,,,,,,,,,,-22557.000,-18873.000,,,,,
OtherExpenses,,,,,,,,,,1163.000,,1569.000,2376.000,3035.000,3334.000,3634.000,13838.000,3836.000
OtherGeneralAndAdministrativeExpense,,,,3000.000,1000.000,1000.000,,,,,,,,,,,,
OtherGeneralExpense,,,,,,0.000,,,,,,,,,,,,
OtherNoncashExpense,,,,,,,,1087.000,1700.000,,,,,,,,,
OtherNonoperatingIncomeExpense,,272.000,,,,,,,,,,,,,,,,
PaidInKindInterest,,272.000,,272.000,,,,-1087.000,,,,1569.000,2376.000,3035.000,3334.000,2866.000,4606.000,3836.000
PaymentsForProceedsFromOtherInvestingActivities,,,,3000.000,,,,,,,,,,,,,,
ProceedsFromRelatedPartyDebt,,,,,,,,,,,,17146.000,,3350.000,,,,17551.000
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,,,,,57100.000,,,,,,,,,,
ProfessionalAndContractServicesExpense,5500.000,15000.000,7155.000,3000.000,,,,,,,,,,,,,,
ProfessionalFees,1000.000,2000.000,1000.000,,,,,12000.000,,,,,1667.000,,,,,3000.000
ProfitLoss,,-18056.000,,,,,,,,,,,,,,,,
StockholdersEquityPeriodIncreaseDecrease,,-5639.000,,,,,,,,,,,,,,,,
TravelAndEntertainmentExpense,,,,,,,,4500.000,,,,,,,,,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,,,,,19985.000,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,9246467.000,4300000.000,,,,,,,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,4300000.000,4300000.000,4300000.000,4342120.000,-5047276.000,36443119.000,36443119.000,36443119.000,-72886238.000,36443119.000,36443119.000,36443119.000,36443119.000,36979533.000,-73023881.000,37493120.000
WeightedAverageNumberOfSharesOutstandingBasic,9246467.000,4300000.000,,,,,,,,,,,,,,,,
