,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,2526.000,8000.000,11375.000
AccountsReceivableNetCurrent,,1818.000,301.000
Assets,13652.000,5660.000,6681.000
AssetsCurrent,,,6681.000
CashAndCashEquivalentsAtCarryingValue,6447.000,2382.000,548.000
CashFDICInsuredAmount,250000.000,250000.000,250000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000
CommonStockSharesIssued,3000000.000,3000000.000,3000000.000
CommonStockSharesOutstanding,3000000.000,3000000.000,3000000.000
CommonStockValue,300.000,300.000,300.000
DeferredTaxAssetsOperatingLossCarryforwards,39677.000,55143.000,62547.000
DeferredTaxAssetsOtherLossCarryforwards,5951.000,8271.000,9382.000
DeferredTaxAssetsValuationAllowance,5951.000,8271.000,9382.000
DueToOfficersOrStockholdersCurrent,50503.000,52503.000,57553.000
InventoryNet,7205.000,1460.000,5832.000
Liabilities,53029.000,60503.000,68928.000
LiabilitiesAndStockholdersEquity,13652.000,5660.000,6681.000
OperatingLossCarryforwards,19114.000,34580.000,7404.000
RetainedEarningsAccumulatedDeficit,-39677.000,-55143.000,-62547.000
StockholdersEquity,-39377.000,-54843.000,-62247.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-39377.000,-54843.000,-62247.000
