,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentForAmortization,,1300000.000,1400000.000,1300000.000,1200000.000,1100000.000
AllocatedShareBasedCompensationExpense,,3100000.000,600000.000,,,
AllocatedShareBasedCompensationExpenseNetOfTax,,2000000.000,400000.000,,,
AmortizationOfIntangibleAssets,,300000.000,600000.000,1100000.000,1960000.000,2045000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,811400.000,130000.000,125000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,31607000.000,4607000.000,-21939000.000,-32629000.000,-765000.000,36761000.000
ComprehensiveIncomeNetOfTax,31161000.000,4818000.000,34231000.000,13813000.000,21793000.000,37392000.000
CostOfGoodsAndServicesSold,180546000.000,193583000.000,161543000.000,231018000.000,260408000.000,276932000.000
CostOfGoodsSold,,,,,260408000.000,
CurrentFederalTaxExpenseBenefit,,4288000.000,11031000.000,6029000.000,8352000.000,15226000.000
CurrentForeignTaxExpenseBenefit,,,,188000.000,1663000.000,1805000.000
CurrentStateAndLocalTaxExpenseBenefit,,453000.000,1265000.000,756000.000,1435000.000,1122000.000
DeferredFederalIncomeTaxExpenseBenefit,,1860000.000,2941000.000,4452000.000,3889000.000,522000.000
DeferredForeignIncomeTaxExpenseBenefit,,,,-37000.000,-48000.000,-527000.000
DeferredIncomeTaxExpenseBenefit,4255000.000,2272000.000,3579000.000,2195000.000,1399000.000,-479000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,294000.000,227000.000,358000.000,-671000.000,33000.000
DefinedBenefitPlanActualReturnOnPlanAssets,,1527000.000,2663000.000,871000.000,-317000.000,757000.000
DefinedBenefitPlanActuarialGainLoss,,-1269000.000,2288000.000,-2776000.000,-597000.000,78000.000
DefinedBenefitPlanAmortizationOfGainsLosses,,-1517000.000,-1561000.000,-914000.000,-1187000.000,-1362000.000
DefinedBenefitPlanAmortizationOfNetGainsLosses,,-1500000.000,,,,
DefinedBenefitPlanAmortizationOfNetPriorServiceCostCredit,,0.000,,,,
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate,,0.040,0.035,0.044,,
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets,,0.072,0.072,0.072,0.072,
DefinedBenefitPlanBenefitsPaid,,1689000.000,1960000.000,2746000.000,2481000.000,2476000.000
DefinedBenefitPlanContributionsByEmployer,,1879000.000,1749000.000,1740000.000,1158000.000,557000.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,,1303000.000,1027000.000,1194000.000,1107000.000,847000.000
DefinedBenefitPlanFutureAmortizationOfGainLoss,,,-915000.000,-1200000.000,-1365000.000,-1196000.000
DefinedBenefitPlanFutureAmortizationOfPriorServiceCostCredit,,,0.000,0.000,,
DefinedBenefitPlanInterestCost,,1095000.000,991000.000,1093000.000,917000.000,1003000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,1309000.000,1524000.000,813000.000,997000.000,1518000.000
DefinedBenefitPlanServiceCost,,0.000,0.000,0.000,,
DefinedBenefitPlanTargetPlanAssetAllocations,,1.000,1.000,1.000,1.000,1.000
DefinedBenefitPlansEstimatedFutureEmployerContributionsInNextFiscalYear,,,,1200000.000,600000.000,500000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,1100000.000,1200000.000,1200000.000,1400000.000,1400000.000
Depreciation,,16300000.000,18900000.000,19500000.000,21100000.000,22300000.000
DepreciationDepletionAndAmortization,16430000.000,17999000.000,21056000.000,22017000.000,24529000.000,25665000.000
EarningsPerShareBasic,1.770,0.210,1.500,0.870,1.100,1.470
EarningsPerShareDiluted,1.710,0.200,1.450,0.850,1.070,1.460
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,-4000.000,-10000.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350,0.350
EntityWideRevenueMajorCustomerAmount,,43500000.000,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,,1406000.000,1150000.000,2069000.000,994000.000
FiniteLivedIntangibleAssetsTranslationAdjustments,,,,-191000.000,,
ForeignCurrencyTransactionGainLossBeforeTax,,,,262000.000,-1217000.000,-1828000.000
ForeignCurrencyTransactionGainLossUnrealized,,,,262000.000,-1217000.000,-1828000.000
GainLossOnDispositionOfAssets,-2096000.000,2635000.000,,,,
GainLossOnDispositionOfAssets1,,,,-462000.000,-1827000.000,-331000.000
GainLossOnSaleOfPropertyPlantEquipment,,4000000.000,,-2029000.000,-4533000.000,-1621000.000
GoodwillAcquiredDuringPeriod,,,11614000.000,27462000.000,,
GoodwillAndIntangibleAssetImpairment,,,,4718000.000,4495000.000,12126000.000
GoodwillForeignCurrencyTranslationGainLoss,,,,,,-166000.000
GoodwillImpairmentLoss,,,,-4144000.000,3842000.000,11614000.000
GoodwillTranslationAdjustments,,,,-417000.000,-532000.000,
GrossProfit,54674000.000,42056000.000,82750000.000,77617000.000,98903000.000,113899000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,653000.000,512000.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,129000.000,266000.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,34598000.000,48257000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,,,,3997000.000,2831000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,51885000.000,10958000.000,45979000.000,30207000.000,38595000.000,51088000.000
IncomeTaxExpenseBenefit,17728000.000,6895000.000,15464000.000,11746000.000,14620000.000,18181000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-55000.000,-77000.000,-33000.000,98000.000,-48000.000
IncomeTaxReconciliationDeductionsQualifiedProductionActivities,,193000.000,1334000.000,403000.000,762000.000,1564000.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,,,,2000.000,-389000.000,-22000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,3835000.000,16097000.000,10569000.000,13508000.000,17881000.000
IncomeTaxReconciliationNondeductibleExpense,,163000.000,145000.000,,199000.000,
IncomeTaxReconciliationNondeductibleExpenseOther,,,,94000.000,,124000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,,,382000.000,1474000.000,616000.000
IncomeTaxReconciliationOtherAdjustments,,,,-288000.000,-218000.000,-9000.000
IncomeTaxReconciliationOtherReconcilingItems,,35000.000,-251000.000,,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,485000.000,969000.000,761000.000,775000.000,861000.000
IncomeTaxReconciliationTaxCredits,,,85000.000,147000.000,65000.000,78000.000
IncomeTaxReconciliationTaxSettlements,,,,,,420000.000
IncomeTaxReconciliationTaxSettlementsDomestic,,2625000.000,,,,
IncomeTaxesPaid,,,,16419000.000,,
IncomeTaxesPaidNet,12257000.000,3836000.000,8107000.000,,4543000.000,22101000.000
IncreaseDecreaseInAccountsPayable,761000.000,-779000.000,1644000.000,4943000.000,-6934000.000,888000.000
IncreaseDecreaseInAccountsReceivable,4751000.000,494000.000,2630000.000,696000.000,4457000.000,-797000.000
IncreaseDecreaseInAccruedLiabilities,446000.000,12036000.000,-5250000.000,-9498000.000,10276000.000,6982000.000
IncreaseDecreaseInInventories,-10181000.000,1766000.000,26855000.000,-16531000.000,22957000.000,-10554000.000
IncreaseDecreaseInOperatingLiabilities,816000.000,52000.000,165000.000,-202000.000,2007000.000,-779000.000
IncreaseDecreaseInOtherOperatingAssets,3850000.000,6379000.000,-4092000.000,-1464000.000,2041000.000,2215000.000
IncreaseDecreaseInPensionPlanObligations,-748000.000,-735000.000,-2144000.000,-159000.000,142000.000,489000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-126000.000,616000.000,191000.000,-493000.000,-58000.000,-974000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,454000.000,721000.000,606000.000,425000.000,285000.000
InterestCostsCapitalized,,765300.000,312300.000,600000.000,600000.000,100000.000
InterestExpense,2109000.000,1335000.000,1658000.000,1351000.000,1498000.000,414000.000
