,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31
AmortizationOfDebtDiscountPremium,,,,,61233.000,72906.000,53757.000,-75069.000,98906.000,106264.000,55026.000,51126.000,51608.000,51609.000,51609.000
AmortizationOfDeferredCharges,220001.000,,,,,,,,,,,,,,
AmortizationOfFinancingCosts,2501.000,30499.000,164499.000,261001.000,81966.000,50542.000,39749.000,39750.000,17827.000,90523.000,343805.000,-416043.000,5506.000,,
AmortizationOfIntangibleAssets,,,,,16792.000,,16938.000,,16737.000,16553.000,16921.000,18599.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,51034357.000,,,,73235153.000,,
AssetImpairmentCharges,,,,,455916.000,,,,455916.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-2699408.000,,,,-246119.000,,,,-583703.000,,,,476828.000,,
ComprehensiveIncomeNetOfTax,,,,,-3425657.000,-1427351.000,,,,,,,,,
CostOfGoodsSold,37454.000,168604.000,80956.000,168014.000,105287.000,389351.000,710459.000,1617958.000,143817.000,92152.000,182960.000,217479.000,150393.000,106122.000,247875.000
CostOfRevenue,254727.000,340266.000,261222.000,1630494.000,309040.000,717972.000,1128585.000,1441868.000,381807.000,347405.000,417082.000,416650.000,332066.000,241010.000,375181.000
CostOfServices,42261.000,70203.000,77459.000,88777.000,104967.000,101547.000,120849.000,447047.000,237990.000,255253.000,234122.000,199171.000,181673.000,134888.000,127306.000
Depreciation,,,,,9848.000,,,,14191.000,13825.000,10076.000,34646.000,,,
DepreciationDepletionAndAmortization,47610.000,,,,26640.000,,,,30927.000,,,,36064.000,,
DerivativeGainLossOnDerivativeNet,,,,,-1144647.000,,123460.000,,,,,,,,
DerivativeLossOnDerivative,,,,,1144647.000,-504132.000,,,,,,,,,
EarningsPerShareBasic,-0.010,-0.010,-0.010,-0.010,-0.020,-0.010,-0.010,,,,,,,,
EarningsPerShareBasicAndDiluted,,,,,,,,,0.000,-0.010,-0.010,0.000,0.000,-0.010,0.000
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,0.000,,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,0.340,,,,0.340,,,,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,0.058,,,,0.058,,,,,,
FinancingInterestExpense,,,,,,279100.000,96634.000,,148880.000,105000.000,105875.000,78764.000,130500.000,50585.000,58700.000
ForeignCurrencyTransactionGainLossBeforeTax,21.000,-12.000,-26.000,-88.000,-16.000,334.000,-400.000,451.000,,-470.000,,,-44.000,3.000,-25.000
GainLossOnDispositionOfAssets1,,,,,,,631.000,,569.000,-49000.000,,,,,
GainLossOnSaleOfPropertyPlantEquipment,,,,,-455916.000,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,580598.000,,,,,-521820.000,,886548.000,,,,,,
GeneralAndAdministrativeExpense,448514.000,280823.000,399313.000,487489.000,607360.000,444732.000,486947.000,230939.000,728634.000,290576.000,341138.000,306765.000,277863.000,258595.000,256625.000
GrossProfit,-210611.000,-149658.000,-127506.000,-1401883.000,-100485.000,-126815.000,-373406.000,-1078734.000,26997.000,-6314.000,38057.000,82450.000,193936.000,188916.000,176690.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1969933.000,-1272574.000,-1830272.000,-3623611.000,-3424704.000,-1427252.000,-3105411.000,-3091183.000,-1044790.000,-1342353.000,-1544462.000,-1215039.000,-1111323.000,-905319.000,-812974.000
IncomeTaxExpenseBenefit,800.000,,,,800.000,,,,800.000,,,,,,800.000
IncomeTaxesPaid,1600.000,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,129107.000,,,,290608.000,,,,141138.000,,,,78066.000,,
IncreaseDecreaseInDeferredRevenue,390180.000,,,,-5163.000,,,,-2899.000,,,,-12419.000,,
IncreaseDecreaseInDeposits,2748430.000,,,,,,,,,,,,,,
IncreaseDecreaseInEmployeeRelatedLiabilities,-3683.000,,,,93950.000,,,,-65999.000,,,,-1947.000,,
IncreaseDecreaseInInterestPayableNet,405.000,,,,28261.000,,,,118461.000,,,,178377.000,,
IncreaseDecreaseInInventories,4982699.000,,,,-57164.000,,,,12430.000,,,,-134629.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-1417352.000,,,,10664.000,,,,25362.000,,,,-2059.000,,
IncreaseDecreaseInReceivables,431165.000,,,,-112349.000,,,,58550.000,,,,16172.000,,
InitialFranchiseFees,,,,,800.000,,,,,,,,,,
InterestIncomeExpenseNet,-17109.000,-23958.000,-162837.000,-249882.000,-44872.000,-68005.000,-107734.000,-121497.000,-153290.000,-168146.000,-203554.000,-227266.000,-259251.000,-276773.000,-271331.000
InterestPaid,16611.000,,,,,,,,,,,,,,
InventoryWriteDown,,,,,,,,,,,,,-80497.000,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,,,,20630.000,,,,,,
LeaseAndRentalExpense,19203.000,19202.000,19202.000,18871.000,19527.000,19202.000,19202.000,18918.000,19203.000,19202.000,19202.000,19323.000,19740.000,5003.000,5002.000
LineOfCreditFacilityCommitmentFeeAmount,,,,,60000.000,,,,,,,,,,
LineOfCreditFacilityCommitmentFeePercentage,,,,,0.060,,,,,,,,,,
MarketingAndAdvertisingExpense,,,,,268025.000,100671.000,51327.000,36958.000,485391.000,0.000,19807.000,3204.000,14092.000,4590.000,2000.000
NetCashProvidedByUsedInFinancingActivities,-9423.000,,,,594000.000,,,,871175.000,,,,1161500.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-9423.000,,,,594000.000,,,,871175.000,,,,1161500.000,,
NetCashProvidedByUsedInInvestingActivities,-221886.000,,,,-120000.000,,,,,,,,-3083.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-221886.000,,,,-120000.000,,,,,,,,-3083.000,,
NetCashProvidedByUsedInOperatingActivities,-2468099.000,,,,-720119.000,,,,-1444413.000,,,,-681589.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-2468099.000,,,,-720119.000,,,,-1444413.000,,,,-681589.000,,
NetIncomeLoss,-1970733.000,-1272574.000,-1830272.000,-3623611.000,-3425504.000,-1427252.000,-3105411.000,-3091183.000,-1045590.000,-1342353.000,-1544462.000,-1215039.000,-1111323.000,-905319.000,-813774.000
NonoperatingIncomeExpense,-35559.000,511128.000,-375362.000,-988877.000,-1413734.000,33913.000,-781533.000,-872042.000,435567.000,-547704.000,-708700.000,-489197.000,-446909.000,-378964.000,-381665.000
NotesIssued1,,,,,,,,,55500.000,,,,,,
OperatingExpenses,1723763.000,1634044.000,1327404.000,1232851.000,1910485.000,1334350.000,1950472.000,1140407.000,1507354.000,788335.000,873819.000,808292.000,858350.000,715271.000,607999.000
OperatingIncomeLoss,-1934374.000,-1783702.000,-1454910.000,-2634734.000,-2010970.000,-1461165.000,-2323878.000,-2219141.000,-1480357.000,-794649.000,-835762.000,-725842.000,-664414.000,-526355.000,-431309.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,-153.000,-99.000,,,,,,,,,
OtherCostAndExpenseOperating,169747.000,101459.000,102807.000,1378968.000,98786.000,227074.000,297277.000,,,,,,,,
OtherCostOfServices,5265.000,,,,,,,,,,,,,,
PaymentsOfFinancingCosts,-15970.000,-15001.000,-48000.000,-197249.000,-81000.000,,,,,,,,,,
PaymentsToAcquireIntangibleAssets,5375.000,,,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,216511.000,,,,120000.000,,,,17965.000,,,,3083.000,,
ProceedsFromConvertibleDebt,,,,,250000.000,,,,,,,,950000.000,,
ProceedsFromRelatedPartyDebt,,,,,350000.000,,,,900000.000,,,,466000.000,,
ProfessionalFees,764747.000,520375.000,579720.000,214741.000,404928.000,452053.000,1004725.000,271290.000,374493.000,174465.000,285717.000,247965.000,233807.000,130313.000,100088.000
ProvisionForDoubtfulAccounts,,,,,-15875.000,,,,8000.000,,,,-5436.000,,
RelatedPartyTransactionAmountsOfTransaction,,,,,9000.000,,,,,,,,,,
RepaymentsOfLongTermDebt,,,,,,,,,,,,,254500.000,,
ResearchAndDevelopmentExpense,356299.000,193798.000,,,42364.000,102922.000,112511.000,206977.000,89758.000,9790.000,,,125000.000,,
Revenues,44116.000,190608.000,133716.000,228611.000,208555.000,591157.000,755179.000,363134.000,408804.000,341091.000,455139.000,499100.000,526002.000,429926.000,551871.000
SalariesAndWages,,32225.000,129669.000,,150720.000,109343.000,73252.000,-60118.000,48579.000,61243.000,85763.000,121738.000,89440.000,208860.000,156284.000
SalesReturnsAndAllowancesGoods,,,,,15875.000,,,,,,,,,,
SalesRevenueGoodsNet,41891.000,180197.000,96543.000,165335.000,127856.000,489276.000,643696.000,224411.000,243391.000,107582.000,216223.000,164576.000,213035.000,149295.000,245762.000
SalesRevenueNet,44116.000,190608.000,133716.000,228611.000,208555.000,591157.000,755179.000,363134.000,408804.000,341091.000,455139.000,499100.000,526002.000,429926.000,551871.000
SalesRevenueServicesNet,2225.000,10411.000,37173.000,63276.000,80699.000,101881.000,111483.000,138723.000,165413.000,233509.000,238916.000,334524.000,312967.000,280631.000,306109.000
ShareBasedCompensation,,,,,81855.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,,,,,50000.000,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue,,,,,11475.000,,,,,,,,,,
StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,,,,,,,,,800.000,,,,,,
StockIssuedDuringPeriodSharesNewIssues,,,,,,,,,4000000.000,,,,,,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,,,,,,,,,,,84500.000,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,,,,,17500.000,,,,,,
StockIssuedDuringPeriodValueNewIssues,,,,,,,,,240000.000,,,,,,
ValuationAllowancesAndReservesPeriodIncreaseDecrease,,,,,598000.000,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,212015680.000,216584974.000,226146263.000,-432720586.000,249292118.000,265330116.000,277530645.000
WeightedAverageNumberOfSharesOutstandingBasic,191570055.000,192630220.000,193616857.000,-384536033.000,199734700.000,202713856.000,207493355.000,,,,,,,,
