,2011-07-31,2012-07-29,2012-10-28,2013-01-27,2013-04-28,2013-07-28,2013-10-27,2014-01-26,2014-04-27,2014-07-27,2014-10-26
AmortizationOfIntangibleAssets,,12500000.000,12500000.000,12500000.000,,12800000.000,11800000.000,11800000.000,8900000.000,11800000.000,11800000.000
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,,,,,,35100000.000,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,20300000.000,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,874100000.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,41200000.000,-130400000.000,,,,-509100000.000,,,,-55600000.000,
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,,,,,,,,,8900000.000,
ComprehensiveIncomeNetOfTax,,5900000.000,29200000.000,27200000.000,,20700000.000,-92900000.000,34200000.000,-67400000.000,1600000.000,16700000.000
CostOfGoodsSold,554400000.000,600600000.000,725200000.000,738400000.000,654500000.000,575000000.000,355700000.000,368500000.000,109600000.000,342000000.000,372300000.000
DeferredIncomeTaxExpenseBenefit,-16800000.000,7500000.000,,,,13500000.000,,,,-5400000.000,
DepreciationDepletionAndAmortization,36600000.000,41100000.000,,,,35500000.000,,,,24100000.000,
DerivativeGainLossOnDerivativeNet,,-26400000.000,-5000000.000,6200000.000,,-9200000.000,-400000.000,1200000.000,-2500000.000,-500000.000,-2700000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,,,,,,,-500000.000,-2700000.000
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,,,,,,,,,,-2400000.000,-1000000.000
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,,,,,,,,-15700000.000,-2000000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,-162200000.000,37300000.000,,-4900000.000,300000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,-700000.000,,,-63300000.000,18700000.000,,-5000000.000,100000.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,462800000.000,423200000.000,,0.000,0.000
EffectOfExchangeRateOnCashAndCashEquivalents,1400000.000,-1100000.000,,,,700000.000,,,,-200000.000,
GainLossOnForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,900000.000,-1100000.000,-1800000.000,,,,,,,
GainLossOnInterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,7400000.000,1900000.000,,,-1900000.000,-2100000.000,-500000.000,6500000.000,0.000,-800000.000
GainLossOnPriceRiskDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,,-5800000.000,8000000.000,,-7300000.000,1700000.000,1700000.000,-9000000.000,-500000.000,-1900000.000
GainLossOnSaleOfPropertyPlantEquipment,-1200000.000,-200000.000,,,,-600000.000,,,,-100000.000,
GainsLossesOnExtinguishmentOfDebt,,-2900000.000,,,,-1700000.000,,,,0.000,
GoodwillPeriodIncreaseDecrease,,,,,,146600000.000,,,,,
GrossProfit,221800000.000,220500000.000,284500000.000,289800000.000,305900000.000,248900000.000,196300000.000,207200000.000,128900000.000,187700000.000,193200000.000
