,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2014-01-31,2014-04-30,2014-07-31
AccountsPayableCurrent,,,7755.000,92929.000,86984.000,112023.000,147057.000,163744.000,157127.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,4904.000,5458.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-212.000,-2053.000,-1091.000,456.000,890.000,11294.000,43719.000,36045.000,33000.000
AdditionalPaidInCapital,117717.000,117717.000,117717.000,724.000,724.000,724.000,-5616.000,-5616.000,-5616.000
Assets,32841.000,25439.000,32988.000,239295.000,170145.000,220148.000,4085.000,3062.000,149.000
AssetsCurrent,29897.000,23078.000,31168.000,11556.000,4319.000,55044.000,,,
CashAndCashEquivalentsAtCarryingValue,22989.000,19460.000,27850.000,10376.000,3124.000,2255.000,1272.000,208.000,149.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,800000000.000,800000000.000,800000000.000
CommonStockSharesIssued,13616000.000,13616000.000,13616000.000,78616000.000,78616000.000,78616000.000,173716000.000,173716000.000,173716000.000
CommonStockSharesOutstanding,,,,78616000.000,,78616000.000,,,
CommonStockValue,1362.000,1362.000,1362.000,6500.000,6500.000,6500.000,16010.000,16010.000,16010.000
DeferredTaxAssetsOperatingLossCarryforwards,,,40664.000,,,,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,414.000,,,,,,
DeferredTaxAssetsValuationAllowance,,,41078.000,,,,,,
DepositsAssetsNoncurrent,,,,226465.000,165104.000,165104.000,,,
DueToRelatedPartiesCurrent,279.000,16087.000,15488.000,262284.000,278206.000,354526.000,344640.000,357436.000,374611.000
InventoryNet,6607.000,3312.000,3318.000,,,,,,
Liabilities,279.000,16087.000,23243.000,355213.000,365190.000,466549.000,491697.000,521180.000,531738.000
LiabilitiesAndStockholdersEquity,32841.000,25439.000,32988.000,239295.000,170145.000,220148.000,4085.000,3062.000,149.000
MinorityInterestOwnershipPercentageByParent,,,1.000,1.000,1.000,1.000,,,
NontradeReceivablesCurrent,301.000,306.000,,1180.000,1195.000,1144.000,,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,90000000.000,200000000.000,200000000.000,200000000.000
PreferredStockSharesIssued,,,,45000000.000,45000000.000,45000000.000,13300000.000,13300000.000,13300000.000
PreferredStockSharesOutstanding,,,,45000000.000,,45000000.000,,,
PreferredStockValue,,,,4500.000,4500.000,4500.000,1330.000,1330.000,1330.000
PrepaidExpenseAndOtherAssetsCurrent,,,,,,51645.000,2813.000,2854.000,
PropertyPlantAndEquipmentGross,,7265.000,7278.000,,,,,,
PropertyPlantAndEquipmentNet,2944.000,2361.000,1820.000,1274.000,722.000,,,,
RetainedEarningsAccumulatedDeficit,-86305.000,-107674.000,-108243.000,-128098.000,-207659.000,-269419.000,-543055.000,-565887.000,-576313.000
StockholdersEquity,32562.000,9352.000,9745.000,-115918.000,-195045.000,-246401.000,-487612.000,-518118.000,-531589.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,32562.000,9352.000,9745.000,-115918.000,-195045.000,-246401.000,-487612.000,-518118.000,-531589.000
