,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccountsPayableCurrent,851000.000,2579000.000,941000.000,528000.000,3050000.000,3766000.000,6591000.000,9307000.000,1471000.000,157000.000,101000.000,236000.000,80000.000
AccruedLiabilitiesCurrent,10021000.000,11359000.000,13462000.000,15666000.000,11801000.000,17749000.000,52522000.000,43224000.000,3545000.000,828000.000,581000.000,195000.000,69000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,12387000.000,14483000.000,0.000,0.000,0.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,70000.000,42000.000,18000.000,9000.000,3000.000,1000.000,-2000.000,-2000.000,-2000.000,-2000.000,0.000,,
AdditionalPaidInCapitalCommonStock,521503000.000,523715000.000,526244000.000,531240000.000,534854000.000,540560000.000,551959000.000,555576000.000,555304000.000,555802000.000,556672000.000,557156000.000,557453000.000
AdvancesOnInventoryPurchases,,,,,,,17800000.000,,,,,,
Assets,141394000.000,134249000.000,118995000.000,169871000.000,143967000.000,132749000.000,118217000.000,66718000.000,20913000.000,15545000.000,7443000.000,6463000.000,5384000.000
AssetsCurrent,119993000.000,122890000.000,107620000.000,154750000.000,129029000.000,118221000.000,102510000.000,56797000.000,11452000.000,7443000.000,6322000.000,5456000.000,4454000.000
AssetsFairValueDisclosureRecurring,,,,,,,,,0.000,0.000,,,
AssetsHeldForSalePropertyPlantAndEquipment,,,,,,,,,0.000,0.000,,,
AvailableForSaleSecuritiesAmortizedCost,,,,,29338000.000,9683000.000,,,,,,,
AvailableForSaleSecuritiesCurrent,,,,,29342000.000,9684000.000,9717000.000,7221000.000,0.000,0.000,0.000,,
AvailableForSaleSecuritiesNoncurrent,,,,,,,2323000.000,1213000.000,0.000,0.000,0.000,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,4000.000,1000.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,73591000.000,66025000.000,54339000.000,59777000.000,88734000.000,89169000.000,68265000.000,46615000.000,10503000.000,6852000.000,5597000.000,4856000.000,3399000.000
CommonStockParOrStatedValuePerShare,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,,,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,35438277.000,35645926.000,35733181.000,35931235.000,36146356.000,36663946.000,37369717.000,37489637.000,37490137.000,37490137.000,37369717.000,37490095.000,37490095.000
CommonStockSharesOutstanding,35438277.000,35645926.000,35733181.000,35931235.000,36146356.000,36663946.000,37369171.000,37489637.000,37490137.000,37490137.000,37369171.000,37490095.000,37490095.000
CommonStockValue,35000.000,36000.000,36000.000,36000.000,36000.000,37000.000,37000.000,37000.000,37000.000,37000.000,37000.000,37000.000,37000.000
CustomerAdvancesCurrent,,,,,,,27715000.000,8069000.000,8189000.000,8189000.000,8189000.000,8189000.000,0.000
CustomerAdvancesNoncurrent,,2835000.000,6121000.000,10013000.000,10263000.000,9310000.000,0.000,,,,,,
CustomerDepositsCurrent,,,1998000.000,2557000.000,6143000.000,559000.000,559000.000,0.000,0.000,0.000,0.000,,
DeferredIncomeTaxLiabilities,,,,,,,0.000,,,,0.000,,
DeferredRevenueNoncurrent,,,5174000.000,5174000.000,5174000.000,12386000.000,0.000,,,,,,
DeferredTaxAssetsGross,,,,,,,167211000.000,,,,158333000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,167211000.000,,,,158333000.000,,
DeferredTaxAssetsNet,,,,,,,7240000.000,,,,0.000,,
DeferredTaxAssetsNetCurrent,438000.000,438000.000,351000.000,351000.000,351000.000,351000.000,363000.000,363000.000,0.000,0.000,0.000,,
DeferredTaxAssetsNetNoncurrent,6802000.000,6802000.000,6888000.000,6888000.000,6888000.000,6888000.000,6876000.000,6876000.000,7240000.000,7240000.000,0.000,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,113956000.000,,,,138165000.000,,
DeferredTaxAssetsTaxCreditCarryforwardsOther,,,,,,,4249000.000,,,,4263000.000,,
DeferredTaxAssetsValuationAllowance,,,,,,,159971000.000,,,,158333000.000,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,12837000.000,5178000.000,35000.000,0.000,0.000,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,22000000.000,21700000.000,,,,,2400000.000,,
InventoryNet,,,,,2040000.000,2040000.000,,,,,,,
Liabilities,30830000.000,31316000.000,42998000.000,57434000.000,59878000.000,67593000.000,109936000.000,81494000.000,20588000.000,16414000.000,8871000.000,8799000.000,
LiabilitiesAndStockholdersEquity,141394000.000,134249000.000,118995000.000,169871000.000,143967000.000,132749000.000,118217000.000,66718000.000,20913000.000,15545000.000,7443000.000,6463000.000,5384000.000
LiabilitiesCurrent,19401000.000,17189000.000,19766000.000,21808000.000,24967000.000,27340000.000,99075000.000,70854000.000,13348000.000,9174000.000,8871000.000,8799000.000,214000.000
LiabilitiesFairValueDisclosureRecurring,,,,,,,,,0.000,0.000,,,
LiabilityForUncertainTaxPositionsNoncurrent,10341000.000,10378000.000,10411000.000,10445000.000,10479000.000,10513000.000,10062000.000,10097000.000,7240000.000,7240000.000,0.000,,
LongTermInvestments,9976000.000,,,,,,,,,,,,
LongTermNotesPayable,,,,9099000.000,8177000.000,7234000.000,,,,,,,
LossContingencyAccrualAtCarryingValue,,,,,,,,34600000.000,,,,,
NotesPayableCurrent,,,,901000.000,1823000.000,2766000.000,8844000.000,8020000.000,0.000,0.000,0.000,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,7495000.000,,,,23000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,4229000.000,,,,23000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,20000.000,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,3246000.000,,,,,,
OtherAccruedLiabilitiesCurrent,,,,,,,,,0.000,0.000,,,
OtherAssetsCurrent,,,,,,,3069000.000,60000.000,0.000,0.000,0.000,,
OtherAssetsNoncurrent,235000.000,351000.000,339000.000,4099000.000,3729000.000,3481000.000,2392000.000,50000.000,1086000.000,862000.000,1121000.000,1007000.000,930000.000
OtherLiabilities,,,,,,,623000.000,744000.000,,,0.000,,
OtherLiabilitiesNoncurrent,1088000.000,914000.000,1526000.000,895000.000,818000.000,810000.000,799000.000,543000.000,0.000,0.000,0.000,,
OtherTaxCarryforwardDeferredTaxAsset,,,,,,,-59600000.000,,,,,,
PreferredStockParOrStatedValuePerShare,,,,,,,0.001,0.001,0.001,0.001,0.001,,
PreferredStockSharesAuthorized,,,,,,,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,,
PreferredStockSharesIssued,,,,,,,,,0.000,0.000,,,
PreferredStockSharesOutstanding,,,,,,,,,0.000,0.000,,,
PreferredStockValue,,,,,,,0.000,0.000,0.000,0.000,0.000,,
PrepaidExpenseAndOtherAssets,,,,,,,10400000.000,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,2013000.000,1753000.000,1828000.000,2984000.000,5332000.000,7267000.000,,,,,,,
PrepaidExpenseCurrent,,,,,,,2731000.000,1657000.000,949000.000,591000.000,725000.000,600000.000,1055000.000
PropertyPlantAndEquipmentGross,,,,,,,15368000.000,15130000.000,0.000,0.000,0.000,,
PropertyPlantAndEquipmentNet,3253000.000,3071000.000,3013000.000,2999000.000,3186000.000,3024000.000,2981000.000,647000.000,0.000,0.000,0.000,,
PurchaseObligation,,,,,,,34600000.000,,,,,,
ReceivablesNetCurrent,4234000.000,5452000.000,6937000.000,59019000.000,3230000.000,9710000.000,18365000.000,881000.000,0.000,0.000,0.000,,
RestrictedCashAndCashEquivalentsNoncurrent,1135000.000,1135000.000,1135000.000,1135000.000,1135000.000,1135000.000,1135000.000,1135000.000,1135000.000,0.000,0.000,,
RestructuringReserve,,,,,-36000.000,-33000.000,-29000.000,3226000.000,,,,,
RestructuringReserveCurrent,,,,,-15000.000,-15000.000,-16000.000,3235000.000,3177000.000,587000.000,315000.000,,
RestructuringReserveNoncurrent,,,,,-21000.000,-18000.000,-13000.000,-9000.000,,,,,
RetainedEarningsAccumulatedDeficit,-411044000.000,-420860000.000,-450301000.000,-418848000.000,-450804000.000,-475442000.000,-543713000.000,-570387000.000,-555014000.000,-556706000.000,-558137000.000,-559529000.000,-552320000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,1914542.000,,,,1551929.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,16.980,,,,17.060,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,4857536.000,,,,1839862.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,13.490,,,,16.230,,
ShortTermInvestments,39717000.000,49222000.000,44165000.000,32619000.000,,,,,,,,,
StockholdersEquity,,102933000.000,75997000.000,112437000.000,84089000.000,65156000.000,8281000.000,-14776000.000,325000.000,-869000.000,-1428000.000,-2336000.000,5170000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,110564000.000,102933000.000,75997000.000,112437000.000,84089000.000,65156000.000,8281000.000,-14776000.000,325000.000,-869000.000,-1428000.000,-2336000.000,
UnrecognizedTaxBenefits,,,,,,,73017000.000,,,,70854000.000,,
UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued,,,,,,,664000.000,,,,0.000,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,,,,,,65800000.000,,,,70900000.000,,
