,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,775152000.000,726293000.000,601066000.000,590065000.000,605338000.000,550006000.000,494556000.000,535095000.000,534860000.000,511624000.000,564428000.000,698784000.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,507036000.000,486930000.000,434692000.000,395031000.000,,,324629000.000,,,,,
AccountsPayableCurrent,,,,,399911000.000,337759000.000,324629000.000,340803000.000,330413000.000,331887000.000,378029000.000,423000000.000
AccountsPayableOtherCurrent,,,51395000.000,,,,28584000.000,,,,36109000.000,
AccountsPayableTradeCurrent,,,383297000.000,,,,296045000.000,,,,341920000.000,
AccountsReceivableGrossCurrent,,,497538000.000,,,,407535000.000,,,,479261000.000,
AccrualForEnvironmentalLossContingencies,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AccruedIncomeTaxesCurrent,10033000.000,10127000.000,9413000.000,15968000.000,27032000.000,36007000.000,20804000.000,28223000.000,20229000.000,25185000.000,23784000.000,29640000.000
AccruedLiabilitiesAndOtherLiabilities,134045000.000,96479000.000,120928000.000,84746000.000,91036000.000,109164000.000,98836000.000,91229000.000,107828000.000,130867000.000,135357000.000,125330000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,312383000.000,315629000.000,324383000.000,315614000.000,340590000.000,358415000.000,375315000.000,402712000.000,410753000.000,421608000.000,420343000.000,443120000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,78606000.000,-5976000.000,-75217000.000,-187500000.000,-152908000.000,-150780000.000,-149717000.000,-143979000.000,-148416000.000,-148675000.000,-170154000.000,-169387000.000
AdditionalPaidInCapitalCommonStock,542654000.000,544808000.000,547530000.000,550152000.000,553749000.000,556964000.000,556532000.000,562125000.000,565590000.000,571504000.000,573662000.000,574671000.000
AllowanceForDoubtfulAccountsReceivableCurrent,6672000.000,6853000.000,6268000.000,4988000.000,4939000.000,2339000.000,2417000.000,2259000.000,2862000.000,3459000.000,3138000.000,2979000.000
Assets,2741116000.000,2448081000.000,2356116000.000,2195096000.000,2289056000.000,2312139000.000,2284572000.000,2331635000.000,2362627000.000,2352777000.000,2409490000.000,2553602000.000
AssetsCurrent,1654214000.000,1421600000.000,1322663000.000,1219535000.000,1266686000.000,1291971000.000,1289034000.000,1353943000.000,1392308000.000,1391490000.000,1432886000.000,1605646000.000
CashAndCashEquivalentsAtCarryingValue,323544000.000,152127000.000,220786000.000,218697000.000,231105000.000,320771000.000,431261000.000,438389000.000,465213000.000,466287000.000,465114000.000,410137000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,50000000000.000,50000000000.000,50000000000.000,50000000000.000,50000000000.000,50000000000.000,50000000000.000,50000000000.000,50000000000.000,50000000000.000,50000000000.000,50000000000.000
CommonStockSharesIssued,48770000.000,48770000.000,48770000.000,48770000.000,48778000.000,48778000.000,48778000.000,48778000.000,48778000.000,48778000.000,48778000.000,48778000.000
CommonStockSharesOutstanding,48770000.000,48770000.000,48770000.000,48770000.000,48778000.000,48778000.000,,47178000.000,46403000.000,44653000.000,44301000.000,44068000.000
CommonStockValue,488000.000,488000.000,488000.000,488000.000,488000.000,488000.000,488000.000,488000.000,488000.000,488000.000,488000.000,488000.000
DebtCurrent,142055000.000,,,,6208000.000,5627000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,
DebtLongtermAndShorttermCombinedAmount,,1203614000.000,1202207000.000,1198760000.000,1221199000.000,1220961000.000,1207798000.000,1222289000.000,1212176000.000,1213844000.000,1187411000.000,
DeferredFinanceCostsNoncurrentNet,,,,,,,,24789000.000,23889000.000,22971000.000,22042000.000,21110000.000
DeferredIncomeTaxAssetsNet,,,,,,7000000.000,,,42705000.000,40936000.000,40187000.000,32791000.000
DeferredIncomeTaxLiabilities,,,51988000.000,,,,46226000.000,,,,54995000.000,
DeferredIncomeTaxLiabilitiesNet,,,,,,,,,27979000.000,25789000.000,24844000.000,28872000.000
DeferredTaxAssetsEquityMethodInvestments,,,11761000.000,,,,6532000.000,,,,4383000.000,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,15791000.000,,,,14880000.000,,,,13766000.000,
DeferredTaxAssetsGross,,,148782000.000,,,,156949000.000,,,,182979000.000,
DeferredTaxAssetsNet,,,81862000.000,,,,71857000.000,,,,70338000.000,
DeferredTaxAssetsNetCurrent,9941000.000,12723000.000,11786000.000,8423000.000,10682000.000,10198000.000,,,,,,
DeferredTaxAssetsNetNoncurrent,38941000.000,38098000.000,46812000.000,48220000.000,59331000.000,62269000.000,51395000.000,46564000.000,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,62142000.000,,,,76436000.000,,,,104435000.000,
DeferredTaxAssetsPropertyPlantAndEquipment,,,0.000,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,,,41186000.000,,,,39037000.000,,,,45474000.000,
DeferredTaxAssetsTaxDeferredExpenseOther,,,,,,,17698000.000,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther,,,11536000.000,,,,2366000.000,,,,1715000.000,
DeferredTaxAssetsValuationAllowance,,,66920000.000,,,,85092000.000,,,,112641000.000,
DeferredTaxLiabilities,,,51988000.000,,,,46226000.000,,,,54995000.000,
DeferredTaxLiabilitiesCurrent,1427000.000,1959000.000,1413000.000,1930000.000,1432000.000,834000.000,,,,,,
DeferredTaxLiabilitiesDeferredExpenseDeferredFinancingCosts,,,0.000,,,,,,,,,
DeferredTaxLiabilitiesDeferredExpenseReservesAndAccruals,,,0.000,,,,,,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets,,,0.000,,,,,,,,,
DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates,,,0.000,,,,,,,,,
DeferredTaxLiabilitiesNoncurrent,32622000.000,31265000.000,27311000.000,29146000.000,28987000.000,29571000.000,25764000.000,27480000.000,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,42715000.000,,,,39445000.000,,,,44398000.000,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,9273000.000,,,,6781000.000,,,,10597000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsFiveFiscalYearsThereafter,,,38399000.000,,,,39732000.000,,,,41274000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsNextTwelveMonths,,,3707000.000,,,,3788000.000,,,,4407000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsRemainderOfFiscalYear,9100000.000,,,,,,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFive,,,5046000.000,,,,5704000.000,,,,5082000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFour,,,5014000.000,,,,4667000.000,,,,5600000.000,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearThree,,,4547000.000,,,,4457000.000,,,,4615000.000,
