,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccountsPayableCurrentAndNoncurrent,418796.000,624915.000,333936.000,313582.000,340357.000,617341.000,486887.000,542488.000,518278.000,2398432.000,1710257.000,630277.000,696921.000,250523.000,793262.000,604075.000,529591.000
AccruedIncomeTaxes,,,,,61649000.000,61649000.000,,61649000.000,61649000.000,1315000.000,,,,,750000.000,772100.000,57500.000
AccruedLiabilitiesCurrentAndNoncurrent,414401.000,463967.000,456166.000,458804.000,437993.000,502517.000,277982.000,267977.000,226426.000,5305130.000,3246403.000,392998.000,281664.000,513515.000,220573.000,542806.000,256245.000
AccruedPayrollTaxesCurrent,,,,,,,108931.000,,,,137389.000,,,,51057.000,,
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,142856.000,,,,112228.000,,,,117633.000,,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,14442.000,57387.000,74287.000,47671.000,-20359.000,-18006.000,,-35190.000,-6855.000,-65743.000,,59814.000,-29786.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,-292031.000,-292031.000,-1270090.000,1270090.000,1270090.000,1270090.000,,183962.000,183962.000,-183962.000,,652393.000,2169638.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,172622.000,210101.000,292031.000,247407.000,306473.000,349418.000,-1195803.000,-1222419.000,-1290449.000,-1288096.000,118789.000,148772.000,177107.000,118219.000,-633682.000,-592579.000,-2199424.000
AdditionalPaidInCapitalCommonStock,7978234.000,17773069.000,17747069.000,17747069.000,17747069.000,17753504.000,17753505.000,17753505.000,17753505.000,17753505.000,17753505.000,17753505.000,17753505.000,17753505.000,17753505.000,17753505.000,21153809.000
AllowanceForDoubtfulAccountsReceivable,94000.000,100000.000,103000.000,109000.000,54000.000,60000.000,67000.000,73000.000,79000.000,68000.000,74000.000,76000.000,98000.000,74000.000,89000.000,86000.000,53000.000
Assets,38749504.000,48757714.000,47806589.000,47389252.000,214378777.000,214058300.000,134518999.000,128799490.000,128285576.000,122407206.000,50981788.000,46420312.000,45635260.000,44938473.000,43876364.000,43297625.000,47249791.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,22320755.000,22411392.000,,,21968095.000
AvailableForSaleSecurities,,,,,,,,,3776530.000,3558237.000,3380864.000,3301875.000,4703470.000,6071506.000,5950098.000,5778686.000,5448788.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,,,,3446037.000,3337065.000,4710325.000,6137249.000,5931387.000,5718872.000,5478574.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,5195698.000,4881745.000,,4108509.000,,,,,,,,,
BuildingsAndImprovementsGross,32613343.000,32860521.000,32855932.000,32895999.000,33006932.000,33158756.000,33307858.000,33398149.000,33580785.000,31695791.000,32626185.000,32864821.000,11175728.000,11307442.000,33405129.000,33509186.000,11599737.000
CashAndCashEquivalentsAtCarryingValue,953152.000,11031134.000,10375994.000,4664495.000,4293940.000,171899892.000,94164722.000,88864560.000,88528298.000,85210576.000,13048827.000,8481571.000,6346983.000,4377093.000,4028337.000,3375662.000,8012484.000
CommonStockParOrStatedValuePerShare,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
CommonStockSharesAuthorized,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000
CommonStockSharesIssued,1531247.000,1723888.000,1723888.000,1723888.000,1723888.000,1723888.000,1723888.000,1723888.000,1723888.000,1723888.000,1723888.000,1723888.000,1723888.000,1723888.000,1723888.000,1723888.000,3947908.000
CommonStockSharesOutstanding,1290039.000,1482680.000,1482680.000,1482680.000,1482680.000,1482680.000,1482680.000,1482680.000,1482680.000,1482680.000,1482680.000,1482680.000,1482680.000,1482680.000,1482680.000,1482680.000,3706700.000
CommonStockValue,1531247.000,1723888.000,1723888.000,1723888.000,1723888.000,1723888.000,1723888.000,1723888.000,1723888.000,1723888.000,1723888.000,1723888.000,1723888.000,1723888.000,1723888.000,1723888.000,3947908.000
ContractualObligation,,,,,123000.000,163000.000,,250000.000,600000.000,2451000.000,,953200.000,953200.000,953200.000,,909200000000.000,909200000000.000
DebtInstrumentBasisSpreadOnVariableRate,,,,,,0.022,,,,,,,,,,,
DebtInstrumentInterestRateAtPeriodEnd,,,,,0.025,0.025,,,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,0.050,0.050,,,,,,,,,,,
DeferredIncomeTaxLiabilities,1315000.000,1315000.000,1315000.000,1315000.000,62964000.000,62964000.000,62964000.000,62964000.000,62964000.000,1315000.000,1315000.000,1315000.000,1315000.000,1315000.000,,,
DeferredRentCredit,181431.000,252627.000,83047.000,160116.000,126379.000,81867.000,52351.000,90005.000,83967.000,107723.000,93922.000,101225.000,36474.000,23557.000,94737.000,257968.000,82192.000
DeferredRentReceivablesNet,99540.000,110124.000,137220.000,164317.000,186872.000,199655.000,225432.000,220328.000,223559.000,218751.000,215709.000,216123.000,51366.000,48365.000,334914.000,375485.000,64585.000
DeferredTaxAssetsNet,,,,,,,,,,,,,,,,0.000,0.000
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,,,,,,,95558.000,,,,,,
DeferredTaxLiabilities,,,,,,,62964000.000,,,,1315000.000,1315000.000,1315000.000,1315000.000,,0.000,0.000
DeferredTaxLiabilitiesCurrent,,,,,,,,,,,,,,,618000.000,,
DeferredTaxLiabilitiesOther,,,,,,,,,,1315000.000,,,,,,,
DefinedBenefitPensionPlanCurrentAndNoncurrentLiabilities,,,,,,,492656.000,608308.000,668950.000,757098.000,,-601338.000,-593870.000,,552546.000,394008.000,1936214.000
DefinedBenefitPlanAccumulatedBenefitObligation,,,,,,,4625576.000,,,,3959927.000,,,,2198485.000,,
DefinedBenefitPlanAmountsRecognizedInBalanceSheet,,,,,,,777434.000,,,,424845.000,,,,99847.000,,
DefinedBenefitPlanBenefitObligation,,,,,,,,,,,3959927.000,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsFiveFiscalYearsThereafter,,,,,,,787000.000,,,,965862.000,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsNextTwelveMonths,,,,,,,179000.000,,,,129026.000,,,,2921599.000,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFive,,,,,,,153000.000,,,,108949.000,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFour,,,,,,,157000.000,,,,113161.000,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearThree,,,,,,,164000.000,,,,115318.000,,,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearTwo,,,,,,,171000.000,,,,121567.000,,,,,,
DefinedBenefitPlanFairValueOfPlanAssets,,,,,,,4132920.000,,,,4568734.000,,,,1645939.000,,
DefinedBenefitPlanWeightedAverageAssetAllocations,,,,,,,1.000,,,,1.000,,,,1.000,,
DisposalGroupIncludingDiscontinuedOperationAccountsPayable,,,,,,,,,,,,,120396.000,38865.000,,,39784.000
DisposalGroupIncludingDiscontinuedOperationAccruedLiabilities,,,,,,,,,,,,,,32378.000,,,
DisposalGroupIncludingDiscontinuedOperationDeferredRevenue,,,,,,,,,,,,,27610.000,84043.000,,,43131.000
DisposalGroupIncludingDiscontinuedOperationPrepaidAndOtherAssets,,,,,,,,,,,,,397648.000,411914.000,,,383482.000
DividendsPayableAmountPerShare,,,,,,,,,,66.560,10.890,,,,,,
DividendsPayableCurrentAndNoncurrent,,,,,,,,,,98685000.000,16144614.000,16144614.000,16447427.000,682033.000,,,
EquityMethodInvestments,,,,,0.000,,,0.000,0.000,0.000,,0.000,0.000,0.000,,0.000,0.000
EscrowDeposit,250000.000,0.000,,,,,,,,,,,,,,,
Land,5161338.000,5163093.000,5163093.000,5163093.000,5163093.000,5163093.000,5163093.000,5163093.000,5163093.000,5163093.000,4621293.000,4621293.000,1733693.000,1733693.000,4569693.000,4569693.000,1733693.000
LandAvailableForDevelopment,2112510.000,2137698.000,2166066.000,2194811.000,2221260.000,2247708.000,2274312.000,2301229.000,2328146.000,2355063.000,2382313.000,2420514.000,2453512.000,2482288.000,2519811.000,2549561.000,2575096.000
Liabilities,24311809.000,24447982.000,23818790.000,23715021.000,85151436.000,85314361.000,69750997.000,64940881.000,64939734.000,109036021.000,22984307.000,19064506.000,19401387.000,19851078.000,20418753.000,20563428.000,21344175.000
LiabilitiesAndStockholdersEquity,38749504.000,48757714.000,47806589.000,47389252.000,214378777.000,214058300.000,134518999.000,128799490.000,128285576.000,122407206.000,50981788.000,46420312.000,45635260.000,44938473.000,43876364.000,43297625.000,47249791.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,355111.000,365923.000,,,296045.000
LoansPayableToBank,21442655.000,21285114.000,21143780.000,20981699.000,20837797.000,20682314.000,5013415.000,,,,,,,,,,
MachineryAndEquipmentGross,280636.000,338275.000,338275.000,343272.000,343272.000,343272.000,343272.000,344733.000,344733.000,344733.000,344733.000,344733.000,344733.000,344733.000,344733.000,344733.000,344733.000
MarketableSecurities,,,,5305587.000,5195698.000,4881745.000,4516472.000,4108509.000,3776530.000,3558237.000,3380864.000,3301875.000,4703470.000,6071506.000,5950098.000,5778686.000,5448788.000
MinorityInterest,,,,,,,,,,,18632386.000,18374737.000,17278354.000,16892606.000,15805548.000,15103956.000,14332862.000
MinorityInterestOwnershipPercentageByNoncontrollingOwners,,,,,,,,,,0.093,,,,,,,
NotesPayable,,,,,,,,,,,,,16447427.000,16447427.000,17533210.000,17533210.000,17936960.000
OperatingLeasesFutureMinimumPaymentsReceivable,,,,,13847000.000,13954000.000,14013000.000,12273000.000,16252000.000,16017000.000,15528000.000,16023000.000,16181000.000,,16560000.000,15879000.000,15863000.000
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,,,,3679000.000,3682000.000,3794000.000,3716000.000,4101000.000,3969000.000,3903000.000,3902000.000,3768000.000,,3864000.000,3864000.000,3787000.000
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,,1225000.000,1244000.000,1176000.000,1098000.000,1407000.000,1417000.000,1486000.000,1581000.000,1605000.000,,1590000.000,1464000.000,1420000.000
OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,,,,,1605000.000,1728000.000,1626000.000,1498000.000,1800000.000,1715000.000,1728000.000,1843000.000,1861000.000,,2096000.000,2071000.000,2020000.000
OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,,,,,2013000.000,2034000.000,2075000.000,2008000.000,2558000.000,2495000.000,2364000.000,2353000.000,2270000.000,,2320000.000,2285000.000,2299000.000
OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,,2699000.000,2679000.000,2812000.000,2630000.000,3163000.000,3012000.000,2987000.000,3103000.000,3040000.000,,3088000.000,2884000.000,2795000.000
OperatingLeasesFutureMinimumPaymentsReceivableThereafter,,,,,2626000.000,2587000.000,2530000.000,1323000.000,3223000.000,3409000.000,3060000.000,3241000.000,3637000.000,,3602000.000,3311000.000,3542000.000
OtherAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,6695.000,,,,146587.000,,,,51883.000,,
OtherLiabilities,50363.000,12884.000,,,,,,,,,,,,,,,
OtherPostretirementBenefitsPayableCurrentAndNoncurrent,,,,,,,1480156.000,,,,473513.000,,,,473513.000,,
OtherReceivables,,,,,167425729.000,,,,,,,,,,,,
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,552546.000,394008.000,1936214.000
PrepaidExpenseAndOtherAssets,1081822.000,970933.000,1002250.000,1038352.000,1184211.000,1048316.000,662481.000,668097.000,960246.000,777972.000,892074.000,838236.000,578360.000,350848.000,920614.000,1185588.000,530292.000
PrepaidPensionCosts,1040872.000,1051219.000,1064843.000,1065999.000,1067154.000,1068310.000,,,,,608807.000,,,586401.000,,,
PropertyPlantAndEquipmentNet,35254092.000,35377726.000,35142340.000,34991717.000,34905775.000,34858818.000,34807414.000,34693730.000,34664966.000,32564004.000,32739678.000,32775622.000,10982432.000,11060880.000,32634949.000,32518151.000,11203398.000
RealEstateAccumulatedDepreciation,4913735.000,5121861.000,5381026.000,5605458.000,5828782.000,6054011.000,6281121.000,6513474.000,6751791.000,6994676.000,7234846.000,7475739.000,4725234.000,4807276.000,8204417.000,8455022.000,5049861.000
RealEstateHeldforsale,,,,,,,,,,,,,22320755.000,22411392.000,,,
ReceivablesNetCurrent,70026.000,216578.000,83942.000,158785.000,119398.000,101564.000,142478.000,244266.000,131977.000,77666.000,95829.000,205547.000,58024.000,31988.000,7452.000,64053.000,22149.000
RetainedEarningsAccumulatedDeficit,,,,,,,,,,,-8693390.000,-9107399.000,-9161284.000,-9863126.000,-9653951.000,-9716876.000,-9791842.000
SecurityDepositLiability,489163.000,493475.000,486861.000,485820.000,444910.000,466322.000,463706.000,468103.000,478113.000,467638.000,474111.000,480392.000,268790.000,253100.000,474425.000,459261.000,249428.000
StockholdersEquity,14437695.000,24309732.000,23987799.000,23674231.000,129227341.000,128743939.000,64768002.000,63858609.000,63345842.000,13371185.000,9365095.000,8981069.000,8955519.000,8194789.000,7652063.000,7630241.000,11572754.000
StockholdersEquityBeforeTreasuryStock,15975392.000,25847429.000,25525496.000,25211928.000,130765038.000,130281636.000,66305699.000,65396306.000,64883539.000,14908882.000,10902792.000,10518766.000,10493216.000,9732486.000,9189760.000,9167938.000,13110451.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,14437695.000,24309732.000,23987799.000,23674231.000,129227341.000,128743939.000,64768002.000,63858609.000,63345842.000,13371185.000,27997481.000,27355806.000,26233873.000,25087395.000,23457611.000,22734197.000,25905616.000
SupplementalUnemploymentBenefitsSeveranceBenefits,,,,,,,250000.000,,,100000.000,600000.000,120000.000,120000.000,,676000.000,,676000.000
TaxesPayableCurrent,,,,,,,,,,,,,,,750000.000,772100.000,57500.000
TradeReceivablesHeldForSaleNet,,,,,,,,,,,,,34352.000,11626.000,,,
TradeReceivablesHeldForSaleNetNotPartOfDisposalGroup,,,,,,,,,,,,,,,,,5374.000
TreasuryStockShares,241208.000,241208.000,241208.000,241208.000,241208.000,241208.000,241208.000,241208.000,241208.000,241208.000,241208.000,241208.000,241208.000,241208.000,241208.000,241208.000,241208.000
TreasuryStockValue,1537697.000,1537697.000,1537697.000,1537697.000,1537697.000,1537697.000,1537697.000,1537697.000,1537697.000,1537697.000,1537697.000,1537697.000,1537697.000,1537697.000,1537697.000,1537697.000,1537697.000
UndistributedIncomeFromOtherThanGainOrLossOnSaleOfProperties,6293289.000,6140371.000,5762508.000,5493564.000,,,,,,,,,,,,,
VariableInterestEntityConsolidatedCarryingAmountAssets,,,,,,,,,,,,33920904.000,33841213.000,,,,
