,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AssetAtFairValueChangesInFairValueResultingFromChangesInAssumptions,,,,,,,,,,,,,,,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,0.000,,,,0.000,,,,0.000,,,,-9921.000,,
CostOfGoodsAndServicesSold,,,,,,,,,,,,,,,31754.000,24284.000,25896.000
DebtInstrumentDecreaseForgiveness,,,,,,,,,,,0.000,,,,,,
Depreciation,,,,,,,,,,,,,,,648.000,763.000,816.000
EarningsPerShareBasic,-0.050,-0.050,-0.050,-0.040,-0.040,-0.050,-0.060,-0.010,-0.050,-0.050,-0.040,0.020,-0.030,-20.080,,,
EarningsPerShareBasicAndDiluted,,,,,,,,,,,,,,,-160.000,-0.290,0.030
EmployeeBenefitsAndShareBasedCompensation,,,,,,,,,,,,,,,18750.000,458250.000,75838.000
FairValueAssetsAndLiabilitiesMeasuredOnRecurringBasisGainLossIncludedInEarnings,,,,,,,,,,,,,,,-9438.000,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,,,,,,0.006,,
FairValueAssumptionsWeightedAverageVolatilityRate,,,,,,,,,,,,,,,0.261,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,,,,,,,,,,,,,,,9437.000,42742.000,139364.000
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,,,240007725.000,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,19826.000,0.000,,0.000,75971.000,,,,,
GeneralAndAdministrativeExpense,7517.000,4900.000,9806.000,6174.000,5699.000,5874.000,13671.000,6394.000,6674.000,6373.000,507.000,45909.000,12198.000,15647.000,70190.000,81159.000,32036.000
GrossProfit,,,,,,,,,,,,,,,27211.000,53079.000,27545.000
IncomeLossFromContinuingOperations,-17692.000,-14425.000,-16406.000,-11874.000,-13099.000,-15924.000,-19221.000,-20069.000,-16574.000,-17773.000,-13157.000,-53777.000,-23858.000,-266954.000,-62571.000,-487241.000,-81179.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-19621.000,-16590.000,-18714.000,-14324.000,-15647.000,-18492.000,-21733.000,-2783.000,-19150.000,-20380.000,-15707.000,22561.000,-45066.000,,,,
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,-800.000,
IncomeTaxesPaid,,,0.000,,,,0.000,,,,0.000,,,,,,
IncreaseDecreaseInAccountsPayable,,,6448.000,,,,13671.000,,,,507.000,,,,17010.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,3358.000,3358.000,,,0.000,,,,0.000,,,,54275.000,,
IncreaseDecreaseInAccruedLiabilities,,,,,,,,,,,,,,,4299.000,,
IncreaseDecreaseInInterestPayableNet,,,2308.000,,,,2512.000,,,,2550.000,,,,,,
IncreaseDecreaseInInventories,,,,,,,,,,,,,,,-24547.000,,
IncreaseDecreaseInOtherReceivables,,,,,,,,,,,,,,,-7497.000,,
InterestExpense,1929.000,2165.000,,,,,,2540.000,2576.000,,-2550.000,0.000,-21208.000,129933.000,310.000,472.000,700.000
InterestExpenseRelatedParty,,,2308.000,2450.000,2548.000,,2512.000,,,,2550.000,,,,,,
InterestPaid,,,0.000,,,,0.000,,,,0.000,,,,,,
LossOnContracts,,,,,,,,,,,,,,,240007725.000,,
NetCashProvidedByUsedInFinancingActivities,,,0.000,,,,0.000,,,,0.000,,,,5599.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,0.000,,,,0.000,,,,0.000,,,,5599.000,,
NetCashProvidedByUsedInInvestingActivities,,,0.000,,,,0.000,,,,0.000,,,,-2960.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000,,,,0.000,,,,0.000,,,,-2960.000,,
NetCashProvidedByUsedInOperatingActivities,,,0.000,,,,0.000,,,,0.000,,,,-12560.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,0.000,,,,0.000,,,,0.000,,,,-12560.000,,
NetIncomeLoss,-19621.000,-16590.000,-18714.000,-14324.000,-15647.000,-18492.000,-21733.000,-2783.000,-19150.000,-20380.000,-15707.000,22561.000,-45066.000,-20878673.000,-240062844.000,-444407.000,57485.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,-3697.000,11369.000,6909.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,-14324.000,-15647.000,,-21733.000,-2783.000,,,-15707.000,22561.000,-45066.000,-20876051.000,,,
NoncashContributionExpense,,,,,,,,,,,,,11250.000,,,,
NoncashOrPartNoncashAcquisitionOtherAssetsAcquired1,,,,,,,,,,,,,,,2134.000,,
OperatingCostsAndExpenses,,,,,,,,,,,,,,,54275.000,,
OperatingExpenses,17692.000,14425.000,16406.000,11874.000,13099.000,15924.000,19221.000,20069.000,16574.000,17773.000,13157.000,53777.000,23858.000,266954.000,89962.000,540320.000,108724.000
OtherCostAndExpenseOperating,,,,,,,,,,,,368.000,410.000,,,,
OtherExpenses,,,,,,,,,,,,,,,239.000,,
OtherNoncashExpense,10175.000,9525.000,6600.000,5700.000,7400.000,10050.000,5550.000,13675.000,9900.000,11400.000,12650.000,7500.000,,,,,
OtherNoncashIncome,,,,6600.000,,,5550.000,,,,12650.000,,,,,,
OtherNonoperatingIncome,,,,,,,,,,,,,,,21.000,,
OtherNonoperatingIncomeExpense,,,,,,,,17286.000,-2576.000,,-2550.000,75971.000,-21208.000,-20611352.000,-240000093.000,43634.000,-138664.000
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,,,,,,,,,5094.000,,
ProceedsFromContributedCapital,,,0.000,,,,0.000,,,,0.000,,,,,,
ProceedsFromIssuanceOfCommonStock,,,0.000,,,,0.000,,,,0.000,,,,,,
ProceedsFromRelatedPartyDebt,,,,,,,,,,,,,77547.000,,,,
ProceedsFromShortTermDebt,,,,,,,,,,,,,,,5599.000,,
ProfitLoss,,,,,,,,,,,,,,,-240059147.000,-455776.000,50576.000
RelatedPartyTransactionRate,,,,,,,0.100,,,,0.100,,,,,,
Revenues,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,58965.000,77363.000,53441.000
SalesRevenueNet,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,58965.000,77363.000,53441.000
ShareBasedCompensation,,,0.000,,,,0.000,,,,0.000,,,,,,
UnrealizedLossOnForeignCurrencyDerivativesBeforeTax,,,,,,,,,,,,,,,240062844.000,443607.000,-57485.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,,,,,,,1500878.000,1586592.000,1637835.000
WeightedAverageNumberOfSharesOutstandingBasic,,,,368200.000,368200.000,,368200.000,368200.000,,,368200.000,1049519.000,1368200.000,-1747164.000,,,
