,2016-03-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalOther,18782.000,-27361.000
CashPeriodIncreaseDecrease,-22929.000,-21159.000
EarningsPerShareBasicAndDiluted,-0.000,0.000
EffectiveIncomeTaxRateContinuingOperations,,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.340
GeneralAndAdministrativeExpense,2491.000,14239.000
IncomeLossFromContinuingOperations,-39488.000,
IncomeTaxExpenseBenefit,0.000,0.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,-34.000,
IncomeTaxReconciliationOtherReconcilingItems,13960.000,
IncomeTaxesPaid,0.000,0.000
IncreaseDecreaseInAccountsPayableAndOtherOperatingLiabilities,,2249.000
IncreaseDecreaseInPrepaidExpense,-2379.000,-2379.000
InterestPaid,0.000,0.000
NetCashProvidedByUsedInFinancingActivities,18938.000,27361.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,18938.000,27361.000
NetCashProvidedByUsedInOperatingActivities,-41867.000,-48520.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-41867.000,-48520.000
NetIncomeLoss,-39488.000,-53148.000
OperatingExpenses,39488.000,53148.000
OperatingIncomeLoss,,-53148.000
PartnersCapitalAccountContributions,18782.000,27361.000
ProceedsFromContributedCapital,,156.000
ProceedsFromContributionsFromAffiliates,,0.000
ProfessionalFees,36997.000,38909.000
ProfitLoss,-39488.000,
Revenues,0.000,
SalesRevenueNet,0.000,
ValuationAllowancesAndReservesPeriodIncreaseDecrease,13426.000,17634.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,16500000.000,16500000.000
