,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsReceivableFromSecuritization,,,,,,,,,,,,,,,,,,,,20026000.000,,
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,11661000.000,7345000.000,7356000.000,7675000.000,7265000.000,7089000.000,5566000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,9660000.000,,,,11651000.000,,,,12915000.000,,,,14616000.000,,,,15404000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,,,,,923000.000,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,10340000.000,11122000.000,11266000.000,9324000.000,8704000.000,8301000.000,4677000.000,4258000.000,3375000.000,5028000.000,6325000.000,5659000.000,5090000.000,5732000.000,3991000.000,3959000.000,3491000.000,5182000.000,6589000.000,3416000.000,1316000.000,1754000.000
AdditionalPaidInCapitalCommonStock,466136000.000,456346000.000,456488000.000,456584000.000,456705000.000,456786000.000,456866000.000,456919000.000,456993000.000,457033000.000,457129000.000,457168000.000,457242000.000,457261000.000,457358000.000,457395000.000,457476000.000,457513000.000,457621000.000,457681000.000,457750000.000,457789000.000
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,418000.000,357000.000,450000.000,478000.000,306000.000,281000.000,434000.000,377000.000,311000.000,310000.000,407000.000,445000.000,392000.000,405000.000,459000.000,461000.000,454000.000,409000.000,504000.000,451000.000,279000.000,309000.000
Assets,293332000.000,268220000.000,260653000.000,261786000.000,262303000.000,281706000.000,274250000.000,275494000.000,273707000.000,299092000.000,296139000.000,304415000.000,328575000.000,359896000.000,386975000.000,403516000.000,402127000.000,439539000.000,437533000.000,458535000.000,400074000.000,425498000.000
AssetsFairValueDisclosure,,,,,,,,,,,,,,,,,,,,,,248067000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,150595000.000,109714000.000,122841000.000,118224000.000,118164000.000,121269000.000,116972000.000,118284000.000,,,,,,,,,,,,
AvailableForSaleSecurities,181989000.000,167098000.000,161861000.000,126539000.000,139046000.000,134026000.000,132762000.000,135428000.000,130248000.000,133213000.000,131284000.000,121513000.000,125085000.000,129234000.000,136998000.000,135745000.000,131582000.000,130898000.000,129088000.000,122646000.000,117212000.000,117431000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,,,,,,2593000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,,,,,,2781000.000
AvailableForSaleSecuritiesAmortizedCost,171649000.000,155976000.000,150595000.000,117215000.000,130342000.000,125725000.000,128065000.000,131170000.000,126873000.000,128185000.000,124959000.000,115854000.000,119119000.000,122244000.000,132727000.000,131614000.000,128304000.000,125019000.000,121218000.000,119780000.000,117902000.000,117619000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,974000.000,592000.000,167000.000,230000.000,165000.000,241000.000,34000.000,5000.000,0.000,,6000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,1015000.000,682000.000,277000.000,1081000.000,963000.000,1432000.000,617000.000,137000.000,154000.000,3079000.000,2781000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,2936000.000,1027000.000,27035000.000,29598000.000,37115000.000,36190000.000,37921000.000,33186000.000,30690000.000,33663000.000,38072000.000,21699000.000,54261000.000,48425000.000,57573000.000,17184000.000,11499000.000,47996000.000,86000000.000,85959000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,90000.000,,,,1191000.000,,,,3079000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,26823000.000,,,,23941000.000,,,,17505000.000,,,,49884000.000,,,,86000000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,1737000.000,200000.000,212000.000,911000.000,947000.000,,13980000.000,14328000.000,23891000.000,25555000.000,20567000.000,9819000.000,7761000.000,7796000.000,7689000.000,4272000.000,3574000.000,0.000,,106000.000
AvailableForSaleSecuritiesCurrent,,,161861000.000,126539000.000,139046000.000,134026000.000,132762000.000,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,41685000.000,24151000.000,40411000.000,34629000.000,37489000.000,40928000.000,43281000.000,42600000.000,45267000.000,42763000.000,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,52541000.000,35856000.000,45978000.000,47138000.000,42303000.000,36825000.000,36555000.000,38347000.000,36585000.000,38009000.000,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,10598000.000,10700000.000,10770000.000,10744000.000,9505000.000,10619000.000,7675000.000,10043000.000,8355000.000,8593000.000,,,,,,,,,,
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,22157000.000,21862000.000,9385000.000,10648000.000,11845000.000,17381000.000,14305000.000,14227000.000,13199000.000,5106000.000,,,,,,,,,,
