,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,430000.000,,,,1165000.000,,,,2464000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,,,,,,2126000.000
AmortizationOfAboveAndBelowMarketLeases,,-11580000.000,,,,-13530000.000,,,,-11018000.000,-9100000.000,-9400000.000,-8212000.000,
AmortizationOfAcquisitionCosts,,,,,,,,,,,,,,300000.000
AmortizationOfDebtDiscountPremium,,-5467000.000,,,,-5048000.000,,,,-4066000.000,,,,-1684000.000
AmortizationOfFinancingCosts,,2522000.000,,,,2048000.000,,,,1937000.000,,,,1800000.000
AmortizationOfIntangibleAssets,,21700000.000,18600000.000,18100000.000,16400000.000,11600000.000,11200000.000,10800000.000,54500000.000,18100000.000,15100000.000,14500000.000,12300000.000,12100000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,5300000.000,4700000.000,,,
BusinessCombinationConsiderationTransferred1,,,,,,,,,,,,,,104811000.000
BusinessCombinationConsiderationTransferredLiabilitiesIncurred,,,,,,,,,,,,,,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-58219000.000,,,,7589000.000,,,,36294000.000,,,,
CommonStockDividendsPerShareDeclared,,0.200,,,,0.225,0.225,0.225,0.245,0.245,0.245,0.245,0.260,0.260
ComprehensiveIncomeNetOfTax,-26595000.000,15605000.000,21716000.000,31529000.000,22529000.000,28020000.000,54814000.000,53682000.000,59130000.000,60538000.000,65623000.000,58759000.000,114736000.000,74199000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-5716000.000,26339000.000,7825000.000,6834000.000,2851000.000,713000.000,1055000.000,1046000.000,1002000.000,1072000.000,1014000.000,313000.000,115000.000,76000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-32311000.000,41944000.000,29541000.000,38363000.000,25380000.000,28733000.000,55869000.000,54728000.000,60132000.000,61610000.000,66637000.000,59072000.000,114851000.000,74275000.000
ConversionOfStockAmountIssued1,,,,,,0.000,,,,,,,,0.000
ConversionOfStockSharesConverted1,,,34400000.000,,,,,,,,,,,
DepreciationAndAmortization,110582000.000,113268000.000,109666000.000,111150000.000,107546000.000,108544000.000,104441000.000,102439000.000,102511000.000,100479000.000,95818000.000,98337000.000,92668000.000,93931000.000
DepreciationDepletionAndAmortization,,113699000.000,,,,108544000.000,,,,100479000.000,,,,93931000.000
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,0.000,-2464000.000,-2491000.000,-2518000.000,-2518000.000,,,,,,,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,-7720000.000,-2265000.000,-4265000.000,1999000.000,12150000.000,-4901000.000,-1772000.000,-2477000.000,,-43000.000,1135000.000,1321000.000,,2619000.000
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,957000.000,1293000.000,0.000,0.000,299000.000,,,,,,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,191000.000,4787000.000,0.000,0.000,122000.000,0.000,0.000,0.000,0.000,,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,1483000.000,267000.000,0.000,0.000,420000.000,,,,,,,,,
DividendsCommonStockCash,,,,,,68861000.000,,,,72977000.000,,,,79480000.000
DividendsPreferredStock,,,0.000,,,,,,,,,,,
EarningsPerShareBasic,-0.100,0.070,0.100,0.110,0.080,0.100,0.180,0.180,0.190,0.200,0.210,0.190,0.310,0.230
EarningsPerShareDiluted,-0.100,0.070,0.100,0.110,0.080,0.100,0.180,0.180,0.190,0.200,0.210,0.190,0.310,0.230
EquityMethodInvestmentDividendsOrDistributions,,,,,,0.000,,,,,,,,
GainLossOnDispositionOfRealEstateDiscontinuedOperations,,16624000.000,,,,0.000,9224000.000,,,,,2500000.000,,8805000.000
GainLossOnSaleOfProperties,1502000.000,378000.000,0.000,0.000,0.000,0.000,9224000.000,0.000,2520000.000,,7782000.000,2450000.000,,8805000.000
GainLossOnSaleOfPropertyPlantEquipment,,16200000.000,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,-2276000.000,-757000.000,460000.000,-11188000.000,292000.000,493000.000,137000.000,798000.000,0.000,93000.000,-1042000.000,117000.000,-1262000.000
GeneralAndAdministrativeExpense,23605000.000,19658000.000,19939000.000,19624000.000,20954000.000,30715000.000,20285000.000,22030000.000,25424000.000,20724000.000,27198000.000,21787000.000,22539000.000,20957000.000
ImpairmentOfRealEstate,,0.000,,,,807000.000,,,,0.000,,,,5686000.000
IncomeLossAttributableToParent,-18839000.000,,,,,,,,,,,,,
IncomeLossFromContinuingOperations,-18013000.000,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity,-5450000.000,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-23710000.000,20642000.000,31227000.000,33752000.000,24960000.000,31021000.000,55057000.000,54686000.000,56313000.000,61442000.000,65351000.000,57683000.000,93189000.000,71468000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,-23463000.000,22527000.000,31298000.000,33864000.000,25082000.000,31136000.000,55167000.000,54819000.000,56414000.000,61549000.000,65470000.000,57805000.000,93318000.000,71655000.000
IncomeLossFromContinuingOperationsPerBasicShare,-0.100,0.070,0.100,0.110,0.080,0.100,0.180,0.180,0.190,0.200,,,,
IncomeLossFromContinuingOperationsPerDilutedShare,-0.100,0.070,0.100,0.110,0.080,0.100,0.180,0.180,0.190,0.200,,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,-1092000.000,19213000.000,0.000,0.000,867000.000,0.000,0.000,0.000,0.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToNoncontrollingInterest,,-19199000.000,0.000,0.000,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,-826000.000,14000.000,0.000,0.000,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
IncomeLossFromEquityMethodInvestments,247000.000,65000.000,71000.000,112000.000,122000.000,115000.000,110000.000,133000.000,101000.000,107000.000,119000.000,122000.000,129000.000,187000.000
IncreaseDecreaseInAccountsAndOtherReceivables,,-9327000.000,,,,-3675000.000,,,,-10589000.000,,,,3593000.000
IncreaseDecreaseInOtherOperatingAssets,,-69000.000,,,,268000.000,,,,-84000.000,,,,274000.000
