,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-09-30,2013-12-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,2349087.000,2639035.000,2388505.000,2471051.000,2430038.000,2451661.000,2435525.000,2682272.000,2678378.000,3117094.000,2617020.000,2599706.000,2549010.000,2549010.000,2639355.000
AccountsReceivableNetCurrent,,,,,,,,,,1200000.000,,,,,
AdditionalPaidInCapital,61844144.000,62011529.000,63621017.000,66063908.000,68417994.000,70232498.000,70502631.000,70373087.000,71359098.000,71980106.000,72094946.000,72144582.000,74248801.000,74825300.000,74862588.000
Assets,1057795.000,224490.000,36787.000,19674.000,90543.000,25001.000,5400.000,2250.000,403546.000,1262716.000,311878.000,26108.000,191410.000,15103.000,4741.000
AssetsCurrent,1053880.000,220575.000,32072.000,14959.000,85828.000,20286.000,685.000,0.000,401296.000,1260466.000,309628.000,23858.000,189160.000,12853.000,2491.000
CashAndCashEquivalentsAtCarryingValue,1053880.000,220575.000,20553.000,11506.000,85828.000,20286.000,685.000,0.000,401296.000,60466.000,309628.000,23858.000,189160.000,12853.000,2491.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,0.010,0.010,2.500,,1.250,1.250,1.250,1.250
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000,2000000000.000
CommonStockSharesIssued,77751143.000,88811449.000,107990020.000,77751143.000,180515899.000,261015899.000,317715676.000,409512076.000,623512076.000,2493648.000,2664048.000,3550336.000,5567037.000,6067037.000,6520389.000
CommonStockSharesOutstanding,77751143.000,88811449.000,107990020.000,77751143.000,180515899.000,261015899.000,317715676.000,209015899.000,623512076.000,2493648.000,2664048.000,3550336.000,5567037.000,6067037.000,6520389.000
CommonStockValue,77751.000,88811.000,107990.000,107990.000,180516.000,261016.000,317716.000,409512.000,623512.000,2494.000,2664.000,3550.000,5568.000,6067.000,6521.000
ConvertibleLongTermNotesPayable,,,576371.000,737823.000,967148.000,1511391.000,1795143.000,727203.000,984255.000,1135432.000,617136.000,339130.000,580676.000,193477.000,105802.000
ConvertibleNotesPayable,,,,,,,,2191655.000,2017337.000,2233396.000,2388396.000,2505602.000,2807938.000,2452059.000,2562249.000
ConvertibleNotesPayableCurrent,381668.000,324815.000,,,,,,1464452.000,1033082.000,1097964.000,1771260.000,2166472.000,2227260.000,2258582.000,2456447.000
ConvertiblePreferredStockSharesIssuedUponConversion,,,3000000.000,,,,,,,,,,,,
DebtDefaultLongtermDebtAmount,,,,,,,,,,,,1169000.000,,,
DebtInstrumentCarryingAmount,,,,1633084.000,2133938.000,2770899.000,2948000.000,3295000.000,3010000.000,3010000.000,2980000.000,,,,
