,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,106000.000,,79000.000,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,1648000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,22000.000,,
ComprehensiveIncomeNetOfTax,,,2415000.000,627000.000,-163000.000
CostOfGoodsSold,6100000.000,1837000.000,171000.000,579000.000,131000.000
DebtInstrumentConvertibleInterestExpense,,,,212000.000,383000.000
DepreciationAndAmortization,453000.000,252000.000,31000.000,24000.000,18000.000
DepreciationDepletionAndAmortization,,,31000.000,,
EarningsPerShareBasic,,-0.530,0.290,0.070,-0.020
EarningsPerShareBasicAndDiluted,-1.540,,,,
EarningsPerShareDiluted,,-0.530,0.200,0.040,-0.020
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,0.340,0.340
GainLossOnDispositionOfAssets,,,-18000.000,,
GainsLossesOnExtinguishmentOfDebt,,,4169000.000,2392000.000,1068000.000
GeneralAndAdministrativeExpense,2739000.000,1418000.000,1779000.000,836000.000,779000.000
GrossProfit,-2449000.000,-671000.000,234000.000,-510000.000,23000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,1749000.000,0.000,,,
ImpairmentOfIntangibleAssetsFinitelived,,,,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,2376000.000,651000.000,-188000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-10088000.000,-4091000.000,,,
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000
IncreaseDecreaseInAccountsPayable,,,-430000.000,,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,116000.000,,
IncreaseDecreaseInInventories,,,0.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,28000.000,,
IncreaseDecreaseInReceivables,,,-17000.000,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,11761979.000,15761979.000
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,,,9431312.000,12470881.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,0.000,0.000
InterestExpense,181000.000,1354000.000,130000.000,-220000.000,-391000.000
NetCashProvidedByUsedInFinancingActivities,,,2029000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,2029000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-3000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-3000.000,,
NetCashProvidedByUsedInOperatingActivities,,,-2004000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-2004000.000,,
NetIncomeLoss,-10088000.000,-4091000.000,2376000.000,651000.000,-188000.000
OperatingExpenses,7458000.000,2066000.000,1879000.000,964000.000,897000.000
OperatingIncomeLoss,-9907000.000,-2737000.000,-1645000.000,-1474000.000,-874000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent,,,-39000.000,24000.000,-25000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,,39000.000,,
OtherNonoperatingExpense,,,18000.000,-47000.000,9000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,3000.000,,
ProceedsFromRepaymentsOfLinesOfCredit,,,857000.000,,
ProceedsFromRepaymentsOfLongTermDebtAndCapitalSecurities,,,3052000.000,,
ProvisionForDoubtfulAccounts,,,39000.000,,
RepaymentsOfLinesOfCredit,,,1831000.000,,
RepaymentsOfNotesPayable,,,49000.000,,
ResearchAndDevelopmentExpense,1802000.000,0.000,0.000,0.000,0.000
SalesRevenueGoodsNet,3651000.000,1166000.000,405000.000,69000.000,154000.000
SellingAndMarketingExpense,715000.000,396000.000,69000.000,104000.000,100000.000
ShareBasedCompensation,,,79000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardPlanModificationIncrementalCompensationCost,,,,0.000,0.000
WeightedAverageNumberOfDilutedSharesOutstanding,,7659166.000,11958197.000,24612321.000,10218328.000
WeightedAverageNumberOfSharesOutstandingBasic,,7659166.000,8094900.000,9892395.000,10218328.000
