,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccruedLiabilitiesCurrentAndNoncurrent,1544.000,6103.000,7768.000,4155.000,5977.000,7037.000,3060.000,4680.000,2189.000,3289.000
AdditionalPaidInCapital,176933.000,176933.000,176933.000,176933.000,176933.000,176933.000,176933.000,176933.000,176933.000,176933.000
Assets,,,,,,,175000.000,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,5087500.000,5087500.000,5087500.000,5087500.000,5087500.000,5087500.000,5087500.000,5087500.000,5087500.000,5087500.000
CommonStockSharesOutstanding,5087500.000,5087500.000,5087500.000,5087500.000,5087500.000,5087500.000,5087500.000,5087500.000,5087500.000,5087500.000
CommonStockValue,5088.000,5088.000,5088.000,5088.000,5088.000,5088.000,5088.000,5088.000,5088.000,5088.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,22443.000,28546.000,30211.000,34366.000,36188.000,37248.000,38308.000,41728.000,217917.000,219017.000
DueFromRelatedParties,175000.000,175000.000,175000.000,175000.000,175000.000,175000.000,175000.000,175000.000,,
DueToRelatedPartiesCurrentAndNoncurrent,13878.000,15422.000,15422.000,23190.000,23190.000,23190.000,28227.000,30027.000,33707.000,33707.000
EquityMethodInvestmentOwnershipPercentage,,,,,,0.983,0.983,0.983,0.983,0.983
Liabilities,15422.000,21525.000,23190.000,27345.000,29167.000,30227.000,31287.000,34707.000,35896.000,36996.000
LiabilitiesAndStockholdersEquity,175000.000,175000.000,175000.000,175000.000,175000.000,175000.000,175000.000,175000.000,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,,,,,,
PreferredStockValueOutstanding,,,,,0.000,0.000,0.000,0.000,0.000,0.000
RetainedEarningsAccumulatedDeficit,,,,,,37248.000,38308.000,41728.000,217917.000,219017.000
StockholdersEquity,159578.000,153475.000,151810.000,147655.000,145833.000,144773.000,143713.000,140293.000,-35896.000,-36996.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,155624.000,153475.000,151810.000,147655.000,145833.000,144773.000,143713.000,140293.000,,
