,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,1574000.000,2588000.000,2145000.000,4196000.000,2371000.000,6743000.000,6938000.000,7551000.000,5880000.000,6720000.000,7101000.000,6157000.000,5474000.000,6364000.000,5038000.000,4365000.000,3866000.000,3758000.000,3478000.000,1541000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,11453000.000,,,,12093000.000,,,,12712000.000,,,,12148000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,7737000.000,7650000.000,6567000.000,6432000.000,4955000.000,6662000.000,4540000.000,2556000.000,-2409000.000,-2517000.000,-4449000.000,-2698000.000,-252000.000,-453000.000,116000.000,666000.000,-99000.000,384000.000,-480000.000,660000.000
AdditionalPaidInCapitalCommonStock,134646000.000,134540000.000,134871000.000,135277000.000,135668000.000,135857000.000,136132000.000,136453000.000,136743000.000,137152000.000,137593000.000,137698000.000,138401000.000,138663000.000,139177000.000,139264000.000,139837000.000,140805000.000,142189000.000,141833000.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,2239000.000,1109000.000,1736000.000,1690000.000,2151000.000,1096000.000,1699000.000,1399000.000,1831000.000,1010000.000,1525000.000,1382000.000,1802000.000,1000000.000,1447000.000,1255000.000,1592000.000,1025000.000,1422000.000,1350000.000
Assets,1088088000.000,1031448000.000,1015863000.000,1008032000.000,1011959000.000,1071233000.000,1088341000.000,1085340000.000,1122354000.000,1106884000.000,1116622000.000,1083184000.000,1105072000.000,1074691000.000,1094616000.000,1124156000.000,1089970000.000,1098797000.000,1125603000.000,1131741000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,243674000.000,287912000.000,289087000.000,311308000.000,287214000.000,272783000.000,263414000.000,254105000.000,244996000.000,138314000.000,132282000.000,132180000.000,138049000.000,136749000.000,139121000.000,133501000.000
AvailableForSaleSecurities,26012000.000,24343000.000,23106000.000,18191000.000,8460000.000,12507000.000,12491000.000,12542000.000,10475000.000,10501000.000,256557000.000,249953000.000,244620000.000,139242000.000,134037000.000,134735000.000,139381000.000,138756000.000,139751000.000,135826000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,2091000.000,2185000.000,1606000.000,2370000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,759000.000,178000.000,976000.000,45000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,,,155000.000,73000.000,165000.000,41000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,,,759000.000,178000.000,976000.000,45000.000
