,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-04-01
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,278000.000,,,,499000.000,,,,753000.000
AdvertisingExpense,14000.000,28000.000,36000.000,26000.000,,,,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,131000.000,,,,,388000.000,563000.000,,,,,,
AmortizationOfIntangibleAssets,222000.000,236000.000,263000.000,257000.000,259000.000,372000.000,392000.000,404000.000,489000.000,597000.000,791000.000,747000.000,864000.000,1025000.000,1189000.000,1471000.000,1931000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,,,,,,,,,,0.260,0.360,0.350,0.570,
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,,,,,,,,,0.250,0.350,0.330,0.550,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,53000.000,9220000.000,19100000.000,-24673000.000,426000.000,1003000.000,2147000.000,,2040000.000,3117000.000,3404000.000,5712000.000,
BusinessAcquisitionsProFormaRevenue,,,,,700000.000,8520000.000,9900000.000,8280000.000,1307000.000,4819000.000,16504000.000,,47190000.000,59782000.000,60091000.000,99738000.000,
BusinessCombinationConsiderationTransferred1,,,,,7673000.000,,,,5300000.000,,,,14000000.000,,,,
BusinessCombinationConsiderationTransferredLiabilitiesIncurred,,,,,54000.000,,,,900000.000,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,18000.000,,6000.000,18000.000,16000.000,-22000.000,4000.000,48000.000,20000.000,-407000.000,,,,,21000.000
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,,,,,,,,,,,,431000.000,1021000.000,1108000.000,1024000.000,0.000
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,,,,,,,,,,,,5455000.000,9662000.000,12363000.000,18692000.000,0.000
