,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,4322000.000,4773000.000,4167000.000,3785000.000,5054000.000,6765000.000,6225000.000,5355000.000,5686000.000,4274000.000,3172000.000,3531000.000,3249000.000,3351000.000,3455000.000
AccountsPayableCurrentAndNoncurrent,4300000.000,4300000.000,4300000.000,4300000.000,4300000.000,,,,,,,,,,
AccountsReceivableNetCurrent,1806000.000,2770000.000,3368000.000,2196000.000,1984000.000,2250000.000,3279000.000,2690000.000,2172000.000,2603000.000,3328000.000,3729000.000,3073000.000,4415000.000,4894000.000
AccountsReceivableRelatedParties,763000.000,2953000.000,775000.000,1281000.000,1676000.000,2391000.000,2278000.000,4379000.000,385000.000,810000.000,5400000.000,1204000.000,1823000.000,1492000.000,433000.000
AccruedLiabilitiesCurrent,1107000.000,467000.000,922000.000,1440000.000,1724000.000,1088000.000,1054000.000,1456000.000,1832000.000,1195000.000,1159000.000,1603000.000,1477000.000,577000.000,857000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,103790000.000,109095000.000,113926000.000,118870000.000,124191000.000,129114000.000,134961000.000,140918000.000,147089000.000,153705000.000,159328000.000,165023000.000,170718000.000,176248000.000,181989000.000
AdditionalPaidInCapital,0.000,0.000,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,37000.000,95000.000,95000.000,115000.000,41000.000,8000.000,5000.000,21000.000,10000.000,25000.000,27000.000,66000.000,93000.000,84000.000,54000.000
AssetRetirementObligationsNoncurrent,,,,,,,,,,658000.000,668000.000,677000.000,686000.000,696000.000,705000.000
Assets,178477000.000,185117000.000,182774000.000,181056000.000,181875000.000,181775000.000,211880000.000,211780000.000,209126000.000,206423000.000,207756000.000,207624000.000,205868000.000,205085000.000,203375000.000
AssetsCurrent,30807000.000,38724000.000,38009000.000,25142000.000,29026000.000,29303000.000,28299000.000,28553000.000,24493000.000,20334000.000,22386000.000,22348000.000,22395000.000,21648000.000,20937000.000
AssetsFairValueDisclosure,,,32556000.000,20549000.000,24519000.000,23956000.000,21135000.000,20252000.000,20877000.000,16043000.000,11813000.000,15902000.000,16360000.000,13593000.000,14104000.000
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,48000.000,48000.000,48000.000,48000.000,48000.000,48000.000,48000.000,48000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibles,,,,,,,6540000.000,6540000.000,6540000.000,5700000.000,5700000.000,5700000.000,5700000.000,5700000.000,5700000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,,,,,,,,53000.000,53000.000,53000.000,53000.000,53000.000,53000.000,53000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets,,,,,,,6540000.000,6540000.000,6540000.000,5700000.000,5700000.000,5700000.000,5700000.000,5700000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,18951000.000,18951000.000,18951000.000,25304000.000,25304000.000,25304000.000,25304000.000,25304000.000,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,,,,,,,31186000.000,31186000.000,31186000.000,31186000.000,31186000.000,31186000.000,31186000.000,31186000.000,
CashAndCashEquivalentsAtCarryingValue,26912000.000,31207000.000,30203000.000,14332000.000,18139000.000,18429000.000,15397000.000,16566000.000,17129000.000,12186000.000,7953000.000,11964000.000,11341000.000,8575000.000,8930000.000
CommitmentsAndContingencies,,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,
CommonStockValue,0.000,0.000,,,,,,,,,,,,,
CommonUnitIssuanceValue,106989000.000,,,,,,,,,,,,,,
CommonUnitIssued,16575507.000,16575507.000,16575507.000,16825507.000,16825507.000,16825507.000,18375507.000,18375507.000,18375507.000,18375507.000,18375507.000,18375507.000,18375507.000,34861014.000,34861014.000
CommonUnitOutstanding,16575507.000,16575507.000,16575507.000,16825507.000,16825507.000,16825507.000,18375507.000,18375507.000,18375507.000,18375507.000,18375507.000,18375507.000,18375507.000,34861014.000,34861014.000
CreditDerivativeMaximumExposureUndiscounted,,,,10135000.000,10135000.000,10135000.000,10135000.000,10135000.000,10135000.000,10135000.000,10135000.000,10135000.000,10135000.000,10135000.000,10135000.000
DeferredCompensationSharebasedArrangementsLiabilityCurrentAndNoncurrent,,,,,,,,,,4000.000,3000.000,5000.000,5000.000,7000.000,7000.000
DeferredRevenue,,1911000.000,1810000.000,1709000.000,1863000.000,1762000.000,1662000.000,3528000.000,3328000.000,3127000.000,7041000.000,6640000.000,6237000.000,6003000.000,5339000.000
DeferredRevenueCurrent,,402000.000,402000.000,402000.000,656000.000,656000.000,402000.000,802000.000,802000.000,802000.000,1608000.000,1608000.000,1608000.000,1608000.000,1608000.000
DeferredRevenueNoncurrent,,1509000.000,1408000.000,1307000.000,1207000.000,1106000.000,1006000.000,2472000.000,2272000.000,2071000.000,5093000.000,4692000.000,4289000.000,3888000.000,3486000.000
DeferredTaxLiabilitiesNoncurrent,0.000,0.000,,,,,,,,,,,,,
DueFromAffiliateCurrent,763000.000,2953.000,775000.000,,,,,,,,,,,,
DueToAffiliateCurrent,1511000.000,2452000.000,1244000.000,1000000.000,1121000.000,1411000.000,1318000.000,1170000.000,759000.000,1431000.000,467000.000,284000.000,416000.000,1965000.000,1142000.000
DueToAffiliateCurrentAndNoncurrent,,,,1000000.000,1121000.000,1411000.000,1318000.000,1170000.000,759000.000,1431000.000,467000.000,284000.000,416000.000,1965000.000,1142000.000
DueToRelatedPartiesCurrentAndNoncurrent,14100000.000,14100000.000,14100000.000,14100000.000,14100000.000,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,1807000.000,1656000.000,1504000.000,6793000.000,6158000.000,5523000.000,,4253000.000,3622000.000,3642000.000,2360000.000,1727000.000,1107000.000,615000.000,133000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,,,,1425000.000,1710000.000,1995000.000,,2565000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,,,0.000,,,,0.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,1140000.000,,,,1140000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,1140000.000,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,1140000.000,,,,1140000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,,1140000.000,,,,1140000.000,
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,5700000.000,5700000.000,5700000.000,,5700000.000
FiniteLivedIntangibleAssetsNet,,,,,,,6213000.000,5886000.000,5559000.000,4560000.000,4275000.000,3990000.000,3705000.000,3420000.000,3135000.000
GeneralPartnersCapitalAccount,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
GeneralPartnersShareOfUndistributedEarningsIncentiveDistributionRightEmbeddedInGeneralPartnerInterest,0.000,,,,,,,,,,,,,,
Goodwill,377000.000,377000.000,377000.000,377000.000,377000.000,377000.000,6072000.000,6072000.000,6072000.000,559000.000,559000.000,559000.000,559000.000,559000.000,559000.000
GoodwillGross,,,,,,,,,,559000.000,,,,,
GoodwillImpairedAccumulatedImpairmentLoss,,,,,,,,,,0.000,,,,,
IncomeTaxReceivable,264000.000,0.000,,,,,,,,,,,,,
IncomeTaxesReceivable,,,,,,,,78000.000,99000.000,54000.000,55000.000,55000.000,1000.000,1000.000,
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,7528000.000,7640000.000,7769000.000,7901000.000,7987000.000,8125000.000,8234000.000,8295000.000,8727000.000,8961000.000,9181000.000,8162000.000,8372000.000,8560000.000,8271000.000
Liabilities,13688000.000,21213000.000,9849000.000,8560000.000,10408000.000,11757000.000,11000000.000,12149000.000,12331000.000,11382000.000,13116000.000,13245000.000,12527000.000,13071000.000,11983000.000
LiabilitiesAndStockholdersEquity,178477000.000,185117000.000,182774000.000,181056000.000,181875000.000,181775000.000,211880000.000,211780000.000,209126000.000,206423000.000,207756000.000,207624000.000,205868000.000,205085000.000,203375000.000
LiabilitiesCurrent,13109000.000,19116000.000,7845000.000,6648000.000,8587000.000,10029000.000,9363000.000,9037000.000,9156000.000,7804000.000,6554000.000,7127000.000,6803000.000,7867000.000,7181000.000
LimitedLiabilityCompanyLlcMembersEquityIncludingPortionAttributableToNoncontrollingInterest,0.000,0.000,,,,,,,,,,,,,
LimitedPartnersCapitalAccount,,106615000.000,111214000.000,111264000.000,111037000.000,110241000.000,141556000.000,141198000.000,140004000.000,139380000.000,139469000.000,139632000.000,139379000.000,192014000.000,191392000.000
LongTermDebt,8100000.000,8100000.000,8100000.000,8100000.000,8100000.000,,,,,,,,,,
LongTermDebtCurrent,0.000,0.000,,,,,,,,,,,,,
MembersEquity,164789000.000,163904000.000,172925000.000,172496000.000,171467000.000,170018000.000,200880000.000,199631000.000,196795000.000,195041000.000,194640000.000,194379000.000,193341000.000,192014000.000,191392000.000
MembersEquityAttributableToNoncontrollingInterest,0.000,0.000,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,1783000.000,1711000.000,1646000.000,1629000.000,1542000.000,2177000.000,2345000.000,2420000.000,2294000.000,2276000.000,2090000.000,1943000.000,1806000.000,1887000.000,1562000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,71000.000,268000.000,203000.000,179000.000,92000.000,551000.000,409000.000,264000.000,133000.000,602000.000,416000.000,269000.000,132000.000,615000.000,429000.000
