,2014-03-31,2014-06-30,2014-09-30,2014-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-454.000,,,
ComprehensiveIncomeNetOfTax,-7814.000,,,
EarningsPerShareBasicAndDiluted,-0.003,-0.005,-0.003,-0.004
GeneralAndAdministrativeExpense,-7814.000,12076.000,8327.000,25031.000
IncreaseDecreaseInAccruedLiabilities,7360.000,,,
NetCashProvidedByUsedInOperatingActivities,-454.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-454.000,,,
NetIncomeLoss,-7814.000,-12076.000,-8327.000,-9403.000
OperatingIncomeLoss,-7814.000,-12076.000,-8327.000,-9403.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,2400000.000,2472000.000,2544000.000,-4926000.000
