,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalOther,,,,,,,,,,,,,170774.000,,,,79373.000
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,170774.000,177570.000,173323.000,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,70663.000,,,,61669.000
AmortizationOfFinancingCosts,,,,,,,,,,,,,3453.000,,,,1726.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,18723.000,,,,-157576.000,,,,-118741.000,,,,-98226.000
CashPeriodIncreaseDecrease,-6522.000,,,,,,,,,,,,,,,,
CostOfRevenue,1920.000,7170.000,7170.000,4780.000,38937.000,20488.000,44033.000,-16902.000,,,,,,,,,
DebtConversionConvertedInstrumentAmount1,,,,,,,,,,,,,58661.000,,,,176218.000
DebtConversionOriginalDebtAmount1,,,,,,,,,,,,,497278.000,,,,
DebtInstrumentConvertibleThresholdPercentageOfStockPriceTrigger,,,,,,,,,,,,,0.600,,,,0.600
Depreciation,,,,,,,,,342.000,,,,342.000,,,,342.000
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,35420.000,,103692.000,,,,90618.000
EarningsPerShareBasicAndDiluted,-0.000,0.000,0.000,0.000,,-0.000,0.000,,-0.000,0.000,-0.000,-0.010,-0.010,-0.020,-0.000,-1.480,-0.150
EarningsPerShareDiluted,,,,,,,,,0.000,,,,,,,,
EffectiveIncomeTaxRateContinuingOperations,,,,,0.500,,,,,,,,,,,,
FairValueAdjustmentOfWarrants,,,,,,,,,,,,,169270.000,,,,169270.000
FairValueAssumptionsExpectedDividendRate,,,,,,,,,,,,,0.000,,,,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,,,,,,,,,,,103692.000,,,,90618.000
FinancialServicesCosts,,,,,,,,,,,,,246547.000,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,-499081.000,-182986.000,,,
GeneralAndAdministrativeExpense,,,,,22782.000,10785.000,9152.000,13589.000,31540.000,7037.000,63725.000,71509.000,52216.000,62017.000,29136.000,,52599.000
GrossProfit,5680.000,210.000,3780.000,-780.000,48063.000,72512.000,47967.000,94902.000,,,,,,,,,
ImpairmentOfIntangibleAssetsFinitelived,,,,,,,,,,,,,,195015.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-12240.000,-16555.000,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,-236441.000,,-1189450.000,-1409229.000,-318268.000,-348303.000,-356793.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-8630.000,,,,,,,,,,,,,,,,
IncomeTaxExpenseBenefit,456.000,20.000,0.000,,,,456.000,,,,,,,10050.000,,,
IncomeTaxExpenseBenefitContinuingOperations,0.000,0.000,0.000,,,,,,,,,,,,,,
IncomeTaxesPaid,456.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsAndOtherReceivables,,,,,,,,,,,,,,,,,6614.000
IncreaseDecreaseInAccountsPayable,-346.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,51947.000,,,,17260.000,,,,54187.000,,,,35519.000
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,,,,,,,,46933.000,,,,
IncreaseDecreaseInAccountsReceivable,,,,,,,,,-93021.000,,,,,,,,
IncreaseDecreaseInDerivativeLiabilities,,,,,,,,,,,,,91070.000,,,,91070.000
