,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31
AccountsPayableAndAccruedLiabilitiesNoncurrent,,,,,,,,,,,,,,2500000.000,,,,,,,
AccountsPayableCurrent,185163.000,191417.000,155554.000,122972.000,88497.000,115044.000,59128.000,71623.000,68635.000,97299.000,115658.000,67305.000,66893.000,124921.000,92751.000,113353.000,122539.000,57117.000,30108.000,41349.000,67996.000
AccountsPayableCurrentAndNoncurrent,,,,,,,,,,,,194025.000,,,126697.000,,,,152858.000,,
AccountsPayableTradeCurrent,,,,,,,,,,2500000.000,2500000.000,2500000.000,2500000.000,,0.000,,,,,,
AccountsReceivableNet,,,,,,,,,,,,7906.000,7906.000,7906.000,9123.000,2009.000,2009.000,12646.000,12646.000,12646.000,12646.000
AccountsReceivableNetCurrent,6882.000,7466.000,7164.000,815.000,26488.000,29077.000,55304.000,11607.000,7930.000,8007.000,20910.000,36952.000,10832.000,17676.000,98659.000,140707.000,126557.000,85187.000,77837.000,72563.000,53878.000
AccruedLiabilitiesAndOtherLiabilities,174738.000,183226.000,176203.000,87572.000,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,,,,,194025.000,,,114397.000,,,,125111.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,21001.000,,,,,,,,,,,,,,,4268.000,8737.000,13205.000
AdditionalPaidInCapital,4959045.000,4991409.000,5451730.000,5997590.000,8148542.000,8319770.000,8520615.000,9127788.000,9152188.000,12059007.000,12178818.000,12203981.000,12205730.000,12273738.000,12576891.000,12576891.000,12724831.000,12823949.000,13074514.000,16620964.000,16685314.000
Assets,1352492.000,1328432.000,1469816.000,1400439.000,1304182.000,1289751.000,1429979.000,1259513.000,1259497.000,1210292.000,1190511.000,1166961.000,1172140.000,1222628.000,274653.000,281053.000,217618.000,505979.000,570839.000,428578.000,399638.000
AssetsCurrent,22672.000,19550.000,181872.000,133434.000,58115.000,64622.000,225788.000,76261.000,97182.000,68916.000,70074.000,67464.000,92730.000,182469.000,274653.000,281053.000,217618.000,505979.000,521482.000,383690.000,359218.000
AssetsNoncurrent,1329820.000,1308882.000,1287944.000,1267005.000,1246067.000,1225129.000,1204191.000,1183252.000,1162315.000,1141376.000,1120437.000,1099497.000,1079410.000,1040159.000,0.000,,,,,,
Capital,,,,,,,,,2708946.000,776822.000,-684504.000,635937.000,676093.000,3404663.000,808693.000,866073.000,905187.000,555307.000,771145.000,834881.000,1445935.000
CapitalizedComputerSoftwareGross,,,,,,,,,,,,,,,,,,,7725.000,7725.000,7725.000
Cash,1297.000,159.000,3939.000,20577.000,2660.000,,81529.000,5857.000,6974.000,28982.000,2245.000,7673.000,8543.000,2453.000,1335.000,4850.000,5124.000,134088.000,106411.000,10920.000,3605.000
CashAndCashEquivalentsAtCarryingValue,1297.000,159.000,3939.000,20577.000,2660.000,,81529.000,5857.000,6974.000,28982.000,,7673.000,8543.000,2453.000,1335.000,4850.000,5124.000,124588.000,106411.000,10920.000,3605.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,60755974.000,,,,,,,,,,,,,,,,,
CommonStockAdditionalSeriesParOrStatedValuePerShare,,,,,0.000,,,,,,,,,,,,,,,,
CommonStockNoParValue,,,,,,0.000,0.000,0.000,0.000,0.001,0.000,,0.000,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,,,,,,,,-28000.000,-148000.000,,,,,
CommonStockSharesAuthorized,800000000.000,1400000000.000,1400000000.000,1400000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,400000000.000,400000000.000,400000000.000
CommonStockSharesIssued,373174121.000,407974121.000,469974121.000,573682405.000,880578.000,942068.000,977219.000,1696813.000,1705899.000,1705899.000,5323498.000,,5628679.000,5628679.000,6998676.000,6998676.000,7598676.000,7878676.000,7878676.000,43378676.000,49878676.000
CommonStockSharesOutstanding,373174121.000,407974121.000,469974121.000,573682405.000,880578.000,942068.000,977219.000,717103.000,1696813.000,5323498.000,5323498.000,5623679.000,5628679.000,5628679.000,6998676.000,6998676.000,7598676.000,7878676.000,7878676.000,43378676.000,49878676.000
CommonStockValue,37317.000,40797.000,46997.000,57368.000,88.000,94.000,98.000,170.000,171.000,532.000,552.000,562.000,563.000,563.000,700.000,700.000,760.000,788.000,788.000,4338.000,4988.000
ConvertibleDebt,,,,196323.000,,228557.000,258385.000,,302168.000,25908.000,25908.000,25908.000,,,,,,,,,
ConvertibleLongTermNotesPayable,221252.000,249954.000,276976.000,196323.000,202347.000,228557.000,258385.000,279495.000,,,,25908.000,,,,,,,,,
ConvertibleNotesPayable,,,,,,,,,302168.000,,,,,,,,,371903.000,152858.000,505511.000,552371.000
ConvertibleNotesPayableCurrent,,,,,,,,,,25908.000,25908.000,25908.000,25908.000,,,,,371903.000,,,
ConvertiblePreferredStockSharesAuthorized,,,,,100000.000,,,,,,,,,,,,,,,,
ConvertiblePreferredStockSharesIssued,,,,,688.000,,,,,,,,,,,,,,,,
ConvertiblePreferredStockSharesOutstanding,,,,,688.000,,,,,,,,,,,,,,,,
ConvertibleSubordinatedDebt,,,,,,,,,,,,,25908.000,,,,,,,,
CustomerAdvancesCurrent,,,100958.000,,,,,,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,347610.000,,369372.000,359527.000,,340727.000,25908.000,25908.000,25908.000,,,,,,,,,
DebtInstrumentConvertibleConversionPrice1,,,,0.004,,0.001,0.001,,,,,,0.002,,,,,,,,
DebtInstrumentFaceAmount,,,,217208.000,,36238.000,58000.000,,,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,151287.000,,140815.000,101142.000,,38559.000,,,,,,,,,,,,
DeferredRevenue,,,,,,,,,312107.000,316894.000,319864.000,380397.000,369346.000,343746.000,368864.000,361392.000,341909.000,326589.000,320978.000,299064.000,276556.000
DeferredRevenueCurrent,9693.000,44829.000,60359.000,68148.000,99112.000,135484.000,200345.000,275191.000,,,,,,,,,,,,,
DeferredTaxAssetsLiabilitiesNet,,,,0.000,,,,,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,4117146.000,,,,,,,,4784732.000,,,4416080.000,,,,4767791.000,4416080.000,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal,,,,9000000.000,,,,,9600000.000,,11000000.000,11000000.000,,11000000.000,10000000.000,10000000.000,10000000.000,10000000.000,11000000.000,,
DeferredTaxAssetsValuationAllowance,,,,4117146.000,,,,,,,,-4784732.000,,,4416080.000,,,,4767791.000,4416080.000,
DepositsAssets,,,,,,,,,,,,,,18350.000,,,,,,,
DerivativeLiabilities,,,,,,,,,2036493.000,90678.000,37243.000,30766.000,50197.000,,0.000,,,,328087.000,219786.000,302346.000
DerivativeLiabilitiesCurrent,1641139.000,3253173.000,1304502.000,1099300.000,7154102.000,3488569.000,2973388.000,2455628.000,,,,,,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,,,,,,,,,-30000.000,-30000.000,-30000.000,-30000.000,,,
