,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedIncomeTaxes,,,,,,,,,,,,,,,,,,,,,,,7700000.000,8100000.000,8000000.000
AccruedInvestmentIncomeReceivable,31500000.000,32700000.000,31500000.000,32300000.000,30300000.000,30900000.000,28800000.000,30300000.000,26900000.000,27400000.000,25300000.000,25700000.000,25000000.000,23500000.000,22200000.000,22100000.000,20900000.000,20600000.000,21000000.000,21600000.000,21300000.000,20700000.000,21900000.000,20700000.000,21800000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,46600000.000,,,,53100000.000,,,,65500000.000,,,,81700000.000,,,,85100000.000,,,,101600000.000,
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,217100000.000,152100000.000,168600000.000,163900000.000,165200000.000,,154500000.000,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,,-5900000.000,-5900000.000,-5900000.000,-4600000.000,-4600000.000,,-4600000.000,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,6400000.000,,,,8700000.000,-8700000.000,-10600000.000,-10900000.000,-11500000.000,-11700000.000,,-13400000.000,-15600000.000,,,,21600000.000,,,,17600000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,155500000.000,165200000.000,114100000.000,139800000.000,175300000.000,157500000.000,204100000.000,189500000.000,202500000.000,135600000.000,151800000.000,147800000.000,148900000.000,174400000.000,136500000.000,108100000.000,86100000.000,77100000.000,23500000.000,11500000.000,40300000.000,69100000.000,71200000.000,47700000.000,61600000.000
AdditionalPaidInCapitalCommonStock,713000000.000,714400000.000,715600000.000,716800000.000,718000000.000,719500000.000,721200000.000,722700000.000,725500000.000,823600000.000,825300000.000,827300000.000,829500000.000,832300000.000,834400000.000,836300000.000,960900000.000,960600000.000,961800000.000,964900000.000,970800000.000,1117100000.000,1119800000.000,1123300000.000,1122700000.000
AllowanceForDoubtfulAccountsReceivable,,,,2800000.000,,,,2500000.000,,,,4500000.000,,,,5200000.000,4500000.000,3800000.000,3700000.000,3500000.000,2400000.000,2600000.000,2600000.000,2700000.000,3100000.000
Assets,6335600000.000,6513700000.000,6502700000.000,6401900000.000,6339600000.000,6347000000.000,6649800000.000,6688900000.000,6602500000.000,6575300000.000,6650600000.000,6591000000.000,6431400000.000,6421200000.000,6388600000.000,6356300000.000,6377100000.000,6544000000.000,6627500000.000,6630100000.000,6819700000.000,6960800000.000,7181100000.000,7205000000.000,8019500000.000
