,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,60637000.000,67587000.000,73824000.000,83204000.000,85125000.000,83754000.000,82219000.000,88894000.000,105004000.000,78376000.000,65895000.000,73868000.000,85504000.000,73634000.000
AccountsReceivableNet,,53306000.000,70316000.000,69450000.000,69674000.000,74332000.000,75869000.000,78139000.000,86036000.000,95690000.000,98362000.000,103671000.000,110270000.000,118211000.000,116253000.000
AccumulatedAmortizationDeferredFinanceCosts,,,470000.000,779000.000,1102000.000,,1405000.000,1709000.000,2009000.000,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,480000.000,-409000.000,-1366000.000,-946000.000,-2066000.000,-3274000.000,-2127000.000,-3833000.000,-2580000.000,-4437000.000,-5021000.000,-4148000.000,-1607000.000,-1188000.000
AdditionalPaidInCapital,,191710000.000,191710000.000,191710000.000,191710000.000,191710000.000,191710000.000,191710000.000,191710000.000,191710000.000,191710000.000,194210000.000,194210000.000,194210000.000,194210000.000
AllowanceForDoubtfulAccountsReceivable,,357000.000,78000.000,168000.000,168000.000,400000.000,180000.000,272000.000,454000.000,500000.000,515000.000,556000.000,245000.000,200000.000,208000.000
Assets,,2946196000.000,2870727000.000,2861863000.000,2908885000.000,2877936000.000,2867697000.000,2856415000.000,2847013000.000,2798010000.000,2760255000.000,2746905000.000,2778702000.000,2769959000.000,2762920000.000
BelowMarketLeaseAccumulatedAmortization,,31637000.000,32238000.000,34419000.000,36330000.000,38619000.000,40555000.000,42461000.000,44615000.000,46136000.000,47754000.000,51337000.000,52309000.000,54117000.000,55739000.000
BelowMarketLeaseAmortizationIncomeAfterYearFive,,14671000.000,14671000.000,14671000.000,14671000.000,10036000.000,10036000.000,10036000.000,12112000.000,8680000.000,8385000.000,6494000.000,6490000.000,3584000.000,3584000.000
BelowMarketLeaseAmortizationIncomeNextTwelveMonths,,6649000.000,,,,7457000.000,,,,5521000.000,,,,5656000.000,
BelowMarketLeaseAmortizationIncomeRemainderOfFiscalYear,,,6048000.000,3882000.000,1971000.000,,5521000.000,3615000.000,1523000.000,,4952000.000,2767000.000,1808000.000,,4034000.000
