,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2013-06-30,2013-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,,,162975.000,,,,110406.000,111395.000,201019.000
AccountsPayableCurrent,59600.000,76470.000,69004.000,71278.000,57128.000,68696.000,99520.000,,171011.000,116165.000,114447.000,,,
AccruedSalariesCurrent,548542.000,,,,,,,,,14000.000,35000.000,40000.000,560000.000,688000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,71.000,128.000
AdditionalPaidInCapitalCommonStock,7475489.000,9109893.000,9162240.000,9202477.000,9212917.000,12166113.000,12166113.000,21450055.000,22259996.000,22325349.000,22754201.000,27259197.000,23466691.000,23468636.000
Assets,451950.000,433276.000,1579911.000,1191763.000,804112.000,1318116.000,857549.000,345980.000,329516.000,322567.000,300063.000,2487916.000,204089.000,240814.000
AssetsCurrent,91950.000,73276.000,1219911.000,831763.000,444112.000,958116.000,497549.000,3604.000,9715.000,13694.000,13764.000,1017332.000,203452.000,240234.000
BankOverdrafts,,,,,,,,,,,,,1638.000,
CashAndCashEquivalentsAtCarryingValue,,276.000,146.000,87.000,525.000,1016.000,,3604.000,,70.000,140.000,6659.000,,24531.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000
CommonStockSharesAuthorized,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,239315456.000,271808967.000,273341657.000,275971191.000,276573740.000,398288809.000,398288809.000,142749669.000,190078704.000,191546681.000,213604708.000,376918570.000,858535.000,862439.000
CommonStockSharesOutstanding,239315456.000,271808967.000,273341657.000,275971191.000,276573740.000,398288809.000,398288809.000,142749669.000,190078704.000,191546681.000,213604708.000,376918570.000,858535.000,862439.000
CommonStockValue,23932.000,27181.000,27334.000,27597.000,27657.000,39829.000,39829.000,14275.000,19008.000,19042.000,21360.000,37691.000,85.000,85.000
CostMethodInvestments,,,,,,,,,,,,1250000.000,,
CustomerDepositsCurrent,,,,,,,,,,,,47200.000,35800.000,35800.000
DebtInstrumentInterestRateEffectivePercentage,,,,,,,,,,,,,0.080,
DeferredTaxAssetsGross,,,,,,,,8098830.000,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,8098830.000,,,,,,
DueFromRelatedPartiesCurrent,53450.000,,,,,,,,9715.000,11740.000,11740.000,,,
DueToOfficersOrStockholdersCurrent,,,,,,,,,,197855.000,55204.000,,,
DueToRelatedPartiesCurrent,,452799.000,1756426.000,1508026.000,1279026.000,965047.000,713129.000,6429.000,,,,25278.000,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,,3737.000,,,,,,
FurnitureAndFixturesGross,,,,,,,,,,,,,708.000,708.000
InterestPayableCurrent,,,,,,,,,,,,,41409.000,80585.000
InventoryNet,,,,,,,,,,,,643500.000,198000.000,207000.000
Liabilities,,,,,,,,298488.000,357157.000,398466.000,283852.000,641512.000,2910090.000,3094993.000
LiabilitiesAndStockholdersEquity,451950.000,433276.000,1579911.000,1191763.000,804112.000,1318116.000,857549.000,345980.000,329516.000,322567.000,300063.000,2487916.000,204089.000,240814.000
LiabilitiesCurrent,608142.000,529269.000,1825430.000,1579304.000,1336154.000,1033743.000,812649.000,241641.000,317374.000,398466.000,283852.000,,,
LoansPayableCurrent,,,,,,,,,,,,,99000.000,103500.000
LongTermLoansPayable,,,,,,,,56847.000,39783.000,,,,,
LossContingencyRangeOfPossibleLossMaximum,,,,,,210900.000,210900.000,,,,,,,
MineralPropertiesNet,360000.000,360000.000,360000.000,360000.000,360000.000,360000.000,360000.000,,,,,,,
NotesAndLoansReceivableNetCurrent,,,,,,,,,,,,,,2725.000
NotesPayable,,,,,,,,,,,,,15074.000,10075.000
NotesPayableCurrent,,,,,,,,,,,,46878.000,15074.000,10075.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,,,,,669294.000,674294.000
OperatingLossCarryforwards,,,,,,,,21416837.000,,,,,,
OtherAssetsCurrent,3000.000,3000.000,3000.000,3000.000,3000.000,3000.000,3000.000,,,,,,,
OtherLoansPayableCurrent,,,,,,,,,,,,25278.000,1376480.000,1076720.000
OtherShortTermBorrowings,,,,,,,,,24363.000,29888.000,36618.000,,,
PreferredStockParOrStatedValuePerShare,,,,0.000,0.000,0.000,0.000,,,0.000,0.000,,,
PreferredStockSharesAuthorized,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,50000000.000,50000000.000
PreferredStockSharesIssued,,,,,,,,,3000000.000,3000000.000,3000000.000,5000000.000,5000000.000,5000000.000
PreferredStockSharesOutstanding,,,,,,,,,3000000.000,3000000.000,3000000.000,5000000.000,5000000.000,5000000.000
PreferredStockValue,,,,,,,,,300.000,300.000,300.000,500.000,500.000,500.000
