,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,,,,,,,16101.000,,
AvailableForSaleSecuritiesGrossRealizedLosses,0.000,,,,,,,,,,,,,,,,,,,
CapitalLeaseObligationsIncurred,,,,,,,,,,120745.000,,,,-27057.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,0.000,,,,,469591.000,,,,-123329.000,,,,1319703.000,,,,-28059.000,,
ComprehensiveIncomeNetOfTax,,,,,,-311660.000,-360487.000,-572170.000,-778476.000,-572658.000,-3027198.000,-2823670.000,-8484612.000,-883694.000,-1410120.000,-6006373.000,-1660414.000,-735993.000,-360691.000,-1087133.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,7507.000,,-110665.000,,,,,,,,,,,,,,
CostOfGoodsSold,1070427.000,173648.000,,,,,250527.000,356363.000,,135397.000,166914.000,141046.000,247586.000,160057.000,215569.000,181214.000,,,,
CostOfPropertyRepairsAndMaintenance,,,1764.000,3673.000,,6264.000,,,,,,,,,,,,,,
DebtConversionConvertedInstrumentAmount1,,,,,,,,,,,,,,24674.000,,,,,,
Depreciation,,,,,,14412.000,31817.000,40500.000,48310.000,50055.000,49235.000,43774.000,45497.000,46357.000,46404.000,46695.000,274963.000,144213.000,133303.000,118609.000
DepreciationAndAmortization,417.000,500.000,,,,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,,,,,,,,50055.000,,,,,,,,,,
DerivativeGainLossOnDerivativeNet,,,,,,,,,,,,,,,,,,,-3747.000,5330.000
EarningsPerShareBasicAndDiluted,-0.030,-0.011,-0.000,-0.000,-0.029,-0.000,-0.000,-0.010,0.000,-0.010,-0.030,-0.020,-0.070,-0.010,-0.010,-0.040,-0.010,-0.010,-0.000,-0.010
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,,,,,,,,,,,-39234.000,,
ForeignCurrencyTransactionGainLossRealized,,,,,,410.000,193.000,127614.000,36995.000,-1726.000,115228.000,143404.000,-111694.000,-245718.000,-216222.000,145449.000,-61653.000,340275.000,325073.000,-74907.000
ForeignCurrencyTransactionGainLossUnrealized,,,,,,410.000,,,,-1726.000,,,,,,,,,,
GainLossOnInterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,,,,,,,,,-228037.000,-1858399.000,-16004.000,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,0.000,,,,,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,181003.000,28248.000,2014.000,95440.000,-25150.000,142900.000,104915.000,180206.000,-69035.000,68827.000,21307.000,113152.000,956285.000,314734.000,165291.000,115466.000,,123452.000,95165.000,193399.000
GrossProfit,179877.000,-64323.000,,,,,-88528.000,-290513.000,,91556.000,-153727.000,-128492.000,-234532.000,-133669.000,-148467.000,-159470.000,,,,
IncomeLossFromContinuingOperations,,,,,,-312070.000,,,,-570932.000,-3142426.000,-2967074.000,-8372918.000,-637976.000,-1193898.000,-6151823.000,-1598760.000,-1076268.000,-685764.000,-1012226.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,-282545.000,,,,,,,,,,,,,,,,,,,
IncomeTaxesPaid,0.000,,,,,0.000,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,426913.000,,,,,18275.000,,,,-313890.000,,,,80268.000,,,,163025.000,,
IncreaseDecreaseInAccountsReceivable,-127919.000,,,,,-28134.000,,,,1307.000,,,,4138.000,,,,-152.000,,
IncreaseDecreaseInAccountsReceivableRelatedParties,,,,,,,,,,,,,,-426444.000,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,,,,12133.000,,,,22668.000,,,,26772.000,,,,,,
IncreaseDecreaseInDeposits,,,,,,,,,,25.000,,,,,,,,-787.000,,
IncreaseDecreaseInDerivativeLiabilities,,,,,,,,,,228037.000,,,,,,,,,,
IncreaseDecreaseInInterestPayableNet,21263.000,,,,,,,,,,,,,,,,,101556.000,,
IncreaseDecreaseInInventories,-27822.000,,,,,,,,,1284.000,,,,-317.000,,,,4504.000,,
IncreaseDecreaseInNotesPayableCurrent,,,,,,,,,,,,,,,,,,195993.000,,
IncreaseDecreaseInNotesPayableRelatedParties,,,,,,48468.000,,,,,,,,,,,,,,
IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,,,,,,,,,,-206581.000,,,,-2949.000,,,,,,
IncreaseDecreaseInOtherCurrentAssets,0.000,,,,,,,,,270010.000,,,,-150617.000,,,,,,
IncreaseDecreaseInOtherDeferredLiability,,,,,,,,,,,,,,,,,,92373.000,,
