,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableTradeCurrent,14904000.000,13528000.000,10099000.000,14807000.000,12503000.000,13260000.000,12330000.000,10481000.000,12155000.000,13999000.000,13637000.000,13526000.000,11630000.000,13462000.000,7993000.000,7520000.000,10776000.000,9257000.000,6380000.000,7837000.000,8352000.000,8488000.000,8406000.000,8630000.000
AccountsReceivableNetCurrent,65954000.000,69959000.000,59731000.000,64964000.000,62698000.000,67076000.000,65892000.000,59218000.000,64517000.000,66980000.000,60408000.000,67028000.000,63954000.000,65488000.000,61599000.000,55158000.000,52961000.000,51173000.000,46250000.000,43078000.000,41505000.000,42929000.000,44677000.000,51469000.000
AccruedEmployeeBenefitsCurrent,,,,,,,2553000.000,,,,2226000.000,,,,2349000.000,,,,1148000.000,,,,1783000.000,
AccruedIncomeTaxesCurrent,199000.000,0.000,0.000,874000.000,,,5000.000,2481000.000,0.000,0.000,0.000,2102000.000,,,,1478000.000,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,2907000.000,,,,2911000.000,,,,2948000.000,,,,9568000.000,8846000.000,7800000.000,11053000.000,13248000.000,11977000.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,32000.000,,,,50000.000,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,8475000.000,,,,9573000.000,,,,10501000.000,,,,11168000.000,,,,12254000.000,
AdditionalPaidInCapital,57263000.000,,,,,,,,,,,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,57520000.000,55760000.000,55652000.000,56009000.000,56281000.000,55291000.000,55475000.000,55495000.000,55671000.000,55642000.000,55513000.000,55563000.000,55689000.000,54871000.000,55470000.000,55543000.000,55565000.000,54621000.000,54897000.000,54847000.000,55007000.000,53824000.000,53454000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,213000.000,,,,148000.000,,,,139000.000,,,,132000.000,,,,151000.000,
Assets,195860000.000,194728000.000,179153000.000,194282000.000,192166000.000,203087000.000,197155000.000,187286000.000,194823000.000,185390000.000,196175000.000,198841000.000,191573000.000,191673000.000,189813000.000,176243000.000,167633000.000,166805000.000,159113000.000,150766000.000,141521000.000,141791000.000,175870000.000,183664000.000
AssetsCurrent,149862000.000,149165000.000,134037000.000,149801000.000,148062000.000,159552000.000,154124000.000,144741000.000,152713000.000,151375000.000,160288000.000,163005000.000,156234000.000,156244000.000,154529000.000,141246000.000,134916000.000,133358000.000,126681000.000,118991000.000,112199000.000,109164000.000,126978000.000,135033000.000
BankOverdrafts,2625000.000,2530000.000,2270000.000,5586000.000,2656000.000,3498000.000,0.000,3855000.000,6529000.000,4039000.000,4594000.000,2948000.000,2418000.000,3728000.000,3113000.000,1479000.000,1230000.000,2305000.000,3701000.000,1586000.000,491000.000,1102000.000,3181000.000,818000.000
BuildingsAndImprovementsGross,,,,,,,3466000.000,,,,4717000.000,,,,5759000.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,,,20100000.000,,,,,,,,,,,,,,,,,
Cash,,,,,,,274000.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,0.000,0.000,0.000,,0.000,274000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,,,
