,2013-03-31,2013-06-30,2013-09-30
AssetManagementCosts,0.000,0.000,0.000
CashAndCashEquivalentsPeriodIncreaseDecrease,0.000,,
FloorBrokerageExchangeAndClearanceFees,0.000,0.000,0.000
GainLossOnSaleOfInvestments,0.000,0.000,0.000
IncreaseDecreaseInAccruedInterestReceivableNet,0.000,,
IncreaseDecreaseInFinancialInstrumentsUsedInOperatingActivities,0.000,,
IncreaseDecreaseInOtherOperatingAssets,0.000,,
IncreaseDecreaseInOtherOperatingLiabilities,0.000,,
IncreaseDecreaseInPayablesToBrokerDealers,0.000,,
InterestIncomeOperating,0.000,0.000,0.000
InvestmentIncomeDividend,0.000,0.000,0.000
NetCashProvidedByUsedInFinancingActivities,0.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,
NetCashProvidedByUsedInOperatingActivities,0.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,0.000,,
NetIncomeLoss,0.000,0.000,0.000
NoninterestExpenseTransferAgentAndCustodianFees,20000.000,,
OperatingExpenses,0.000,0.000,0.000
OtherExpenses,0.000,0.000,0.000
OtherIncome,0.000,0.000,0.000
PartnersCapitalAccountContributions,0.000,,
PartnersCapitalAccountRedemptions,0.000,,
ProceedsFromContributedCapital,0.000,,
ProfessionalFees,0.000,0.000,0.000
Revenues,0.000,0.000,0.000
SalesRevenueNet,0.000,0.000,0.000
TrusteeFees,3000.000,,
UnrealizedGainLossOnDerivativesAndCommodityContracts,0.000,,
UnrealizedGainLossOnInvestments,0.000,0.000,0.000
