,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AssetRetirementObligationAccretionExpense,,,,,,,312000.000,,,,343000.000,,,
AssetRetirementObligationLiabilitiesIncurred,,,,,,,1645000.000,,,,51000.000,,,
AssetRetirementObligationLiabilitiesSettled,,,,,,,-1472000.000,,,,,,,
AssetRetirementObligationRevisionOfEstimate,,,,,,,-1129000.000,,,,1206000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-32828000.000,,,,29131000.000,,,,-17101000.000,,,
CommonStockDividendsPerShareCashPaid,,,,25.000,25.000,,25.000,,,,0.000,,,
ComprehensiveIncomeNetOfTax,,,5108000.000,12637000.000,-6057000.000,10057000.000,,,,,,,,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,86000.000,653000.000,,,,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,12723000.000,-5404000.000,,,,,,,,,
CostOfRevenue,28047000.000,31748000.000,34083000.000,38159000.000,33648000.000,28823000.000,33733000.000,33384000.000,325080000.000,101920000.000,33833000.000,34453000.000,28205000.000,112957000.000
DeferredIncomeTaxExpenseBenefit,,,3741000.000,,,,-1531000.000,,,,-1636000.000,,,
DepreciationAndAmortization,13927000.000,13387000.000,18965000.000,21211000.000,20736000.000,17016000.000,18327000.000,17855000.000,310090000.000,79789000.000,18518000.000,23387000.000,17036000.000,99123000.000
DepreciationDepletionAndAmortization,,,19421000.000,,,,18784000.000,,,,18981000.000,,,
DerivativeGainLossOnDerivativeNet,292000.000,-822000.000,-141000.000,-2063000.000,-523000.000,5023000.000,,,,,,,,
DerivativeNetHedgeIneffectivenessGainLoss,,,,-1600000.000,-1100000.000,,,,,,,,,
EffectiveIncomeTaxRateContinuingOperations,,,,0.318,0.610,,0.399,0.392,0.371,-0.804,0.164,0.247,1.630,-1.929
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,0.350,0.350,,0.350,0.350,0.350,-0.700,0.350,0.350,0.350,-0.710
GainLossOnDerivativeInstrumentsNetPretax,,,,7600000.000,5300000.000,,-6200000.000,5726000.000,-1729000.000,-2835000.000,-4721000.000,-3920000.000,4631000.000,19066000.000
GeneralAndAdministrativeExpense,3966000.000,4815000.000,5622000.000,4673000.000,3602000.000,6883000.000,4974000.000,4655000.000,4594000.000,7136000.000,4693000.000,1744000.000,2752000.000,5245000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,19848000.000,14795000.000,7106000.000,9146000.000,7210000.000,15073000.000,-3196000.000,3192000.000,-294562000.000,-79713000.000,-9856000.000,-9133000.000,-1887000.000,-74316000.000
IncomeLossFromEquityMethodInvestments,,-2044000.000,,,,,,,,,,,,
IncomeTaxExpenseBenefit,9354000.000,5480000.000,2825000.000,2904000.000,4396000.000,4112000.000,-1277000.000,1251000.000,-109241000.000,-24813000.000,-1620000.000,-2257000.000,-3077000.000,-3723000.000
