,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2015-01-03,2015-04-04,2015-07-04,2015-10-03,2016-01-02,2016-04-02,2016-07-02,2016-10-01,2016-12-31,2017-04-01
AccountsPayableAndAccruedLiabilitiesCurrent,15396000.000,14536000.000,,15375000.000,15943000.000,15822000.000,,15617000.000,16099000.000,17038000.000,,16974000.000,18570000.000,23895000.000,,25123000.000,21524000.000,24414000.000,,24731000.000,33177000.000,32242000.000,,25996000.000
AccountsPayableCurrent,,,5103000.000,,,,5405000.000,,,,3834000.000,,,,5404000.000,,,,8180000.000,,,,7894000.000,
AccountsReceivableGross,,,,,,,14513000.000,,,,21334000.000,,,,25680000.000,,,,32106000.000,,,,42045000.000,
AccountsReceivableNet,,,,,,,13997000.000,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,18565000.000,17221000.000,13830000.000,14440000.000,17099000.000,16439000.000,13997000.000,18871000.000,22030000.000,21671000.000,20821000.000,22392000.000,28179000.000,30266000.000,25374000.000,33009000.000,37638000.000,38957000.000,31783000.000,39660000.000,46179000.000,50915000.000,41646000.000,47404000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,814000.000,,,,4000.000,,,,,,,,,,,,,
AccruedInsuranceCurrent,,,,,,,388000.000,,,,743000.000,,,,908000.000,,,,827000.000,,,,668000.000,
AccruedLiabilitiesCurrent,,,7603000.000,,,,7874000.000,,,,11688000.000,,,,11924000.000,,,,11398000.000,,,,14909000.000,
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,1300000.000,,,,,,,,,,,,,128000.000,128000.000,128000.000,128000.000,359000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,63549000.000,,,,66997000.000,,,,71470000.000,,,,78387000.000,,,,87565000.000,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,,,,,100000.000,,,,,,,,77000.000,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1426000.000,-1674000.000,-1798000.000,-1522000.000,-1899000.000,-1418000.000,-1414000.000,-1572000.000,-1797000.000,-2101000.000,-2223000.000,-2313000.000,-2465000.000,-1715000.000,-1671000.000,-1638000.000,0.000,0.000,,,,,,
AdditionalPaidInCapital,272119000.000,272465000.000,272811000.000,273124000.000,273526000.000,273899000.000,274275000.000,275040000.000,226117000.000,228563000.000,229269000.000,231744000.000,235880000.000,238978000.000,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,,,,,,,,238229000.000,238167000.000,243232000.000,244430000.000,244944000.000,245758000.000,246665000.000,248746000.000,249469000.000,250214000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,516000.000,,,,513000.000,,,,306000.000,,,,323000.000,,,,399000.000,
Assets,156091000.000,152952000.000,142835000.000,145128000.000,147251000.000,147534000.000,141317000.000,135805000.000,142175000.000,152087000.000,156632000.000,161998000.000,174744000.000,311745000.000,311749000.000,326958000.000,336585000.000,346779000.000,345729000.000,409150000.000,425965000.000,434923000.000,436648000.000,444117000.000
AssetsCurrent,42268000.000,41488000.000,40114000.000,44951000.000,54247000.000,57118000.000,53330000.000,50390000.000,56847000.000,66423000.000,71400000.000,75167000.000,83287000.000,100961000.000,99437000.000,113444000.000,120320000.000,128309000.000,126989000.000,97285000.000,113762000.000,119891000.000,122377000.000,131276000.000
