,2011-09-30,2012-03-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalOther,,,,,,,,,,-3559220.000,,,,,,,
AdvertisingExpense,,,,,,,,,0.000,0.000,0.000,0.000,,,,,
CapitalizedComputerSoftwareAmortization,,,12271.000,12271.000,12886.000,13500.000,11039.000,5000.000,5000.000,5000.000,0.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,743.000,4854.000,,,,8877.000,,-416.000,,,,-13639.000,,,,-1127.000
ComprehensiveIncomeNetOfTax,,,,,,,,,,,,,-849355.000,,-161776.000,,-105529.000
CostOfGoodsAndServicesSold,,,,,,,,,,,,,244111.000,,,,
DebtInstrumentIncreaseAccruedInterest,,,,,,,4943.000,,,,,,,,,,
DepreciationAndAmortizationDiscontinuedOperations,,,,,,,,,,,,,,108969.000,,,
DepreciationDepletionAndAmortization,9756.000,9139.000,12271.000,12886.000,12886.000,12885.000,11039.000,5000.000,5000.000,5000.000,,,165940.000,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,,,,,,,,499485.000,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,,,,,0.000,,,0.000
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,,,,,,,,,,,,,,138477.000,,,
DisposalGroupIncludingDiscontinuedOperationForeignCurrencyTranslationGainsLosses,,,,,,,,,,,,,,84892.000,,,
DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,,,,,,,,,,,,,,332543.000,,,
DisposalGroupIncludingDiscontinuedOperationInterestExpense,,,,,,,,,,,,,,2679.000,,,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,,,,,,,,,,,549070.000,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,,,,,471020.000,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,0.000,-0.010,0.000,0.000,-0.010,0.000,0.000,-0.010,0.000,-0.010,0.000,0.000,,0.000
ForeignCurrencyTransactionGainBeforeTax,,,,,,,,,,,,,120152.000,,,,
GeneralAndAdministrativeExpense,23887.000,24327.000,30687.000,18721.000,14583.000,14282.000,7259.000,12836.000,14959.000,7055.000,8184.000,260902.000,268193.000,18342.000,34687.000,-230953.000,20431.000
GrossProfit,,,,,,,,,,,,,565147.000,453.000,325.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,,,,,,,,-68691.000,-38761.000,,,,,,
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,-32681.000,-47112.000,-52838.000,-81737.000,-556077.000,-54174.000,,,,,,,,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,-149197.000,-161776.000,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,,,,,,,,-0.000,0.000,,0.000
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,,,,,,280279.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,,,,,,-219206.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,2622.000,4273.000,,,,-296.000,,-409.000,,,,52587.000,,,,89331.000
IncreaseDecreaseInAccountsReceivable,,,,,,,,,152.000,,,,-232447.000,,,,
IncreaseDecreaseInDeferredRevenue,,-16421.000,-6879.000,,,,917.000,,2869.000,,,,-16930.000,,,,
IncreaseDecreaseInOtherNoncurrentAssetsAndLiabilitiesNet,,,,,,,,,,,,,-22009.000,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,,,,,,,,,,41329.000,,,,1102.000
