,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,,,,,,,,,,4450.000,4100.000,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,618313.000,621813.000,621813.000,631813.000,634114.000,631613.000,647814.000,707314.000,769354.000,781253.000,833965.000,877148.000,928179.000,611004.000,628323.000,656394.000,647240.000,697681.000,718996.000,746212.000,757955.000
AccountsReceivableNetCurrent,,,,,,,,,,,,,48385.000,56385.000,87753.000,68800.000,34917.000,56510.000,60034.000,61836.000,25538.000
AccruedSalariesCurrentAndNoncurrent,,,,,,,,,,,,,,100000.000,175000.000,250000.000,325000.000,475000.000,550000.000,625000.000,700000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,20566.000,26736.000,32906.000,39076.000,45246.000,51416.000,10998.000,12261.000,13708.000,15164.000,16736.000,18309.000,19882.000,20782.000,21459.000,24605.000,26178.000,27751.000,29324.000
AdditionalPaidInCapital,,,10040.000,10040.000,18734.000,71879.000,78523.000,78523.000,49593.000,166854.000,188762.000,264826.000,802117.000,802117.000,903666.000,903666.000,903664.000,903664.000,903664.000,903664.000,903664.000
Assets,457386.000,450131.000,431317.000,422718.000,415799.000,410215.000,403197.000,408851.000,411528.000,426920.000,441324.000,451977.000,491924.000,150004.000,178931.000,132222.000,65862.000,78910.000,78582.000,89050.000,47238.000
AssetsCurrent,22215.000,,,,,,,,26679.000,36300.000,37180.000,40714.000,82234.000,93602.000,124102.000,78293.000,43189.000,59383.000,60628.000,72669.000,32430.000
BankOverdrafts,,,,,,,,,,,1655.000,,,,,,,,,,
BuildingsAndImprovementsGross,,,150000.000,150000.000,150000.000,150000.000,150000.000,150000.000,0.000,0.000,14971.000,23546.000,23545.000,23545.000,23545.000,23545.000,,,,,
CashAndCashEquivalentsAtCarryingValue,22215.000,21130.000,8486.000,6058.000,5308.000,5895.000,3529.000,5656.000,15465.000,7231.000,1238.000,1678.000,4732.000,3734.000,2847.000,9493.000,4507.000,2873.000,594.000,10833.000,6892.000
CashEquivalentsAtCarryingValue,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
