,2011-11-30
AccountsPayableAndAccruedLiabilitiesCurrent,226217.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,206295.000
AdditionalPaidInCapitalCommonStock,18381550.000
Assets,11862019.000
AssetsCurrent,30479.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,0.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,11831540.000
Cash,12146.000
CashAndCashEquivalentsAtCarryingValue,12146.000
CommonStockParOrStatedValuePerShare,0.000
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,0.000
CommonStockSharesAuthorized,300000000.000
CommonStockSharesIssued,152904521.000
CommonStockSharesOutstanding,142904521.000
CommonStockValue,14290.000
ConvertibleDebtCurrent,2038681.000
DeferredFinanceCostsCurrentNet,18333.000
DerivativeLiabilitiesCurrent,123945.000
DerivativeLiabilitiesNoncurrent,107388.000
InterestPayableCurrent,539910.000
Liabilities,5367592.000
LiabilitiesAndStockholdersEquity,11862019.000
LiabilitiesCurrent,5260204.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,1947255.000
MinorityInterest,-8980.000
PreferredStockParOrStatedValuePerShare,0.000
PreferredStockSharesAuthorized,10000000.000
PreferredStockSharesIssued,0.000
PreferredStockSharesOutstanding,0.000
PreferredStockValue,0.000
PrepaidExpenseCurrent,0.000
RetainedEarningsAccumulatedDeficit,-12098728.000
StockholdersEquity,6503407.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,6494427.000
