,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,18071000.000,33964000.000,30235000.000,25023000.000,24556000.000,16527000.000
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,,48502000.000,15568000.000,-17727000.000,-355000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,13754000.000,16163000.000,16344000.000,,,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,1091000.000,2034000.000,1390000.000,1535000.000,945000.000,778000.000
AllocatedShareBasedCompensationExpense,,,22106000.000,45880000.000,51005000.000,49070000.000
AllowanceForLoanAndLeaseLossesPeriodIncreaseDecrease,,,,2047000.000,-2000.000,3759000.000
AllowanceForLoanAndLeaseLossesProvisionForLossGross,,2061000.000,,,,
AmortizationOfDebtDiscountPremium,-887000.000,-1044000.000,8538000.000,14665000.000,20832000.000,21667000.000
AmortizationOfDeferredCharges,3780000.000,5669000.000,9727000.000,11747000.000,14613000.000,16190000.000
AmortizationOfFinancingCosts,3800000.000,5700000.000,,,,
AmortizationOfFinancingCostsAndDiscounts,-26966000.000,-44653000.000,,,,
AmortizationOfIntangibleAssets,,,,,18880000.000,33898000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,38800000.000,,,
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,10653000.000,16532000.000,,,,
AvailableforsaleSecuritiesTransfersToTradingGainsLossesExcludingOtherThanTemporaryImpairments,,295000.000,,,,
BusinessCombinationAcquisitionRelatedCosts,,,17958000.000,,,
BusinessCombinationBargainPurchaseGainRecognizedAmount,,,,,,8406000.000
CommonStockDividendsPerShareCashPaid,,,1.820,,,
CommonStockDividendsPerShareDeclared,,,,1.920,1.920,1.920
ComprehensiveIncomeNetOfTax,107176000.000,284868000.000,300804000.000,475468000.000,424530000.000,371595000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,92000.000,2487000.000,5300000.000,5517000.000,1486000.000,2465000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,107268000.000,287355000.000,306104000.000,480985000.000,426016000.000,374060000.000
CostsAndExpenses,,,422847000.000,484009000.000,536279000.000,650399000.000
CurrentFederalTaxExpenseBenefit,,,27850000.000,28677000.000,15095000.000,8878000.000
CurrentForeignTaxExpenseBenefit,,,1484000.000,5432000.000,6000000.000,938000.000
CurrentIncomeTaxExpenseBenefit,,,34102000.000,39055000.000,23627000.000,12008000.000
CurrentStateAndLocalTaxExpenseBenefit,,,4768000.000,4946000.000,2532000.000,2192000.000
DeferredFederalIncomeTaxExpenseBenefit,,,-6915000.000,-9975000.000,-3799000.000,-2655000.000
DeferredForeignIncomeTaxExpenseBenefit,,,-1829000.000,-3400000.000,-1973000.000,-447000.000
DeferredIncomeTaxExpenseBenefit,,,-10049000.000,-14959000.000,-6421000.000,-3664000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,-1305000.000,-1584000.000,-649000.000,-562000.000
DepreciationAndAmortization,,,15808000.000,16627000.000,29010000.000,66786000.000
DilutiveSecurities,,,,918000.000,,
DirectCostsOfLeasedAndRentedPropertyOrEquipment,,,,,11542000.000,65101000.000
