,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableCurrent,40600000.000,36000000.000,,39300000.000,37900000.000,45200000.000,44500000.000,43200000.000,47700000.000,42300000.000
AccountsReceivableNetCurrent,124000000.000,130100000.000,,123900000.000,133900000.000,142500000.000,132100000.000,133400000.000,150500000.000,111100000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,226100000.000,232500000.000,,24300000.000,43900000.000,63400000.000,79500000.000,95800000.000,114300000.000,111800000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,0.000,0.000,,0.000,0.000,0.000,0.000,,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,-9400000.000,-8000000.000,,0.000,0.000,0.000,0.000,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,-3900000.000,-3800000.000,,100000.000,100000.000,100000.000,700000.000,700000.000,700000.000,700000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,1100000.000,-300000.000,,500000.000,-400000.000,300000.000,400000.000,-100000.000,-500000.000,-500000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-4400000.000,-4500000.000,,400000.000,-500000.000,200000.000,-300000.000,-800000.000,-1200000.000,-1200000.000
AdditionalPaidInCapitalCommonStock,157000000.000,157000000.000,,82600000.000,82600000.000,82600000.000,76100000.000,52300000.000,49900000.000,49900000.000
AllowanceForDoubtfulAccountsReceivableCurrent,2700000.000,3000000.000,,1700000.000,1400000.000,1300000.000,1500000.000,1500000.000,1400000.000,1000000.000
Assets,3394700000.000,3427500000.000,,2994000000.000,3005300000.000,2965500000.000,2986400000.000,2953500000.000,2998800000.000,3221900000.000
AssetsCurrent,387200000.000,452400000.000,,333400000.000,371800000.000,350200000.000,418600000.000,407000000.000,437400000.000,1291100000.000
AssetsHeldForSaleLongLived,,,,,3300000.000,3300000.000,,,,
CapitalLeaseObligations,,,,,3800000.000,,3100000.000,2700000.000,3700000.000,3200000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,1500000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,100000.000,,100000.000,,,100000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,100000.000,,200000.000,,,400000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,1300000.000,,1300000.000,,,500000.000
CashAndCashEquivalentsAtCarryingValue,142700000.000,204900000.000,,70000000.000,83400000.000,74500000.000,102000000.000,81900000.000,84600000.000,
CommonStockParOrStatedValuePerShare,0.010,0.010,,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,200.000,200.000,,200.000,200.000,200.000,200.000,200.000,200.000,200.000
CommonStockSharesIssued,100.000,100.000,,100.000,100.000,100.000,100.000,100.000,100.000,100.000
CommonStockSharesOutstanding,100.000,100.000,,100.000,100.000,100.000,100.000,100.000,100.000,100.000
CommonStockValue,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DebtAndCapitalLeaseObligations,,,,,1832700000.000,1839300000.000,,1853800000.000,1937600000.000,1929300000.000
DebtInstrumentUnamortizedDiscount,,,,,348700000.000,296500000.000,271900000.000,246300000.000,,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,169500000.000,155300000.000
DeferredCompensationArrangementWithIndividualRecordedLiability,,,,,,,6700000.000,,,
DeferredRevenueCurrent,134800000.000,134100000.000,,113000000.000,115300000.000,128500000.000,133900000.000,131300000.000,135500000.000,63000000.000
DeferredRevenueNoncurrent,,,,23800000.000,46300000.000,52100000.000,54200000.000,54000000.000,56300000.000,23100000.000
DeferredSalesInducementsNet,37300000.000,36500000.000,,300000.000,9300000.000,13700000.000,17600000.000,23200000.000,22500000.000,23300000.000
DeferredTaxAssetsNetCurrent,19600000.000,26300000.000,,39500000.000,48700000.000,41200000.000,45100000.000,45100000.000,45100000.000,35700000.000
DeferredTaxLiabilities,,,,,,,577600000.000,,,
DeferredTaxLiabilitiesNoncurrent,380300000.000,377500000.000,,697100000.000,678200000.000,615400000.000,622700000.000,609700000.000,578000000.000,467800000.000
DueFromRelatedPartiesCurrent,,,,,,,30000000.000,30000000.000,,
DueFromRelatedPartiesNoncurrent,,,,30000000.000,30000000.000,30000000.000,,,,
DueToRelatedPartiesCurrent,300000.000,100000.000,,0.000,0.000,0.000,100000.000,0.000,300000.000,100000.000
EmployeeRelatedLiabilitiesCurrent,47100000.000,52700000.000,,50800000.000,48000000.000,57300000.000,55900000.000,57800000.000,57700000.000,54000000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,81600000.000,116200000.000,151100000.000,182800000.000,215600000.000,197500000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,126500000.000,127800000.000,128900000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,,,,,69400000.000,34800000.000,,97500000.000,66800000.000,26000000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,97000000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,101200000.000,101300000.000,101500000.000,97000000.000,98900000.000,80200000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,110500000.000,111800000.000,112700000.000,102200000.000,105300000.000,82800000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,118100000.000,119500000.000,120800000.000,113800000.000,117300000.000,91000000.000
FiniteLivedIntangibleAssetsGross,,,,,1678100000.000,1682300000.000,1685900000.000,1688800000.000,1716700000.000,1385700000.000
FiniteLivedIntangibleAssetsNet,,,,,,,1534800000.000,1506000000.000,1501100000.000,1188200000.000
Goodwill,,,,,758400000.000,758700000.000,,761300000.000,765600000.000,483000000.000
GoodwillGross,1618200000.000,1617300000.000,,758900000.000,758400000.000,758700000.000,761600000.000,761300000.000,765600000.000,483000000.000
IncomeTaxExaminationPenaltiesAndInterestAccrued,,,,,,,5400000.000,,,
IncomeTaxesReceivable,9400000.000,500000.000,,16000000.000,15500000.000,700000.000,23700000.000,23700000.000,23200000.000,400000.000
IntangibleAssetsNetExcludingGoodwill,1131600000.000,1102300000.000,,1628000000.000,1597300000.000,1566900000.000,1535600000.000,1506800000.000,1501900000.000,1189000000.000
InventoryFinishedGoodsNetOfReserves,,,,,7900000.000,7100000.000,7700000.000,8200000.000,9100000.000,8200000.000
InventoryNet,30700000.000,29700000.000,,30000000.000,30400000.000,29500000.000,29000000.000,31700000.000,36400000.000,34300000.000
InventoryRawMaterialsNetOfReserves,,,,,14000000.000,14000000.000,13100000.000,14600000.000,15100000.000,14300000.000
InventoryWorkInProcessNetOfReserves,,,,,8500000.000,8400000.000,8200000.000,8900000.000,12200000.000,11800000.000
Liabilities,3004600000.000,,,,,,,,,
LiabilitiesAndStockholdersEquity,3394700000.000,3427500000.000,,2994000000.000,3005300000.000,2965500000.000,2986400000.000,2953500000.000,2998800000.000,3221900000.000
LiabilitiesCurrent,338400000.000,338600000.000,,335800000.000,321500000.000,418700000.000,418900000.000,421700000.000,449500000.000,413700000.000
LongTermDebtAndCapitalLeaseObligations,2190900000.000,2186000000.000,,1784200000.000,1821200000.000,1764300000.000,1769300000.000,1775300000.000,1847700000.000,1839300000.000
LongTermDebtAndCapitalLeaseObligationsCurrent,19000000.000,19100000.000,,19500000.000,11500000.000,75000000.000,78500000.000,78500000.000,89900000.000,90000000.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,77000000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,400300000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,69300000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,544900000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,790100000.000,,,
MarketableSecuritiesCurrent,,,,0.000,0.000,0.000,0.000,,,
NotesReceivableRelatedPartiesCurrent,,,,,,,,,30000000.000,30000000.000
NotesReceivableRelatedPartiesNoncurrent,,,,,,,0.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,26000000.000,,,
OperatingLeasesFutureMinimumPaymentsDueFutureMinimumSubleaseRentals,,,,,,,1600000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,7600000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,10300000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,12100000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,20000000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,6600000.000,,,
